Ligand,Conformer,LUMO+1,LUMO,HOMO,HOMO-1,HOMO-2,HOMO-3,dipole(debye),trace,anisotropy
91_cs,CONF_0090,-4.483,-5.263,-7.873,-8.377,-8.497,-8.855,1.3229,-147.960598,30.893411
91_cs,CONF_0100,-4.507,-5.242,-7.875,-8.402,-8.501,-8.816,1.3701,-148.085228,30.558037
91_cs,CONF_0104,-4.507,-5.241,-7.875,-8.403,-8.500,-8.815,1.3653,-148.084235,30.558379
91_cs,CONF_0122,-4.486,-5.291,-7.871,-8.385,-8.495,-8.815,1.4841,-147.533540,30.028735
91_cs,CONF_0138,-4.312,-5.512,-7.854,-8.399,-8.530,-8.765,1.4340,-147.842250,28.860307
91_cs,CONF_0139,-4.466,-5.269,-7.881,-8.421,-8.492,-8.846,1.2620,-148.052367,29.762054
91_cs,CONF_0142,-4.422,-5.379,-7.859,-8.428,-8.506,-8.762,1.3159,-148.189316,30.166345
91_cs,CONF_0144,-4.309,-5.512,-7.855,-8.398,-8.529,-8.764,1.4341,-147.829781,28.851883
91_cs,CONF_0148,-4.423,-5.379,-7.858,-8.426,-8.505,-8.763,1.3163,-148.203739,30.167562
91_cs,CONF_0157,-4.449,-5.297,-7.861,-8.410,-8.516,-8.751,1.5960,-148.224920,29.678869
91_cs,CONF_0158,-4.503,-5.197,-7.870,-8.392,-8.493,-8.851,1.2852,-148.474210,31.106322
91_cs,CONF_0174,-4.413,-5.358,-7.873,-8.391,-8.514,-8.755,1.6052,-147.801390,29.491499
91_cs,CONF_0178,-4.446,-5.297,-7.860,-8.410,-8.516,-8.750,1.5987,-148.214860,29.616296
91_cs,CONF_0202,-4.452,-5.306,-7.858,-8.418,-8.500,-8.776,1.4382,-147.495363,28.371723
91_cs,CONF_0205,-4.467,-5.269,-7.882,-8.421,-8.492,-8.846,1.2611,-148.060517,29.763297
91_cs,CONF_0222,-4.481,-5.262,-7.872,-8.376,-8.497,-8.855,1.3225,-147.952864,30.839445
91_cs,CONF_0230,-4.422,-5.378,-7.859,-8.428,-8.506,-8.763,1.3136,-148.194966,30.166424
91_cs,CONF_0279,-4.413,-5.358,-7.874,-8.391,-8.514,-8.755,1.6060,-147.810765,29.496931
91_cs,CONF_0289,-4.488,-5.291,-7.871,-8.386,-8.495,-8.817,1.4793,-147.529672,30.016383
91_cs,CONF_0292,-4.466,-5.272,-7.881,-8.421,-8.492,-8.849,1.2568,-148.052318,29.762681
91_cs,CONF_0301,-4.413,-5.358,-7.875,-8.392,-8.514,-8.755,1.6034,-147.803934,29.515371
91_cs,CONF_0302,-4.480,-5.262,-7.872,-8.376,-8.497,-8.854,1.3243,-147.956004,30.828569
92_cs,CONF_0007,-4.451,-5.228,-7.831,-8.399,-8.491,-8.840,1.4954,-148.443004,29.650394
92_cs,CONF_0009,-4.452,-5.225,-7.831,-8.399,-8.492,-8.838,1.5017,-148.445631,29.647190
92_cs,CONF_0013,-4.467,-5.266,-7.846,-8.388,-8.503,-8.791,1.3523,-147.901373,30.662543
92_cs,CONF_0014,-4.371,-5.450,-7.828,-8.392,-8.531,-8.755,1.4329,-147.476393,29.156750
92_cs,CONF_0017,-4.466,-5.266,-7.846,-8.388,-8.502,-8.792,1.3514,-147.898801,30.644375
92_cs,CONF_0027,-4.485,-5.262,-7.873,-8.377,-8.496,-8.857,1.3191,-147.958289,30.885240
92_cs,CONF_0034,-4.388,-5.373,-7.850,-8.377,-8.528,-8.818,1.2398,-148.020407,30.290141
92_cs,CONF_0040,-4.480,-5.233,-7.846,-8.381,-8.504,-8.815,1.4686,-147.845312,30.186709
92_cs,CONF_0047,-4.487,-5.210,-7.877,-8.392,-8.492,-8.836,1.1893,-148.427476,31.352460
92_cs,CONF_0055,-4.487,-5.210,-7.877,-8.393,-8.493,-8.836,1.1887,-148.430581,31.338741
92_cs,CONF_0059,-4.522,-5.213,-7.881,-8.390,-8.488,-8.866,1.1825,-148.408710,31.726063
92_cs,CONF_0074,-4.473,-5.323,-7.876,-8.400,-8.520,-8.768,1.5829,-147.717186,29.191610
92_cs,CONF_0075,-4.489,-5.293,-7.871,-8.386,-8.494,-8.818,1.4675,-147.515043,30.040003
92_cs,CONF_0086,-4.495,-5.259,-7.855,-8.389,-8.493,-8.787,1.4306,-147.948131,30.592202
92_cs,CONF_0089,-4.482,-5.262,-7.873,-8.376,-8.496,-8.855,1.3229,-147.949850,30.853867
92_cs,CONF_0099,-4.509,-5.243,-7.874,-8.404,-8.501,-8.818,1.3581,-148.092123,30.587276
92_cs,CONF_0103,-4.509,-5.242,-7.874,-8.404,-8.501,-8.818,1.3586,-148.088229,30.574848
92_cs,CONF_0121,-4.487,-5.291,-7.871,-8.385,-8.494,-8.816,1.4719,-147.515417,30.028264
92_cs,CONF_0130,-4.497,-5.223,-7.865,-8.373,-8.488,-8.859,1.1851,-148.367374,31.693988
92_cs,CONF_0138,-4.308,-5.513,-7.855,-8.398,-8.530,-8.763,1.4392,-147.827443,28.849562
92_cs,CONF_0139,-4.468,-5.270,-7.882,-8.422,-8.493,-8.848,1.2596,-148.064934,29.763559
92_cs,CONF_0141,-4.312,-5.512,-7.854,-8.399,-8.530,-8.765,1.4376,-147.840810,28.844104
92_cs,CONF_0143,-4.422,-5.375,-7.858,-8.426,-8.506,-8.762,1.3263,-148.211435,30.178359
92_cs,CONF_0148,-4.423,-5.376,-7.860,-8.426,-8.505,-8.762,1.3227,-148.194232,30.181795
92_cs,CONF_0154,-4.406,-5.410,-7.875,-8.435,-8.493,-8.779,1.4100,-147.752504,28.380209
92_cs,CONF_0157,-4.450,-5.297,-7.861,-8.409,-8.516,-8.752,1.5901,-148.229441,29.668332
92_cs,CONF_0172,-4.413,-5.358,-7.874,-8.391,-8.514,-8.756,1.6076,-147.814617,29.512484
92_cs,CONF_0176,-4.447,-5.295,-7.860,-8.410,-8.517,-8.750,1.6015,-148.228564,29.618521
92_cs,CONF_0190,-4.405,-5.411,-7.874,-8.434,-8.493,-8.779,1.4076,-147.757595,28.365825
92_cs,CONF_0200,-4.451,-5.307,-7.858,-8.418,-8.500,-8.776,1.4339,-147.482227,28.386853
92_cs,CONF_0203,-4.469,-5.270,-7.882,-8.422,-8.493,-8.847,1.2591,-148.070135,29.763780
92_cs,CONF_0218,-4.483,-5.262,-7.873,-8.377,-8.497,-8.856,1.3178,-147.957533,30.842957
92_cs,CONF_0230,-4.422,-5.376,-7.860,-8.426,-8.505,-8.762,1.3224,-148.186857,30.165169
92_cs,CONF_0278,-4.412,-5.359,-7.874,-8.392,-8.514,-8.755,1.6066,-147.807147,29.491389
92_cs,CONF_0287,-4.489,-5.292,-7.872,-8.386,-8.495,-8.817,1.4741,-147.520077,30.031152
92_cs,CONF_0290,-4.467,-5.270,-7.881,-8.421,-8.493,-8.847,1.2619,-148.059584,29.765804
92_cs,CONF_0299,-4.413,-5.360,-7.873,-8.391,-8.515,-8.755,1.6043,-147.808850,29.479611
93_cs,CONF_0001,-4.178,-4.929,-7.173,-7.482,-7.514,-7.680,0.9351,-233.634561,27.075587
93_cs,CONF_0003,-4.141,-4.892,-7.105,-7.452,-7.491,-7.698,2.1417,-231.493104,16.998837
93_cs,CONF_0004,-4.127,-4.906,-7.131,-7.375,-7.418,-7.680,2.4114,-232.704585,28.560063
93_cs,CONF_0009,-4.077,-4.929,-7.126,-7.383,-7.480,-7.687,0.8915,-233.209004,23.881167
93_cs,CONF_0010,-4.092,-4.870,-7.070,-7.341,-7.390,-7.710,3.4529,-230.656919,9.458071
93_cs,CONF_0014,-4.046,-4.897,-7.072,-7.361,-7.425,-7.697,2.7011,-231.191598,26.969892
93_cs,CONF_0015,-4.036,-4.893,-7.071,-7.363,-7.424,-7.717,2.3044,-231.326645,12.054716
93_cs,CONF_0016,-4.003,-4.862,-7.026,-7.324,-7.377,-7.762,3.6839,-229.352555,14.017866
93_cs,CONF_0017,-4.081,-4.989,-7.145,-7.294,-7.469,-7.669,1.1085,-233.744539,24.281777
93_cs,CONF_0018,-4.051,-4.957,-7.093,-7.271,-7.412,-7.692,2.9445,-231.937171,25.171472
93_cs,CONF_0020,-4.036,-4.956,-7.089,-7.264,-7.417,-7.683,2.3758,-231.796946,16.076802
93_cs,CONF_0023,-4.004,-4.923,-7.047,-7.236,-7.357,-7.738,3.8150,-230.023092,15.204056
93_cs,CONF_0032,-4.127,-4.906,-7.131,-7.374,-7.418,-7.680,2.4136,-232.717739,28.581240
93_cs,CONF_0049,-4.091,-4.870,-7.070,-7.341,-7.390,-7.710,3.4484,-230.650997,9.477132
93_cs,CONF_0066,-4.074,-4.929,-7.128,-7.384,-7.480,-7.687,0.8936,-233.213926,23.833061
93_cs,CONF_0075,-4.079,-4.928,-7.125,-7.385,-7.479,-7.686,0.8836,-233.197762,24.029257
93_cs,CONF_0083,-4.033,-4.890,-7.071,-7.364,-7.425,-7.718,2.3189,-231.321696,11.960702
93_cs,CONF_0088,-4.044,-4.895,-7.073,-7.362,-7.424,-7.696,2.7006,-231.206964,26.886870
93_cs,CONF_0091,-4.036,-4.960,-7.090,-7.261,-7.418,-7.684,2.3686,-231.788340,16.139107
93_cs,CONF_0099,-4.143,-4.893,-7.103,-7.451,-7.490,-7.698,2.1529,-231.493876,17.101669
93_cs,CONF_0107,-4.000,-4.860,-7.026,-7.325,-7.377,-7.762,3.6841,-229.374064,14.032336
93_cs,CONF_0108,-4.178,-4.930,-7.173,-7.481,-7.514,-7.679,0.9375,-233.641659,27.116667
93_cs,CONF_0123,-4.143,-4.893,-7.104,-7.451,-7.490,-7.699,2.1514,-231.506281,17.056829
93_cs,CONF_0128,-4.081,-4.989,-7.144,-7.293,-7.469,-7.669,1.1156,-233.743403,24.205144
93_cs,CONF_0137,-4.081,-4.991,-7.145,-7.293,-7.469,-7.669,1.1155,-233.775614,24.246381
93_cs,CONF_0138,-4.048,-4.958,-7.093,-7.271,-7.412,-7.692,2.9509,-231.971990,25.024145
93_cs,CONF_0148,-4.035,-4.957,-7.088,-7.264,-7.417,-7.684,2.3680,-231.802195,16.102370
93_cs,CONF_0149,-4.051,-4.957,-7.094,-7.271,-7.412,-7.692,2.9474,-231.943098,25.037912
93_cs,CONF_0150,-4.179,-4.930,-7.172,-7.481,-7.515,-7.680,0.9415,-233.633394,26.982756
93_cs,CONF_0165,-4.036,-4.955,-7.090,-7.264,-7.417,-7.684,2.3706,-231.803544,16.170801
93_cs,CONF_0168,-4.003,-4.926,-7.047,-7.234,-7.357,-7.738,3.8082,-230.035400,15.250196
93_cs,CONF_0177,-4.144,-4.894,-7.102,-7.450,-7.491,-7.699,2.1647,-231.483281,17.068588
93_cs,CONF_0196,-4.126,-4.906,-7.129,-7.375,-7.419,-7.681,2.4134,-232.685138,28.488175
94_cs,CONF_0002,-4.179,-4.931,-7.172,-7.481,-7.515,-7.680,0.9386,-233.637401,27.049586
94_cs,CONF_0007,-4.144,-4.895,-7.104,-7.451,-7.491,-7.699,2.1546,-231.499143,17.007386
94_cs,CONF_0008,-4.128,-4.908,-7.130,-7.374,-7.419,-7.681,2.4124,-232.710288,28.564257
94_cs,CONF_0012,-4.077,-4.928,-7.126,-7.383,-7.479,-7.686,0.8909,-233.186444,23.992721
94_cs,CONF_0013,-4.093,-4.871,-7.069,-7.340,-7.391,-7.711,3.4605,-230.659507,9.338924
94_cs,CONF_0014,-4.046,-4.894,-7.071,-7.361,-7.425,-7.696,2.6994,-231.182921,26.954517
94_cs,CONF_0015,-4.036,-4.889,-7.069,-7.363,-7.424,-7.717,2.3178,-231.297931,12.130339
94_cs,CONF_0016,-4.082,-4.992,-7.145,-7.293,-7.471,-7.670,1.1214,-233.753870,24.221146
94_cs,CONF_0017,-4.003,-4.858,-7.025,-7.325,-7.377,-7.761,3.6808,-229.334172,13.965098
94_cs,CONF_0018,-4.051,-4.958,-7.094,-7.271,-7.413,-7.692,2.9517,-231.931952,25.023174
94_cs,CONF_0020,-4.035,-4.958,-7.089,-7.263,-7.418,-7.684,2.3731,-231.798506,16.105879
94_cs,CONF_0022,-4.004,-4.926,-7.048,-7.235,-7.359,-7.738,3.8170,-230.027888,15.299565
94_cs,CONF_0027,-4.003,-4.858,-7.024,-7.324,-7.377,-7.761,3.6803,-229.337047,14.023115
94_cs,CONF_0046,-4.128,-4.907,-7.130,-7.374,-7.419,-7.681,2.4147,-232.713708,28.532327
94_cs,CONF_0060,-4.075,-4.928,-7.127,-7.385,-7.480,-7.686,0.8842,-233.218093,23.874425
94_cs,CONF_0063,-4.093,-4.870,-7.069,-7.340,-7.390,-7.711,3.4584,-230.659489,9.358047
94_cs,CONF_0075,-4.034,-4.891,-7.071,-7.363,-7.425,-7.717,2.3104,-231.325143,11.973189
94_cs,CONF_0077,-4.043,-4.893,-7.072,-7.362,-7.425,-7.695,2.6945,-231.195974,26.929956
94_cs,CONF_0082,-4.078,-4.925,-7.125,-7.384,-7.478,-7.685,0.8858,-233.174801,24.093242
94_cs,CONF_0095,-4.000,-4.859,-7.026,-7.325,-7.377,-7.762,3.6784,-229.367643,14.083082
94_cs,CONF_0100,-4.038,-4.889,-7.069,-7.363,-7.423,-7.716,2.3042,-231.296025,12.157802
94_cs,CONF_0110,-4.143,-4.893,-7.105,-7.452,-7.491,-7.699,2.1523,-231.490880,16.988986
94_cs,CONF_0126,-4.082,-4.990,-7.146,-7.294,-7.469,-7.669,1.1202,-233.787378,24.395588
94_cs,CONF_0136,-4.127,-4.908,-7.130,-7.374,-7.418,-7.680,2.4163,-232.710259,28.613605
94_cs,CONF_0137,-4.081,-4.990,-7.145,-7.293,-7.469,-7.669,1.1233,-233.769503,24.368218
94_cs,CONF_0140,-4.051,-4.959,-7.094,-7.271,-7.412,-7.692,2.9520,-231.970206,25.127819
94_cs,CONF_0148,-4.036,-4.958,-7.090,-7.264,-7.417,-7.684,2.3681,-231.846085,16.200030
94_cs,CONF_0156,-4.179,-4.930,-7.173,-7.480,-7.515,-7.679,0.9393,-233.653177,27.059772
94_cs,CONF_0159,-4.092,-4.873,-7.069,-7.340,-7.389,-7.710,3.4534,-230.650531,9.409037
94_cs,CONF_0172,-4.004,-4.927,-7.049,-7.235,-7.357,-7.738,3.8121,-230.057694,15.312440
94_cs,CONF_0175,-4.143,-4.894,-7.103,-7.450,-7.490,-7.698,2.1547,-231.499137,16.948259
94_cs,CONF_0192,-4.127,-4.907,-7.130,-7.374,-7.418,-7.680,2.4109,-232.710638,28.604491
97_cs,CONF_0001,-4.714,-5.104,-7.866,-8.498,-8.765,-8.872,2.7355,-137.559237,32.581561
97_cs,CONF_0002,-4.617,-5.211,-7.863,-8.511,-8.766,-8.824,2.6678,-137.074823,32.118610
97_cs,CONF_0003,-4.680,-5.130,-7.853,-8.487,-8.755,-8.855,2.7949,-137.313976,32.622367
97_cs,CONF_0004,-4.679,-5.130,-7.853,-8.486,-8.754,-8.855,2.7953,-137.314033,32.621441
97_cs,CONF_0007,-4.690,-5.105,-7.867,-8.494,-8.762,-8.838,2.7321,-137.301777,32.326563
97_cs,CONF_0011,-4.618,-5.216,-7.863,-8.510,-8.767,-8.826,2.6590,-137.079071,32.163894
97_cs,CONF_0015,-4.649,-5.143,-7.851,-8.482,-8.754,-8.834,2.7907,-137.096926,32.412677
97_cs,CONF_0017,-4.619,-5.213,-7.863,-8.511,-8.767,-8.825,2.6609,-137.073926,32.144185
97_cs,CONF_0018,-4.691,-5.104,-7.867,-8.494,-8.762,-8.837,2.7349,-137.285916,32.331806
97_cs,CONF_0019,-4.648,-5.143,-7.851,-8.482,-8.753,-8.834,2.7910,-137.095656,32.411734
97_cs,CONF_0020,-4.690,-5.105,-7.866,-8.494,-8.762,-8.836,2.7349,-137.288432,32.323287
98_cs,CONF_0001,-4.713,-5.104,-7.865,-8.498,-8.764,-8.873,2.7348,-137.548905,32.580460
98_cs,CONF_0002,-4.617,-5.212,-7.864,-8.510,-8.766,-8.825,2.6617,-137.069494,32.149503
98_cs,CONF_0003,-4.679,-5.130,-7.853,-8.486,-8.754,-8.856,2.7966,-137.313470,32.625927
98_cs,CONF_0004,-4.678,-5.129,-7.853,-8.487,-8.754,-8.856,2.7976,-137.309164,32.618925
98_cs,CONF_0007,-4.688,-5.102,-7.867,-8.494,-8.761,-8.834,2.7374,-137.269581,32.317061
98_cs,CONF_0010,-4.617,-5.211,-7.864,-8.511,-8.766,-8.824,2.6674,-137.072460,32.108568
98_cs,CONF_0015,-4.648,-5.141,-7.851,-8.482,-8.752,-8.832,2.7897,-137.078446,32.431453
98_cs,CONF_0017,-4.690,-5.105,-7.866,-8.493,-8.761,-8.837,2.7352,-137.287821,32.357615
98_cs,CONF_0018,-4.647,-5.141,-7.852,-8.482,-8.753,-8.831,2.7924,-137.077081,32.427093
98_cs,CONF_0019,-4.690,-5.103,-7.867,-8.494,-8.761,-8.836,2.7358,-137.285319,32.348651
98_cs,CONF_0020,-4.713,-5.104,-7.865,-8.498,-8.764,-8.872,2.7386,-137.545503,32.601406
99_cs,CONF_0001,-4.203,-5.221,-7.671,-8.043,-8.051,-8.252,1.4340,-207.773824,32.272240
99_cs,CONF_0002,-4.347,-5.093,-7.599,-8.017,-8.108,-8.206,1.9018,-208.209812,31.651174
99_cs,CONF_0004,-4.350,-5.098,-7.597,-8.017,-8.110,-8.207,1.9045,-208.215067,31.700403
99_cs,CONF_0005,-4.203,-5.218,-7.673,-8.044,-8.052,-8.252,1.4379,-207.774636,32.230526
99_cs,CONF_0006,-4.351,-5.102,-7.592,-8.016,-8.111,-8.209,1.9176,-208.255904,32.086925
99_cs,CONF_0007,-4.349,-5.210,-7.582,-8.015,-8.158,-8.173,1.3667,-208.625021,33.185388
99_cs,CONF_0008,-4.301,-5.090,-7.589,-8.007,-8.069,-8.219,1.7655,-208.498074,34.654182
99_cs,CONF_0010,-4.304,-5.101,-7.589,-8.010,-8.075,-8.220,1.7697,-208.531906,35.001943
99_cs,CONF_0011,-4.303,-5.092,-7.588,-8.007,-8.070,-8.219,1.7625,-208.498907,34.736770
99_cs,CONF_0012,-4.293,-5.201,-7.592,-8.037,-8.104,-8.130,1.6980,-206.977141,27.744888
99_cs,CONF_0013,-4.286,-5.212,-7.592,-8.036,-8.100,-8.130,1.7111,-206.947996,27.817306
99_cs,CONF_0014,-4.341,-5.067,-7.566,-7.896,-8.055,-8.316,2.2592,-208.499811,28.491696
99_cs,CONF_0016,-4.359,-5.127,-7.632,-8.057,-8.117,-8.193,1.7959,-208.406337,34.704371
99_cs,CONF_0017,-4.361,-5.124,-7.633,-8.054,-8.116,-8.194,1.7866,-208.380275,34.616590
99_cs,CONF_0019,-4.350,-5.093,-7.600,-8.018,-8.108,-8.206,1.8914,-208.212493,31.649592
99_cs,CONF_0020,-4.314,-5.193,-7.652,-8.072,-8.113,-8.215,1.4397,-207.844534,29.262690
99_cs,CONF_0021,-4.333,-5.172,-7.651,-8.050,-8.094,-8.168,1.7450,-207.919149,29.798607
99_cs,CONF_0022,-4.315,-5.200,-7.654,-8.075,-8.112,-8.213,1.4198,-207.878881,29.303514
99_cs,CONF_0024,-4.332,-5.169,-7.651,-8.050,-8.092,-8.167,1.7394,-207.926097,29.915971
99_cs,CONF_0025,-4.342,-5.066,-7.566,-7.897,-8.053,-8.315,2.2596,-208.504307,28.597922
99_cs,CONF_0026,-4.333,-5.165,-7.653,-8.054,-8.090,-8.166,1.7341,-207.941649,29.945469
99_cs,CONF_0028,-4.282,-5.106,-7.687,-7.951,-8.132,-8.219,1.6411,-207.473594,27.707681
99_cs,CONF_0029,-4.331,-5.170,-7.651,-8.050,-8.092,-8.167,1.7384,-207.924184,29.900476
99_cs,CONF_0030,-4.341,-5.069,-7.566,-7.898,-8.055,-8.316,2.2580,-208.505874,28.480084
99_cs,CONF_0032,-4.201,-5.220,-7.672,-8.043,-8.050,-8.251,1.4280,-207.770873,32.292074
99_cs,CONF_0033,-4.314,-5.199,-7.653,-8.074,-8.113,-8.215,1.4271,-207.874920,29.266792
ferrocene001_allyl_2_cs,CONF_0001,-4.369,-5.264,-7.090,-7.156,-7.396,-7.672,1.7357,-201.439977,23.633675
ferrocene001_allyl_2_cs,CONF_0002,-4.267,-5.263,-7.105,-7.134,-7.372,-7.718,1.3935,-201.558486,24.730945
ferrocene001_allyl_2_cs,CONF_0003,-4.312,-5.248,-7.086,-7.142,-7.385,-7.647,1.5912,-201.359368,24.395612
ferrocene001_allyl_2_cs,CONF_0004,-4.346,-5.287,-7.107,-7.142,-7.386,-7.645,2.0569,-201.574169,28.543943
ferrocene001_allyl_2_cs,CONF_0006,-4.215,-5.397,-7.150,-7.171,-7.415,-7.717,1.9073,-201.953866,26.120299
ferrocene001_allyl_2_cs,CONF_0008,-4.345,-5.293,-7.108,-7.142,-7.386,-7.644,2.0784,-201.583200,28.684714
ferrocene001_allyl_2_cs,CONF_0009,-4.342,-5.296,-7.109,-7.141,-7.385,-7.647,2.0673,-201.573794,28.901454
ferrocene001_allyl_2_cs,CONF_0014,-4.311,-5.251,-7.085,-7.140,-7.384,-7.648,1.5699,-201.356153,24.546414
ferrocene001_allyl_2_cs,CONF_0016,-4.122,-5.521,-7.115,-7.147,-7.398,-7.727,1.0739,-201.065213,21.871646
ferrocene001_allyl_cs,CONF_0001,-4.368,-5.263,-7.090,-7.154,-7.395,-7.673,1.7300,-201.454079,23.659187
ferrocene001_allyl_cs,CONF_0002,-4.358,-5.260,-7.096,-7.129,-7.373,-7.680,1.5738,-201.789927,26.787268
ferrocene001_allyl_cs,CONF_0003,-4.312,-5.249,-7.085,-7.141,-7.385,-7.648,1.5838,-201.379719,24.523161
ferrocene001_allyl_cs,CONF_0004,-4.343,-5.288,-7.107,-7.142,-7.386,-7.646,2.0499,-201.557258,28.620900
ferrocene001_allyl_cs,CONF_0005,-4.214,-5.394,-7.151,-7.172,-7.417,-7.718,1.9029,-201.932888,25.989875
ferrocene001_allyl_cs,CONF_0008,-4.365,-5.248,-7.093,-7.138,-7.385,-7.657,1.9555,-201.636729,27.487055
ferrocene001_allyl_cs,CONF_0009,-4.342,-5.289,-7.107,-7.141,-7.385,-7.646,2.0479,-201.556814,28.624259
ferrocene001_allyl_cs,CONF_0015,-4.122,-5.520,-7.116,-7.146,-7.397,-7.726,1.0771,-201.078522,21.761807
ferrocene002_allyl_cs,CONF_0001,-4.269,-5.085,-7.015,-7.037,-7.268,-7.633,1.5416,-205.442263,48.187808
ferrocene002_allyl_cs,CONF_0002,-4.253,-4.994,-7.040,-7.069,-7.287,-7.456,1.9318,-204.920126,43.660623
ferrocene002_allyl_cs,CONF_0004,-4.180,-5.552,-7.117,-7.191,-7.324,-7.347,2.9916,-199.926034,53.729747
ferrocene002_allyl_cs,CONF_0009,-4.101,-5.193,-7.165,-7.172,-7.360,-7.417,1.8218,-204.423451,35.141782
ferrocene002_allyl_cs,CONF_0010,-4.235,-5.048,-7.014,-7.029,-7.258,-7.609,1.5103,-205.661059,43.936452
ferrocene002_allyl_cs,CONF_0011,-4.229,-4.980,-7.009,-7.030,-7.260,-7.523,1.7793,-204.842254,39.679458
ferrocene002_allyl_cs,CONF_0012,-4.249,-5.000,-7.039,-7.065,-7.285,-7.463,1.9298,-204.978324,44.069839
ferrocene002_allyl_cs,CONF_0014,-4.179,-4.971,-7.053,-7.096,-7.316,-7.460,1.9158,-204.066607,34.481901
ferrocene002_allyl_cs,CONF_0016,-4.268,-5.087,-7.012,-7.034,-7.266,-7.632,1.5289,-205.427253,48.265141
ferrocene002_allyl_cs,CONF_0017,-4.278,-5.027,-7.015,-7.031,-7.259,-7.551,1.5539,-204.104635,43.741505
ferrocene002_allyl_cs,CONF_0021,-4.269,-5.085,-7.016,-7.038,-7.269,-7.631,1.5382,-205.433744,48.237658
ferrocene002_allyl_cs,CONF_0023,-4.265,-5.034,-7.017,-7.037,-7.263,-7.567,1.6101,-204.145110,43.630429
ferrocene002_allyl_cs,CONF_0024,-5.656,-5.701,-6.691,-6.833,-7.220,-7.356,3.2005,-206.325515,27.455562
ferrocene002_allyl_cs,CONF_0025,-4.199,-4.989,-7.055,-7.078,-7.309,-7.470,1.9427,-204.029243,36.800649
ferrocene002_allyl_cs,CONF_0026,-4.207,-4.987,-7.053,-7.075,-7.306,-7.469,1.9316,-204.009164,37.327517
ferrocene002_allyl_cs,CONF_0027,-4.304,-5.426,-6.857,-7.219,-7.344,-7.482,3.6032,-201.365586,32.828650
ferrocene002_allyl_cs,CONF_0028,-4.159,-4.975,-7.064,-7.109,-7.339,-7.417,2.5877,-204.910221,27.176827
ferrocene002_allyl_cs,CONF_0030,-4.138,-5.011,-7.072,-7.107,-7.337,-7.443,2.1040,-205.267176,37.850117
ferrocene002_allyl_cs,CONF_0031,-4.247,-4.990,-6.991,-7.029,-7.243,-7.516,1.9254,-204.190112,36.625646
ferrocene002_allyl_cs,CONF_0032,-4.232,-5.046,-7.017,-7.032,-7.261,-7.606,1.5217,-205.679654,43.786796
ferrocene002_allyl_cs,CONF_0033,-4.122,-4.951,-7.091,-7.137,-7.356,-7.436,2.4640,-205.561764,30.443802
ferrocene002_allyl_cs,CONF_0034,-4.200,-4.934,-7.013,-7.045,-7.262,-7.456,2.6597,-204.727116,30.850653
ferrocene002_allyl_cs,CONF_0035,-4.228,-4.980,-7.009,-7.031,-7.260,-7.524,1.7846,-204.845076,39.600738
ferrocene002_allyl_cs,CONF_0036,-4.232,-5.040,-7.018,-7.034,-7.263,-7.605,1.5337,-205.691302,43.653285
ferrocene002_allyl_cs,CONF_0037,-4.157,-4.954,-7.056,-7.104,-7.328,-7.428,2.4369,-205.057018,29.409949
ferrocene002_allyl_cs,CONF_0038,-4.260,-5.013,-6.987,-6.995,-7.219,-7.466,1.6981,-203.976794,41.019255
ferrocene002_allyl_cs,CONF_0039,-4.219,-5.021,-7.030,-7.068,-7.288,-7.486,2.0993,-204.995082,41.856297
ferrocene002_allyl_cs,CONF_0040,-4.138,-5.008,-7.073,-7.109,-7.337,-7.443,2.1075,-205.249615,37.829363
ferrocene002_allyl_cs,CONF_0041,-5.647,-5.699,-6.705,-6.827,-7.204,-7.359,3.2121,-206.458131,27.533183
ferrocene002_allyl_cs,CONF_0042,-5.652,-5.739,-6.691,-6.862,-7.236,-7.353,3.3159,-206.568326,31.455113
ferrocene002_allyl_cs,CONF_0043,-4.228,-5.062,-7.011,-7.020,-7.250,-7.561,1.5308,-204.561558,41.227325
ferrocene002_allyl_cs,CONF_0044,-4.180,-5.073,-6.998,-7.002,-7.233,-7.487,1.9394,-204.067614,34.828117
ferrocene002_allyl_cs,CONF_0048,-4.174,-5.079,-6.999,-7.005,-7.237,-7.504,1.9088,-204.201479,35.349784
ferrocene002_allyl_cs,CONF_0050,-5.606,-5.710,-6.639,-6.830,-7.195,-7.543,2.8714,-206.603237,29.752753
ferrocene002_allyl_cs,CONF_0051,-4.156,-4.911,-7.034,-7.072,-7.291,-7.455,2.6047,-205.525808,32.990562
ferrocene002_allyl_cs,CONF_0052,-4.163,-4.987,-6.962,-7.030,-7.244,-7.487,1.6167,-206.444260,29.217460
ferrocene002_allyl_cs,CONF_0053,-4.153,-4.911,-7.043,-7.082,-7.293,-7.459,2.5834,-205.489565,32.385159
ferrocene002_allyl_cs,CONF_0054,-5.591,-5.632,-6.653,-6.753,-7.168,-7.542,2.8363,-206.939912,29.191046
ferrocene002_allyl_cs,CONF_0055,-4.202,-5.031,-7.152,-7.227,-7.394,-7.442,1.8761,-204.937084,28.662705
ferrocene002_allyl_cs,CONF_0056,-4.134,-5.459,-7.022,-7.145,-7.259,-7.395,3.4610,-200.806391,37.302440
ferrocene002_allyl_cs,CONF_0058,-4.294,-5.397,-6.948,-7.299,-7.354,-7.419,3.7323,-203.057596,32.050169
