Ligand,Conformer,Vshell_0.0,Vshell_0.5,Vshell_1.0,Vshell_1.5,Vshell_2.0,Vshell_2.5,Vshell_3.0,Vshell_3.5,Vshell_4.0,Vshell_4.5,Vshell_5.0,Vshell_5.5,Vshell_6.0,Vshell_6.5,Vshell_7.0,Vshell_7.5,Vshell_8.0,Vshell_8.5,Vshell_9.0,Vshell_9.5,Vshell_10.0,Vshell_10.5,Vshell_11.0,Vshell_11.5,Vshell_12.0
R-DTBM-SEGPHOS_1,CONF_0493,0.0,8.222909305064782,30.663145539906107,35.159805363018975,38.42818722933023,43.704275753357614,47.716018324815295,50.07613974721603,51.555250726247536,50.695247197913375,47.88656057879981,43.63219082981835,40.71228001184169,39.17641166801913,36.85922524026516,32.64969087481685,27.83479021033332,19.64361627143732,11.092385626228298,5.324729819729958,1.449038642887326,0.032124703734835,0.0,0.0,0.0
R-DTBM-SEGPHOS_1,CONF_0483,0.0,8.267078916372201,30.68661971830986,35.1291745431632,38.75694595503174,43.869216736901656,47.85283655076839,50.306016984023614,51.33259279691658,50.47965678241363,47.98653451246416,43.55303779360254,40.18884848377733,39.3132904182992,37.45724920344669,33.13343450200346,28.034356160604613,19.787614703148478,10.873950743842736,4.847906105661984,1.385375244009871,0.0707609279908802,0.0,0.0,0.0
R-DTBM-SEGPHOS_1,CONF_0482,0.0,9.202002355712604,31.709702660406887,35.974585171182525,38.14540528782456,46.71770620800997,49.484945581654,51.71735629837709,54.87983678378573,53.9855278677843,50.06254331144186,45.90060903133514,41.96377679293387,39.90811048958158,36.46439950761476,31.67934102300044,26.92795184570545,18.47342939836739,10.156534356461954,4.767047064854284,1.1957179997915022,0.066630351261359,0.0,0.0,0.0
R-DTBM-SEGPHOS_1,CONF_0452,0.0,8.222909305064782,30.64358372456964,35.14842820135826,38.42423223714133,43.70586478017403,47.71712169760524,50.07937973645927,51.5607177736195,50.695247197913375,47.880759229708005,43.63712145915073,40.7154834547696,39.17867101465374,36.857195287912205,32.65315426431599,27.83438635644889,19.6419092154591,11.088603416661469,5.323297321051164,1.4491978013845197,0.0318000295814228,0.0,0.0,0.0
R-DTBM-SEGPHOS_1,CONF_0416,0.0,9.08421672555948,31.592331768388103,35.912448365189384,38.79155213668453,46.8200395349872,49.50061347527121,51.652880512436695,53.36322814237185,52.47207726320872,49.18693695125596,45.33286349914273,41.90572819780929,40.68504331355777,37.35254426108111,32.145131569926185,26.40816083077093,18.318775633372837,10.653452838057085,4.76484322073306,1.1861485951477349,0.0503064563259151,0.0,0.0,0.0
R-DTBM-SEGPHOS_1,CONF_0397,0.0,8.178739693757361,30.653364632237874,35.14492753623188,38.305088097451005,43.658829586408096,47.6901994015306,50.01133996235132,51.52331819955219,50.6882800065158,47.8601763610124,43.62213234598029,40.72316067144164,39.19980531963165,36.86182357927695,32.6472170251746,27.868154754323253,19.641165820113745,11.09022436361868,5.326250472173603,1.450888860417202,0.0320525539229656,0.0,0.0,0.0
R-DTBM-SEGPHOS_1,CONF_0385,0.0,9.187279151943462,31.69014084507042,35.96058251067703,38.081631038778696,46.710396684654455,49.46023003115925,52.04913119688442,54.85026502754646,53.44974103636482,49.16810243434145,44.91993972798704,41.34589893027099,39.97141926507219,36.96315880073663,32.541124216231424,27.14162161624809,18.05228216864392,10.182837904813082,4.8973603677422455,1.2836928591152854,0.0726368230994837,0.0,0.0,0.0
R-DTBM-SEGPHOS_1,CONF_0349,0.0,9.393404004711424,31.86815336463224,36.01046698872786,37.57242579445906,46.15169485600239,49.16474679801217,51.70472034032847,54.05866141830118,52.91297291038229,49.298036759890906,44.85972030840758,41.13099209522842,39.74859120323387,36.94298107434823,32.689661216893704,27.178123794263165,18.475962449173785,10.249468648675466,4.940313289664897,1.3024337721598365,0.0750538417971075,0.0,0.0,0.0
R-DTBM-SEGPHOS_1,CONF_0294,0.0,8.436395759717314,30.87245696400626,35.271826647062944,38.58787003895667,44.003012794843926,47.87071118996549,50.25190916366158,51.65278782140646,50.835277932059086,48.37514543107998,44.06233893277515,40.72492808822945,39.712865284574114,37.34150132028101,32.79391630895979,27.547587967142444,19.77547257917436,11.101792030540606,4.676623340560473,1.2108181622127483,0.0482682241406055,0.0,0.0,0.0
R-DTBM-SEGPHOS_1,CONF_0254,0.0,8.84128386336867,31.45931142410016,35.8161800742141,37.24663331289921,45.23736882583631,48.779669694321605,50.6049059917121,53.19673169968018,52.27081374832935,48.44849673535041,44.99468806866592,41.778584652636326,39.42324528785017,36.43273225090861,32.15375470296487,26.85938988240396,18.624861783532083,11.223117454307715,5.538899391430485,1.199478119287702,0.0440113852403129,0.0,0.0,0.0
R-DTBM-SEGPHOS_1,CONF_0244,0.0,8.98851590106007,31.45735524256651,35.838059231253936,38.39259229963021,46.28549091394466,49.21417789900167,51.48310507609114,53.626391922686,52.31909344083088,48.59647087245933,45.2698171854127,41.63614190589389,39.89596650142056,36.83437862346495,32.41114108788598,26.76175043942409,18.16825184251913,10.827581836945509,5.251584233346542,1.2382332133543528,0.051514965674727,0.0,0.0,0.0
R-DTBM-SEGPHOS_1,CONF_0224,0.0,8.97379269729093,31.43388106416275,35.83543373240916,37.15121912634224,45.16935847809368,48.74634783606528,50.52633625256363,53.149019286252106,52.25756627172832,48.434589391637154,44.96352649128528,41.76693074819172,39.41284287938666,36.42554621957913,32.14764076027761,26.875792563248176,18.653936801483702,11.236379747594,5.555957144928756,1.2121113250024471,0.0446787710001046,0.0,0.0,0.0
R-DTBM-SEGPHOS_1,CONF_0220,0.0,8.186101295641931,30.657276995305168,35.14492753623188,38.71442978900117,43.83521156303034,47.82812100027363,50.27912507330476,51.31221562034835,50.45316182921157,47.97024305268579,43.54988219082983,40.199950070475744,39.32397524509204,37.458426575811416,33.14089139163938,28.045104887066923,19.789844889184533,10.877659274002417,4.843895109361358,1.3796256432987508,0.0696245684539377,0.0,0.0,0.0
R-DTBM-SEGPHOS_1,CONF_0205,0.0,8.458480565371024,30.880281690140844,35.22369250157531,37.411259862761774,43.960426876163964,47.84820238505062,49.34779016533665,51.323398217245554,50.895529418229714,48.07530310062242,43.681102672795554,40.45976033828357,39.472480216596026,37.05917554703156,32.80561408369669,27.531868731333407,19.536071744809448,11.469550511408766,5.309986102558972,1.2464497707719744,0.03439742280872,0.0,0.0,0.0
R-DTBM-SEGPHOS_1,CONF_0175,0.0,8.303886925795053,30.72965571205008,35.13267520828958,37.24020645059226,43.88415358897597,47.89145459841644,49.277158399834114,51.60283888859897,51.09689106256538,47.67818883470764,43.28652084275632,40.40325823284833,39.1123027072621,36.52615065819175,32.50422851585278,28.014815845735274,19.692019568368146,11.146638229690147,5.603780562359312,1.563493497181701,0.0400251081345305,0.0,0.0,0.0
R-DTBM-SEGPHOS_1,CONF_0172,0.0,9.06949352179034,31.480829420970263,35.52912553385143,37.06272617611581,44.420291236834906,48.22687992655951,49.286068370253005,51.25356911217636,51.27980436911591,48.2188268877431,44.20723369342268,40.63766188433141,39.17358748472587,36.58676503545109,32.115233329964184,27.786141350102177,20.176410468768584,11.197427901016136,5.304079800314092,1.2725119746874327,0.0404038946468447,0.0,0.0,0.0
R-DTBM-SEGPHOS_1,CONF_0148,0.0,8.878091872791519,31.47496087636933,35.84068473009872,37.16258972888529,45.113106928792526,48.71788081808472,50.52795624718526,53.074468640270766,52.1973147855577,48.42147675327896,44.93690109289043,41.74561128318877,39.39712159238751,36.4367109575204,32.15594582693372,26.86032185290648,18.678991977938228,11.256985421792503,5.554855222868145,1.2230534716845094,0.044119609958117,0.0,0.0,0.0
