Ligand,Conformer,1C,2C,3C,5Pd,6P,7P
S-35-tBu-C3-TUNAPHOS_2,CONF_0081,0.22056,0.01909,0.08236,0.24578,0.17112,0.18097
S-35-tBu-C3-TUNAPHOS_2,CONF_0084,0.21107,0.02050,0.10637,0.21630,0.16629,0.17101
S-35-tBu-C3-TUNAPHOS_2,CONF_0089,0.22068,0.01913,0.08230,0.24565,0.17104,0.18085
S-35-tBu-C3-TUNAPHOS_2,CONF_0091,0.22159,0.01920,0.08204,0.24607,0.17155,0.18106
S-35-tBu-C3-TUNAPHOS_2,CONF_0093,0.20815,0.02071,0.10973,0.21365,0.16592,0.16716
S-35-tBu-C3-TUNAPHOS_2,CONF_0096,0.20801,0.02059,0.10792,0.21602,0.16565,0.16703
S-35-tBu-C3-TUNAPHOS_2,CONF_0098,0.20880,0.02061,0.10580,0.21841,0.16564,0.16716
S-35-tBu-C3-TUNAPHOS_2,CONF_0099,0.20836,0.02052,0.10632,0.21808,0.16565,0.16702
S-35-tBu-C3-TUNAPHOS_2,CONF_0107,0.21060,0.02032,0.10157,0.22352,0.16639,0.17103
S-35-tBu-C3-TUNAPHOS_2,CONF_0108,0.19999,0.02093,0.12362,0.20301,0.16439,0.16927
S-35-tBu-C3-TUNAPHOS_2,CONF_0110,0.21060,0.02021,0.10139,0.22426,0.16660,0.17108
S-35-tBu-C3-TUNAPHOS_2,CONF_0114,0.21048,0.02035,0.10208,0.22295,0.16615,0.17090
S-35-tBu-C3-TUNAPHOS_2,CONF_0116,0.21025,0.02026,0.10239,0.22314,0.16633,0.17073
S-35-tBu-C3-TUNAPHOS_2,CONF_0123,0.21147,0.02074,0.09917,0.22052,0.17156,0.16969
S-35-tBu-C3-TUNAPHOS_2,CONF_0126,0.19612,0.02033,0.13260,0.19538,0.15810,0.17192
S-35-tBu-C3-TUNAPHOS_2,CONF_0128,0.21422,0.02153,0.09550,0.23413,0.17019,0.17763
S-35-tBu-C3-TUNAPHOS_2,CONF_0130,0.19227,0.02015,0.13640,0.19192,0.15686,0.17154
S-35-tBu-C3-TUNAPHOS_2,CONF_0134,0.21446,0.02167,0.09530,0.23535,0.17069,0.17855
S-35-tBu-C3-TUNAPHOS_2,CONF_0136,0.21436,0.02026,0.09203,0.23071,0.17173,0.17451
S-35-tBu-C3-TUNAPHOS_2,CONF_0145,0.22207,0.01989,0.08170,0.24583,0.17416,0.17556
S-35-tBu-C3-TUNAPHOS_2,CONF_0148,0.22133,0.01973,0.08200,0.24546,0.17344,0.17536
S-35-tBu-C3-TUNAPHOS_2,CONF_0157,0.22147,0.01915,0.08184,0.24647,0.17156,0.18121
S-35-tBu-C3-TUNAPHOS_2,CONF_0158,0.20897,0.02019,0.10036,0.22302,0.16622,0.16966
S-35-tBu-C3-TUNAPHOS_2,CONF_0159,0.22055,0.01908,0.08221,0.24587,0.17112,0.18103
S-35-tBu-C3-TUNAPHOS_2,CONF_0162,0.20922,0.02016,0.09997,0.22339,0.16613,0.16973
S-35-tBu-C3-TUNAPHOS_2,CONF_0163,0.20867,0.02004,0.10013,0.22316,0.16603,0.16955
S-35-tBu-C3-TUNAPHOS_2,CONF_0166,0.20901,0.02017,0.10031,0.22317,0.16596,0.16975
S-35-tBu-C3-TUNAPHOS_2,CONF_0172,0.20864,0.02005,0.10038,0.22302,0.16573,0.16966
S-35-tBu-C3-TUNAPHOS_2,CONF_0179,0.22179,0.02013,0.08205,0.24604,0.17527,0.17324
S-35-tBu-C3-TUNAPHOS_2,CONF_0183,0.22109,0.02000,0.08209,0.24585,0.17489,0.17295
S-35-tBu-C3-TUNAPHOS_2,CONF_0189,0.22160,0.01942,0.08207,0.24818,0.17227,0.17882
S-35-tBu-C3-TUNAPHOS_2,CONF_0194,0.22073,0.01933,0.08231,0.24764,0.17199,0.17884
S-35-tBu-C3-TUNAPHOS_2,CONF_0201,0.19280,0.02024,0.13735,0.19603,0.16000,0.17234
S-35-tBu-C3-TUNAPHOS_2,CONF_0204,0.19201,0.02016,0.13689,0.19469,0.15969,0.17163
S-35-tBu-C3-TUNAPHOS_2,CONF_0207,0.21610,0.02160,0.09569,0.23591,0.17230,0.17787
S-35-tBu-C3-TUNAPHOS_2,CONF_0208,0.21485,0.02161,0.09604,0.23519,0.17147,0.17766
S-Phanephos_1,CONF_0000,0.11856,0.01697,0.08852,0.15905,0.14267,0.13026
S-Phanephos_1,CONF_0001,0.11846,0.01697,0.08852,0.15889,0.14251,0.13018
S-Phanephos_1,CONF_0002,0.11830,0.01697,0.08875,0.15897,0.14252,0.13026
S-Phanephos_1,CONF_0003,0.13478,0.02059,0.11456,0.18513,0.15275,0.13553
S-Phanephos_1,CONF_0004,0.11393,0.01799,0.11122,0.19494,0.14575,0.15073
S-Phanephos_1,CONF_0005,0.09727,0.02315,0.15330,0.19176,0.13055,0.15768
S-Phanephos_1,CONF_0006,0.13480,0.02061,0.11464,0.18514,0.15285,0.13537
S-Phanephos_1,CONF_0007,0.09733,0.02312,0.15249,0.19204,0.13054,0.15778
S-35-tBu-C3-TUNAPHOS_1,CONF_0066,0.20822,0.02050,0.11179,0.20900,0.16659,0.16943
S-35-tBu-C3-TUNAPHOS_1,CONF_0068,0.20793,0.02066,0.11153,0.20926,0.16753,0.16932
S-35-tBu-C3-TUNAPHOS_1,CONF_0075,0.20985,0.02035,0.10388,0.22152,0.16685,0.17089
S-35-tBu-C3-TUNAPHOS_1,CONF_0076,0.20924,0.02032,0.10489,0.22018,0.16636,0.17109
S-35-tBu-C3-TUNAPHOS_1,CONF_0079,0.21035,0.02034,0.10673,0.21455,0.16612,0.17278
S-35-tBu-C3-TUNAPHOS_1,CONF_0081,0.21013,0.02048,0.10737,0.21412,0.16689,0.17085
S-35-tBu-C3-TUNAPHOS_1,CONF_0089,0.22194,0.01901,0.08154,0.24651,0.17186,0.18194
S-35-tBu-C3-TUNAPHOS_1,CONF_0090,0.22094,0.01899,0.08131,0.24629,0.17142,0.18205
S-35-tBu-C3-TUNAPHOS_1,CONF_0091,0.20714,0.02080,0.11022,0.21260,0.16669,0.16811
S-35-tBu-C3-TUNAPHOS_1,CONF_0095,0.20702,0.02069,0.10983,0.21293,0.16603,0.16829
S-35-tBu-C3-TUNAPHOS_1,CONF_0097,0.20790,0.02069,0.10720,0.21664,0.16594,0.16812
S-35-tBu-C3-TUNAPHOS_1,CONF_0099,0.20756,0.02054,0.10725,0.21661,0.16579,0.16800
S-35-tBu-C3-TUNAPHOS_1,CONF_0106,0.21037,0.02045,0.10231,0.22249,0.16617,0.17208
S-35-tBu-C3-TUNAPHOS_1,CONF_0107,0.21046,0.02029,0.10145,0.22334,0.16651,0.17279
S-35-tBu-C3-TUNAPHOS_1,CONF_0109,0.20232,0.02096,0.12288,0.20299,0.16537,0.16931
S-35-tBu-C3-TUNAPHOS_1,CONF_0113,0.20976,0.02041,0.10302,0.22209,0.16633,0.17140
S-35-tBu-C3-TUNAPHOS_1,CONF_0114,0.20996,0.02027,0.10261,0.22278,0.16603,0.17214
S-35-tBu-C3-TUNAPHOS_1,CONF_0118,0.22129,0.02002,0.08593,0.23710,0.17571,0.17552
S-35-tBu-C3-TUNAPHOS_1,CONF_0128,0.19753,0.02029,0.13225,0.19494,0.15829,0.17148
S-35-tBu-C3-TUNAPHOS_1,CONF_0129,0.21425,0.02169,0.09552,0.23334,0.17055,0.17750
S-35-tBu-C3-TUNAPHOS_1,CONF_0130,0.19487,0.02038,0.13472,0.19170,0.15924,0.17221
S-35-tBu-C3-TUNAPHOS_1,CONF_0132,0.21494,0.02177,0.09566,0.23400,0.17100,0.17817
S-35-tBu-C3-TUNAPHOS_1,CONF_0133,0.22072,0.02011,0.08625,0.23685,0.17599,0.17516
S-35-tBu-C3-TUNAPHOS_1,CONF_0138,0.22040,0.01999,0.08690,0.23537,0.17600,0.17453
S-35-tBu-C3-TUNAPHOS_1,CONF_0143,0.22235,0.01980,0.08130,0.24558,0.17442,0.17655
S-35-tBu-C3-TUNAPHOS_1,CONF_0145,0.22162,0.01971,0.08139,0.24514,0.17395,0.17617
S-35-tBu-C3-TUNAPHOS_1,CONF_0154,0.22205,0.01907,0.08143,0.24653,0.17180,0.18206
S-35-tBu-C3-TUNAPHOS_1,CONF_0158,0.20738,0.02048,0.10864,0.21284,0.16749,0.16816
S-35-tBu-C3-TUNAPHOS_1,CONF_0160,0.22128,0.01900,0.08155,0.24601,0.17145,0.18154
S-35-tBu-C3-TUNAPHOS_1,CONF_0162,0.20897,0.02012,0.09924,0.22299,0.16735,0.17075
S-35-tBu-C3-TUNAPHOS_1,CONF_0166,0.20849,0.02023,0.10067,0.22239,0.16639,0.17094
S-35-tBu-C3-TUNAPHOS_1,CONF_0173,0.20828,0.02011,0.10039,0.22237,0.16668,0.17061
S-35-tBu-C3-TUNAPHOS_1,CONF_0176,0.22176,0.01936,0.08242,0.24795,0.17216,0.17914
S-35-tBu-C3-TUNAPHOS_1,CONF_0184,0.22066,0.01931,0.08265,0.24722,0.17200,0.17900
S-35-tBu-C3-TUNAPHOS_1,CONF_0192,0.22212,0.01939,0.08205,0.24805,0.17233,0.17934
S-35-tBu-C3-TUNAPHOS_1,CONF_0194,0.22139,0.01926,0.08192,0.24773,0.17224,0.17927
S-35-tBu-C3-TUNAPHOS_1,CONF_0198,0.19418,0.02009,0.13603,0.19497,0.16082,0.17196
S-35-tBu-C3-TUNAPHOS_1,CONF_0200,0.19457,0.02011,0.13601,0.19597,0.16073,0.17238
S-35-tBu-C3-TUNAPHOS_1,CONF_0206,0.21641,0.02176,0.09614,0.23444,0.17227,0.17761
S-35-tBu-C3-TUNAPHOS_1,CONF_0212,0.20382,0.02097,0.12084,0.20770,0.16628,0.17055
1R4S-catASium-T2_1,CONF_0000,0.12632,0.02221,0.07711,0.15962,0.19605,0.04632
1R4S-catASium-T2_2,CONF_0000,0.10031,0.01777,0.08961,0.20443,0.04121,0.19686
1R4S-catASium-T2_2,CONF_0001,0.10036,0.01772,0.08964,0.20408,0.04136,0.19679
1R4S-catASium-T2_2,CONF_0002,0.06456,0.01980,0.20812,0.20772,0.11751,0.19612
S-35-tBu-C2-TUNEPHOS_1,CONF_0003,0.11055,0.02367,0.18688,0.22359,0.17752,0.15023
S-35-tBu-C2-TUNEPHOS_1,CONF_0047,0.09866,0.02300,0.20877,0.23089,0.16996,0.16424
S-35-tBu-C2-TUNEPHOS_1,CONF_0053,0.10182,0.02276,0.20822,0.23081,0.17440,0.16249
S-35-tBu-C2-TUNEPHOS_1,CONF_0066,0.10174,0.02188,0.18247,0.21131,0.15777,0.14611
S-35-tBu-C2-TUNEPHOS_1,CONF_0087,0.10144,0.02189,0.18288,0.21135,0.15780,0.14634
S-35-tBu-C2-TUNEPHOS_1,CONF_0094,0.20932,0.02116,0.10897,0.22087,0.17202,0.17119
S-35-tBu-C2-TUNEPHOS_1,CONF_0104,0.20994,0.02083,0.10442,0.22797,0.17019,0.17364
S-35-tBu-C2-TUNEPHOS_1,CONF_0111,0.21163,0.02084,0.10357,0.22664,0.17185,0.17357
S-35-tBu-C2-TUNEPHOS_1,CONF_0124,0.21970,0.01923,0.08199,0.25119,0.17447,0.18302
S-35-tBu-C2-TUNEPHOS_1,CONF_0138,0.20894,0.02106,0.10532,0.22690,0.16994,0.17139
S-35-tBu-C2-TUNEPHOS_1,CONF_0145,0.20915,0.02101,0.10516,0.22763,0.17025,0.17131
S-35-tBu-C2-TUNEPHOS_1,CONF_0150,0.21102,0.02063,0.10098,0.23123,0.17068,0.17445
S-35-tBu-C2-TUNEPHOS_1,CONF_0154,0.20851,0.02087,0.10295,0.22540,0.17244,0.17256
S-35-tBu-C2-TUNEPHOS_1,CONF_0162,0.19617,0.02081,0.13560,0.20212,0.16615,0.17492
S-35-tBu-C2-TUNEPHOS_1,CONF_0165,0.20031,0.02139,0.12506,0.21109,0.16988,0.17255
S-35-tBu-C2-TUNEPHOS_1,CONF_0168,0.21044,0.02070,0.10190,0.23045,0.16970,0.17452
S-35-tBu-C2-TUNEPHOS_1,CONF_0169,0.21072,0.02044,0.09842,0.23165,0.17199,0.17643
S-35-tBu-C2-TUNEPHOS_1,CONF_0179,0.21970,0.01954,0.08010,0.25371,0.17686,0.17817
S-35-tBu-C2-TUNEPHOS_1,CONF_0189,0.21397,0.02214,0.09492,0.23885,0.17521,0.17938
S-35-tBu-C2-TUNEPHOS_1,CONF_0190,0.20320,0.02127,0.12323,0.20995,0.16699,0.17649
S-35-tBu-C2-TUNEPHOS_1,CONF_0192,0.21971,0.01921,0.08197,0.25115,0.17433,0.18313
S-35-tBu-C2-TUNEPHOS_1,CONF_0210,0.20875,0.02085,0.10419,0.22566,0.17250,0.16992
S-35-tBu-C2-TUNEPHOS_1,CONF_0224,0.20783,0.02054,0.10125,0.23033,0.16922,0.17355
S-35-tBu-C2-TUNEPHOS_1,CONF_0234,0.21971,0.01973,0.08006,0.25451,0.17771,0.17510
S-35-tBu-C2-TUNEPHOS_1,CONF_0245,0.19322,0.02059,0.13662,0.20240,0.16345,0.17593
S-35-tBu-C2-TUNEPHOS_1,CONF_0252,0.21981,0.01953,0.08258,0.25191,0.17542,0.18062
S-35-tBu-C2-TUNEPHOS_1,CONF_0253,0.21081,0.02293,0.10180,0.22458,0.17931,0.17360
S-35-tBu-C2-TUNEPHOS_1,CONF_0266,0.20402,0.02140,0.12186,0.21646,0.17178,0.17380
S-35-tBu-C2-TUNEPHOS_1,CONF_0269,0.20127,0.02094,0.12691,0.21006,0.17010,0.17463
S-35-tBu-C2-TUNEPHOS_1,CONF_0271,0.21401,0.02152,0.09155,0.24523,0.17425,0.17958
S-35-tBu-C2-TUNEPHOS_1,CONF_0275,0.21412,0.02212,0.09480,0.23896,0.17527,0.17935
S-35-tBu-C2-TUNEPHOS_1,CONF_0290,0.21538,0.02166,0.09396,0.24044,0.17635,0.17819
S-35-tBu-C2-TUNEPHOS_1,CONF_0292,0.20007,0.02091,0.12982,0.20799,0.16804,0.17739
S-35-tBu-C2-TUNEPHOS_1,CONF_0347,0.19608,0.02047,0.13514,0.20501,0.16667,0.17665
S-35-tBu-C2-TUNEPHOS_1,CONF_0352,0.22314,0.02085,0.08352,0.25026,0.17724,0.17976
S-35-tBu-C2-TUNEPHOS_1,CONF_0379,0.21557,0.02176,0.09362,0.24173,0.17663,0.17808
S-35-tBu-C2-TUNEPHOS_1,CONF_0387,0.21489,0.02123,0.09159,0.24461,0.17505,0.17882
S-35-tBu-C2-TUNEPHOS_1,CONF_0451,0.21351,0.02055,0.08554,0.24964,0.17832,0.17628
S-35-tBu-C2-TUNEPHOS_1,CONF_0454,0.21361,0.02023,0.08784,0.24760,0.17557,0.18224
S-35-tBu-C2-TUNEPHOS_1,CONF_0471,0.21387,0.02028,0.08802,0.24801,0.17578,0.18186
R-35-tBu-4-MeO-Solphos_1,CONF_0010,0.01674,0,0,0.03628,0.03918,0
R-35-tBu-4-MeO-Solphos_1,CONF_0031,0,0,0,0.07044,0,0.04861
R-35-tBu-4-MeO-Solphos_1,CONF_0032,0,0,0,0.04778,0.03087,0.01465
R-35-tBu-4-MeO-Solphos_1,CONF_0081,0.02024,0,0,0.03187,0.03865,0
R-35-tBu-4-MeO-Solphos_1,CONF_0083,0.02027,0,0,0.03183,0.03865,0
R-35-tBu-4-MeO-Solphos_1,CONF_0104,0,0,0,0.07249,0,0.04953
R-35-tBu-4-MeO-Solphos_1,CONF_0109,0.02023,0,0,0.03187,0.03864,0
R-35-tBu-4-MeO-Solphos_1,CONF_0112,0.02028,0,0,0.03188,0.03864,0
R-35-tBu-4-MeO-Solphos_1,CONF_0133,0.02136,0,0,0.03488,0.03926,0
R-35-tBu-4-MeO-Solphos_1,CONF_0140,0,0,0,0.07230,0,0.04944
R-35-tBu-4-MeO-Solphos_1,CONF_0149,0,0,0,0.05873,0.01087,0.03485
R-35-tBu-4-MeO-Solphos_1,CONF_0150,0.02136,0,0,0.03502,0.03965,0
R-35-tBu-4-MeO-Solphos_1,CONF_0160,0.01665,0,0,0.03641,0.03913,0
R-35-tBu-4-MeO-Solphos_1,CONF_0184,0,0,0,0.06967,0,0.04779
R-35-tBu-4-MeO-Solphos_1,CONF_0202,0,0,0,0.05878,0.01086,0.03485
R-35-tBu-4-MeO-Solphos_1,CONF_0203,0.02027,0,0,0.03184,0.03863,0
R-35-tBu-4-MeO-Solphos_1,CONF_0206,0.02015,0,0,0.03208,0.03868,0
R-35-tBu-4-MeO-Solphos_1,CONF_0236,0.01667,0,0,0.03639,0.03914,0
R-35-tBu-4-MeO-Solphos_1,CONF_0249,0,0,0,0.05985,0.01205,0.03590
R-35-tBu-4-MeO-Solphos_1,CONF_0267,0,0,0,0.06963,0,0.04770
R-35-tBu-4-MeO-Solphos_1,CONF_0268,0,0,0,0.05659,0.01059,0.03370
R-35-tBu-4-MeO-Solphos_1,CONF_0274,0,0,0,0.04779,0.03083,0.01466
R-35-tBu-4-MeO-Solphos_1,CONF_0280,0.02189,0,0,0.03603,0.04114,0
R-35-tBu-4-MeO-Solphos_1,CONF_0294,0,0,0,0.05728,0.01019,0.03436
R-35-tBu-4-MeO-Solphos_1,CONF_0306,0,0,0,0.04300,0.03396,0.01032
R-35-tBu-4-MeO-Solphos_1,CONF_0307,0.02960,0,0,0.03697,0.04572,0
R-35-tBu-4-MeO-Solphos_1,CONF_0322,0.02964,0,0,0.03698,0.04568,0
R-35-tBu-4-MeO-Solphos_1,CONF_0368,0.01692,0,0,0.03615,0.03925,0
R-35-tBu-4-MeO-Solphos_1,CONF_0381,0.02648,0,0,0.03664,0.04655,0
R-35-tBu-4-MeO-Solphos_1,CONF_0383,0,0,0,0.05166,0.01590,0.02641
R-35-tBu-4-MeO-Solphos_1,CONF_0403,0.01166,0,0,0.06713,0,0.04585
R-35-tBu-4-MeO-Solphos_1,CONF_0406,0,0,0,0.06927,0,0.04737
R-35-tBu-4-MeO-Solphos_1,CONF_0410,0,0,0,0.07055,0,0.04867
R-35-tBu-4-MeO-Solphos_1,CONF_0469,0,0,0,0.06137,0,0.04158
R-35-tBu-4-MeO-Solphos_1,CONF_0483,0,0,0,0.07237,0,0.04951
R-35-tBu-4-MeO-Solphos_1,CONF_0496,0.02145,0,0,0.03493,0.03950,0
R-35-tBu-4-MeO-Solphos_1,CONF_0498,0,0,0,0.05301,0.01464,0.02793
R-35-tBu-4-MeO-Solphos_1,CONF_0563,0.02447,0,0,0.03944,0.04529,0
R-35-tBu-4-MeO-Solphos_1,CONF_0581,0,0,0,0.06142,0,0.04165
R-35-tBu-4-MeO-Solphos_1,CONF_0595,0.02183,0,0,0.03605,0.04113,0
R-35-tBu-4-MeO-Solphos_2,CONF_0031,0,0,0,0.04893,0.02171,0.02537
R-35-tBu-4-MeO-Solphos_2,CONF_0037,0,0,0.01107,0.04170,0,0.03675
R-35-tBu-4-MeO-Solphos_2,CONF_0049,0,0,0,0.04908,0.02183,0.02523
R-35-tBu-4-MeO-Solphos_2,CONF_0059,0,0,0,0.04753,0.02689,0.02177
R-35-tBu-4-MeO-Solphos_2,CONF_0111,0,0,0,0.04611,0.03553,0.01163
R-35-tBu-4-MeO-Solphos_2,CONF_0128,0,0,0,0.04583,0.03510,0.01263
R-35-tBu-4-MeO-Solphos_2,CONF_0194,0,0,0,0.04384,0,0.03846
R-35-tBu-4-MeO-Solphos_2,CONF_0204,0,0,0,0.04773,0.02691,0.02155
R-35-tBu-4-MeO-Solphos_2,CONF_0211,0,0,0,0.04779,0.02920,0.01918
R-35-tBu-4-MeO-Solphos_2,CONF_0221,0,0,0,0.04900,0.02161,0.02545
R-35-tBu-4-MeO-Solphos_2,CONF_0235,0,0,0,0.04779,0.02933,0.01904
R-35-tBu-4-MeO-Solphos_2,CONF_0238,0,0,0,0.04479,0.01994,0.02436
R-35-tBu-4-MeO-Solphos_2,CONF_0239,0,0,0,0.04781,0.02724,0.02124
R-35-tBu-4-MeO-Solphos_2,CONF_0281,0,0,0,0.04410,0.01202,0.03323
R-35-tBu-4-MeO-Solphos_2,CONF_0289,0,0,0,0.04331,0,0.03968
R-35-tBu-4-MeO-Solphos_2,CONF_0318,0,0,0,0.04461,0.01286,0.03238
R-35-tBu-4-MeO-Solphos_2,CONF_0343,0,0,0,0.04101,0.03892,0
R-35-tBu-4-MeO-Solphos_2,CONF_0374,0,0,0,0.04518,0.02047,0.02317
R-35-tBu-4-MeO-Solphos_2,CONF_0378,0,0,0,0.04511,0.02766,0.02098
R-35-tBu-4-MeO-Solphos_2,CONF_0430,0,0,0,0.03848,0.01202,0.03058
R-35-tBu-4-MeO-Solphos_2,CONF_0440,0,0,0,0.04520,0.02061,0.02303
R-35-tBu-4-MeO-Solphos_2,CONF_0477,0,0,0,0.04578,0.01904,0.02430
R-35-tBu-4-MeO-Solphos_2,CONF_0478,0,0,0,0.04555,0.01926,0.02407
R-35-tBu-4-MeO-Solphos_2,CONF_0485,0,0,0,0.04779,0.02704,0.02146
R-35-tBu-4-MeO-Solphos_2,CONF_0490,0,0,0,0.04351,0.02038,0.02368
R-35-tBu-4-MeO-Solphos_2,CONF_0498,0,0,0.01102,0.04275,0,0.04162
R-35-tBu-4-MeO-Solphos_2,CONF_0538,0,0,0.01108,0.04167,0,0.03674
R-35-tBu-4-MeO-Solphos_2,CONF_0587,0,0,0,0.04904,0.02189,0.02525
R-35-tBu-4-MeO-Solphos_2,CONF_0609,0,0,0.01168,0.04476,0,0.03879
R-35-tBu-4-MeO-Solphos_2,CONF_0633,0,0,0,0.03991,0.01309,0.02890
R-35-tBu-4-MeO-Solphos_2,CONF_0635,0,0,0,0.03978,0.01283,0.02912
R-35-tBu-4-MeO-Solphos_2,CONF_0640,0,0,0.01110,0.04167,0,0.03677
R-35-tBu-4-MeO-Solphos_2,CONF_0646,0,0,0,0.04084,0.02585,0.01658
R-35-tBu-4-MeO-Solphos_2,CONF_0674,0,0,0,0.04610,0.02057,0.02484
R-35-tBu-4-MeO-Solphos_2,CONF_0733,0,0,0,0.05048,0.02577,0.02262
R-35-tBu-4-MeO-Solphos_2,CONF_0734,0,0,0,0.04781,0.02038,0.02459
R-35-tBu-4-MeO-Solphos_2,CONF_0757,0,0,0,0.04608,0.03316,0.01436
R-35-tBu-4-MeO-Solphos_2,CONF_0763,0,0,0,0.04693,0.01973,0.02496
R-35-tBu-4-MeO-Solphos_2,CONF_0765,0,0,0,0.03820,0.01086,0.03171
R-35-tBu-4-MeO-Solphos_2,CONF_0812,0,0,0,0.04489,0.01995,0.02439
S-35-tBu-C2-TUNEPHOS_2,CONF_0002,0.11049,0.02385,0.18606,0.22457,0.17829,0.14958
S-35-tBu-C2-TUNEPHOS_2,CONF_0046,0.09836,0.02301,0.20928,0.23102,0.17084,0.16383
S-35-tBu-C2-TUNEPHOS_2,CONF_0051,0.10245,0.02283,0.20820,0.23028,0.17589,0.16183
S-35-tBu-C2-TUNEPHOS_2,CONF_0081,0.10225,0.02193,0.17811,0.21092,0.16048,0.14053
S-35-tBu-C2-TUNEPHOS_2,CONF_0090,0.21049,0.02116,0.10774,0.22223,0.17243,0.17045
S-35-tBu-C2-TUNEPHOS_2,CONF_0101,0.21079,0.02074,0.10403,0.22887,0.17038,0.17359
S-35-tBu-C2-TUNEPHOS_2,CONF_0109,0.21186,0.02074,0.10409,0.22583,0.17081,0.17335
S-35-tBu-C2-TUNEPHOS_2,CONF_0117,0.21205,0.02015,0.10039,0.23180,0.16899,0.17740
S-35-tBu-C2-TUNEPHOS_2,CONF_0140,0.21014,0.02127,0.10842,0.22196,0.17316,0.16812
S-35-tBu-C2-TUNEPHOS_2,CONF_0142,0.20980,0.02097,0.10460,0.22801,0.17005,0.17090
S-35-tBu-C2-TUNEPHOS_2,CONF_0148,0.21195,0.02096,0.10479,0.22514,0.17224,0.17125
S-35-tBu-C2-TUNEPHOS_2,CONF_0150,0.21003,0.02085,0.10242,0.22552,0.17306,0.17352
S-35-tBu-C2-TUNEPHOS_2,CONF_0157,0.20256,0.02157,0.12313,0.21352,0.17024,0.17320
S-35-tBu-C2-TUNEPHOS_2,CONF_0160,0.19801,0.02065,0.13562,0.20263,0.16570,0.17486
S-35-tBu-C2-TUNEPHOS_2,CONF_0163,0.21148,0.02062,0.10158,0.23091,0.17011,0.17434
S-35-tBu-C2-TUNEPHOS_2,CONF_0164,0.21065,0.02022,0.09904,0.23243,0.17095,0.17619
S-35-tBu-C2-TUNEPHOS_2,CONF_0177,0.22088,0.01950,0.08054,0.25245,0.17694,0.17828
S-35-tBu-C2-TUNEPHOS_2,CONF_0184,0.21514,0.02195,0.09479,0.23980,0.17478,0.17948
S-35-tBu-C2-TUNEPHOS_2,CONF_0186,0.20024,0.02091,0.13025,0.20620,0.16463,0.17670
S-35-tBu-C2-TUNEPHOS_2,CONF_0188,0.21645,0.01956,0.08345,0.25163,0.17065,0.18467
S-35-tBu-C2-TUNEPHOS_2,CONF_0204,0.20834,0.02057,0.10133,0.22942,0.16995,0.17360
S-35-tBu-C2-TUNEPHOS_2,CONF_0217,0.20869,0.02050,0.10105,0.23026,0.16973,0.17345
S-35-tBu-C2-TUNEPHOS_2,CONF_0224,0.21644,0.02031,0.08309,0.25115,0.17395,0.17688
S-35-tBu-C2-TUNEPHOS_2,CONF_0237,0.21189,0.02280,0.10127,0.22558,0.17947,0.17351
S-35-tBu-C2-TUNEPHOS_2,CONF_0239,0.19492,0.02043,0.13592,0.20303,0.16315,0.17607
S-35-tBu-C2-TUNEPHOS_2,CONF_0246,0.21637,0.01972,0.08396,0.25197,0.17131,0.18228
S-35-tBu-C2-TUNEPHOS_2,CONF_0252,0.22033,0.01940,0.08271,0.25081,0.17499,0.18117
S-35-tBu-C2-TUNEPHOS_2,CONF_0260,0.21511,0.02197,0.09488,0.23960,0.17486,0.17947
S-35-tBu-C2-TUNEPHOS_2,CONF_0261,0.20226,0.02101,0.12614,0.21117,0.17011,0.17425
S-35-tBu-C2-TUNEPHOS_2,CONF_0264,0.20376,0.02139,0.12299,0.21446,0.17214,0.17191
S-35-tBu-C2-TUNEPHOS_2,CONF_0267,0.21024,0.02183,0.09384,0.24435,0.16975,0.18141
S-35-tBu-C2-TUNEPHOS_2,CONF_0283,0.21648,0.02168,0.09432,0.24116,0.17603,0.17871
S-35-tBu-C2-TUNEPHOS_2,CONF_0291,0.20082,0.02094,0.12896,0.20906,0.16798,0.17718
S-35-tBu-C2-TUNEPHOS_2,CONF_0308,0.21585,0.01982,0.08413,0.24605,0.17748,0.17773
S-35-tBu-C2-TUNEPHOS_2,CONF_0342,0.21387,0.02224,0.10671,0.22394,0.17315,0.17342
S-35-tBu-C2-TUNEPHOS_2,CONF_0345,0.19570,0.02051,0.13575,0.20479,0.16578,0.17701
S-35-tBu-C2-TUNEPHOS_2,CONF_0373,0.21596,0.02131,0.09210,0.24428,0.17467,0.17882
S-35-tBu-C2-TUNEPHOS_2,CONF_0440,0.21515,0.02015,0.08800,0.24654,0.17552,0.18214
S-35-tBu-C2-TUNEPHOS_2,CONF_0449,0.21470,0.02045,0.08613,0.24789,0.17816,0.17666
S-35-tBu-C2-TUNEPHOS_2,CONF_0460,0.21518,0.02014,0.08804,0.24634,0.17558,0.18220
S-35-tBu-C4-TUNEPHOS_1,CONF_0270,0.09909,0.02184,0.20184,0.21652,0.16232,0.14865
S-35-tBu-C4-TUNEPHOS_1,CONF_0330,0.21031,0.02091,0.10996,0.20569,0.16763,0.16630
S-35-tBu-C4-TUNEPHOS_1,CONF_0358,0.20956,0.02094,0.11174,0.20567,0.16606,0.16695
S-35-tBu-C4-TUNEPHOS_1,CONF_0363,0.22279,0.02008,0.08456,0.23702,0.17413,0.17574
S-35-tBu-C4-TUNEPHOS_1,CONF_0365,0.21176,0.02063,0.10378,0.22059,0.16740,0.17177
