Ligand,Conformer,5-7,5-6,6-7,1-5,2-5,3-5,6-5-7
ferrocene006_allyl_cs,CONF_0005,236.89,235.89,365.21,228.95,221.01,228.48,101.15
ferrocene006_allyl_cs,CONF_0006,236.6,235.95,365.4,226.86,220.32,229.74,101.29
ferrocene006_allyl_cs,CONF_0007,236.81,235.84,364.73,227.19,220.58,230.2,101.01
ferrocene006_allyl_cs,CONF_0008,237.07,236.91,368.24,229.45,221.13,229.58,101.96
ferrocene006_allyl_cs,CONF_0009,236.5,236.59,366.49,228.69,220.88,229.6,101.55
ferrocene006_allyl_cs,CONF_0013,237.0,236.26,365.79,229.04,221.13,229.09,101.23
ferrocene006_allyl_cs,CONF_0014,237.04,235.94,367.03,226.35,220.76,230.67,101.79
ferrocene006_allyl_cs,CONF_0015,236.51,235.5,364.04,228.14,221.64,230.25,100.93
ferrocene006_allyl_cs,CONF_0018,236.63,236.29,365.59,226.98,220.53,230.35,101.26
ferrocene006_allyl_cs,CONF_0019,236.46,235.47,363.93,228.11,221.71,230.47,100.92
ferrocene006_allyl_cs,CONF_0021,236.54,235.76,365.77,226.91,221.71,232.13,101.51
ferrocene006_allyl_cs,CONF_0022,236.93,236.66,367.79,228.32,221.41,230.14,101.9
ferrocene006_allyl_cs,CONF_0023,236.3,236.79,365.96,229.42,221.57,229.49,101.35
ferrocene006_allyl_cs,CONF_0025,236.21,236.6,365.92,229.78,221.56,228.85,101.41
ferrocene006_allyl_cs,CONF_0026,237.04,235.28,364.25,225.33,221.36,231.41,100.92
ferrocene006_allyl_cs,CONF_0027,237.17,235.5,364.68,227.45,221.54,231.7,100.98
ferrocene006_allyl_cs,CONF_0029,236.39,236.74,366.57,227.67,221.53,230.15,101.57
ferrocene006_allyl_cs,CONF_0032,236.96,235.69,364.77,225.56,221.32,232.07,101.02
ferrocene006_allyl_cs,CONF_0033,237.28,235.21,364.64,228.83,221.7,230.62,101.02
ferrocene006_allyl_cs,CONF_0034,236.77,236.19,367.88,225.75,220.57,232.21,102.13
ferrocene006_allyl_cs,CONF_0035,237.12,236.06,365.46,227.68,220.8,230.33,101.13
ferrocene006_allyl_cs,CONF_0039,236.86,237.02,368.63,228.67,221.79,230.92,102.14
ferrocene006_allyl_cs,CONF_0040,238.15,235.72,366.1,228.2,220.78,230.78,101.17
ferrocene006_allyl_cs,CONF_0044,238.17,235.71,366.24,229.42,221.04,230.32,101.22
ferrocene006_allyl_cs,CONF_0046,236.21,236.83,367.05,226.9,221.82,232.23,101.78
ferrocene006_allyl_cs,CONF_0056,237.28,236.16,367.24,226.54,220.84,231.03,101.73
ferrocene007_allyl_cs,CONF_0001,235.39,236.15,363.71,230.3,221.54,227.62,100.95
ferrocene007_allyl_cs,CONF_0002,235.35,235.96,363.34,229.23,221.65,229.54,100.87
ferrocene007_allyl_cs,CONF_0003,235.72,236.97,365.23,228.81,220.52,227.18,101.19
ferrocene007_allyl_cs,CONF_0004,235.67,236.92,365.09,228.98,220.53,227.07,101.16
ferrocene007_allyl_cs,CONF_0005,235.92,236.9,365.44,228.58,221.11,229.16,101.23
ferrocene007_allyl_cs,CONF_0006,235.93,236.61,365.35,229.88,220.31,226.79,101.28
ferrocene007_allyl_cs,CONF_0007,235.84,236.77,364.73,230.42,220.6,227.07,101.02
ferrocene007_allyl_cs,CONF_0008,236.84,237.02,368.0,229.41,221.13,229.59,101.9
ferrocene007_allyl_cs,CONF_0009,236.62,236.45,366.54,229.63,220.89,228.76,101.58
ferrocene007_allyl_cs,CONF_0011,235.51,236.5,364.09,230.21,221.63,228.14,100.95
ferrocene007_allyl_cs,CONF_0012,235.93,237.03,367.0,230.74,220.73,226.3,101.78
ferrocene007_allyl_cs,CONF_0013,236.22,237.04,365.69,228.81,221.05,229.05,101.2
ferrocene007_allyl_cs,CONF_0017,236.26,236.66,365.54,230.41,220.51,226.95,101.24
ferrocene007_allyl_cs,CONF_0018,235.69,236.54,365.67,232.23,221.72,226.94,101.49
ferrocene007_allyl_cs,CONF_0019,235.47,236.44,363.97,230.53,221.71,228.1,100.94
ferrocene007_allyl_cs,CONF_0020,236.71,236.83,367.83,230.12,221.43,228.38,101.93
ferrocene007_allyl_cs,CONF_0021,236.76,236.32,365.93,229.26,221.53,229.44,101.34
ferrocene007_allyl_cs,CONF_0024,236.59,236.23,365.95,228.83,221.57,229.81,101.42
ferrocene007_allyl_cs,CONF_0026,235.5,237.09,364.59,231.85,221.47,227.2,100.97
ferrocene007_allyl_cs,CONF_0027,235.35,237.05,364.18,231.53,221.27,225.16,100.87
ferrocene007_allyl_cs,CONF_0030,235.23,237.35,364.77,230.57,221.66,228.79,101.05
ferrocene007_allyl_cs,CONF_0031,235.75,236.87,364.75,232.38,221.31,225.38,101.02
ferrocene007_allyl_cs,CONF_0033,236.0,237.12,365.48,230.37,220.81,227.8,101.16
ferrocene007_allyl_cs,CONF_0034,237.02,236.82,368.6,230.91,221.81,228.71,102.14
ferrocene007_allyl_cs,CONF_0035,236.18,236.77,367.87,232.14,220.54,225.74,102.12
ferrocene007_allyl_cs,CONF_0037,236.21,236.8,367.92,232.01,220.57,225.92,102.13
ferrocene007_allyl_cs,CONF_0044,236.83,236.21,367.13,232.17,221.82,226.93,101.81
ferrocene007_allyl_cs,CONF_0045,235.74,238.16,366.27,230.44,220.99,229.27,101.23
ferrocene007_allyl_cs,CONF_0050,237.42,236.75,368.82,230.89,221.64,228.26,102.12
ferrocene007_allyl_cs,CONF_0056,237.64,236.23,368.61,231.23,221.98,228.7,102.13
ferrocene007_allyl_cs,CONF_0083,235.74,237.14,364.64,231.41,222.52,232.7,100.9
ferrocene007_allyl_cs,CONF_0350,235.68,236.91,365.07,228.79,220.54,227.24,101.15
ferrocene008_allyl_2_cs,CONF_0001,233.52,234.06,347.88,226.73,220.23,228.2,96.15
ferrocene008_allyl_2_cs,CONF_0002,233.35,234.05,347.79,226.88,220.48,228.69,96.16
ferrocene008_allyl_2_cs,CONF_0003,233.47,234.08,348.06,226.8,220.37,228.42,96.22
ferrocene008_allyl_2_cs,CONF_0004,233.6,234.07,348.36,226.71,220.17,227.98,96.3
ferrocene008_allyl_2_cs,CONF_0005,232.79,234.14,347.96,225.64,219.82,226.28,96.35
ferrocene008_allyl_2_cs,CONF_0006,233.27,234.66,347.29,224.35,219.07,226.08,95.83
ferrocene008_allyl_2_cs,CONF_0007,232.71,234.21,348.02,225.34,219.79,226.22,96.38
ferrocene008_allyl_2_cs,CONF_0008,232.89,234.26,348.07,225.21,220.48,229.22,96.34
ferrocene008_allyl_2_cs,CONF_0009,233.37,234.62,347.8,224.46,219.13,225.94,96.01
ferrocene008_allyl_2_cs,CONF_0010,232.85,234.25,348.08,225.05,220.44,229.47,96.35
ferrocene008_allyl_2_cs,CONF_0011,232.79,234.51,343.51,227.16,221.05,228.14,94.63
ferrocene008_allyl_2_cs,CONF_0012,233.07,234.61,344.11,227.54,221.29,228.11,94.75
ferrocene008_allyl_2_cs,CONF_0013,232.98,234.26,348.24,225.4,220.52,229.38,96.37
ferrocene008_allyl_2_cs,CONF_0014,232.93,234.28,348.25,225.11,220.51,229.7,96.38
ferrocene008_allyl_2_cs,CONF_0015,233.86,236.64,346.0,222.73,219.85,230.06,94.68
ferrocene008_allyl_2_cs,CONF_0016,232.79,234.52,343.89,227.06,221.02,228.32,94.76
ferrocene008_allyl_2_cs,CONF_0017,233.0,234.53,344.12,227.55,221.17,228.3,94.79
ferrocene008_allyl_2_cs,CONF_0018,234.0,236.88,345.79,223.27,219.85,229.65,94.5
ferrocene008_allyl_2_cs,CONF_0019,233.87,236.64,345.91,222.75,219.88,230.08,94.64
ferrocene008_allyl_2_cs,CONF_0020,233.28,235.98,343.11,222.22,221.56,233.33,93.97
ferrocene008_allyl_2_cs,CONF_0021,234.0,236.97,345.64,223.3,219.84,229.61,94.42
ferrocene008_allyl_2_cs,CONF_0022,232.78,234.86,351.49,225.15,219.62,226.11,97.46
ferrocene008_allyl_2_cs,CONF_0023,233.08,236.41,343.39,222.61,221.63,233.32,94.01
ferrocene008_allyl_2_cs,CONF_0024,232.84,235.14,346.33,224.8,220.48,229.36,95.47
ferrocene008_allyl_2_cs,CONF_0025,232.95,235.04,351.0,225.82,219.73,225.82,97.18
ferrocene008_allyl_2_cs,CONF_0026,232.85,234.93,351.23,225.18,219.73,226.3,97.32
ferrocene008_allyl_2_cs,CONF_0027,232.84,235.01,346.22,224.52,220.42,229.41,95.46
ferrocene008_allyl_2_cs,CONF_0028,233.19,237.22,341.87,224.5,221.85,234.28,93.23
ferrocene008_allyl_2_cs,CONF_0029,232.99,235.2,346.56,225.03,220.48,229.3,95.5
ferrocene008_allyl_2_cs,CONF_0030,232.94,235.2,346.64,224.57,220.44,229.63,95.54
ferrocene008_allyl_2_cs,CONF_0031,233.05,235.13,350.89,225.76,219.79,226.02,97.09
ferrocene008_allyl_2_cs,CONF_0032,232.74,236.93,343.01,225.85,220.08,227.62,93.82
ferrocene008_allyl_2_cs,CONF_0034,232.88,236.77,342.77,227.05,220.27,227.09,93.74
ferrocene008_allyl_2_cs,CONF_0036,232.58,235.38,349.76,223.85,219.64,227.14,96.73
ferrocene008_allyl_2_cs,CONF_0037,232.6,235.39,349.86,223.43,219.55,227.46,96.76
ferrocene008_allyl_2_cs,CONF_0038,234.55,234.77,341.17,227.56,221.37,230.44,93.26
ferrocene008_allyl_2_cs,CONF_0039,234.6,234.61,341.09,227.93,220.97,229.64,93.26
ferrocene008_allyl_2_cs,CONF_0191,231.54,235.42,344.08,228.8,221.06,229.52,94.92
ferrocene008_allyl_2_cs,CONF_0561,233.68,236.36,349.99,223.14,220.69,231.47,96.25
ferrocene008_allyl_cs,CONF_0001,235.15,233.11,344.33,227.67,220.26,226.97,94.67
ferrocene008_allyl_cs,CONF_0002,235.13,233.02,344.14,227.78,220.26,226.87,94.63
ferrocene008_allyl_cs,CONF_0003,233.9,232.93,350.16,222.99,219.44,227.1,97.19
ferrocene008_allyl_cs,CONF_0004,235.02,233.33,345.01,227.41,220.1,226.85,94.9
ferrocene008_allyl_cs,CONF_0005,233.87,232.94,350.06,223.18,219.36,226.73,97.16
ferrocene008_allyl_cs,CONF_0006,234.99,233.29,344.81,227.46,220.09,226.76,94.84
ferrocene008_allyl_cs,CONF_0007,233.87,233.2,349.67,223.27,219.47,227.34,96.95
ferrocene008_allyl_cs,CONF_0008,233.88,233.18,349.42,223.26,219.41,227.27,96.85
ferrocene008_allyl_cs,CONF_0009,234.4,232.93,349.67,224.62,219.92,227.52,96.88
ferrocene008_allyl_cs,CONF_0010,235.29,234.63,343.52,227.01,219.99,228.09,93.94
ferrocene008_allyl_cs,CONF_0011,234.41,232.94,349.62,224.74,219.85,227.24,96.85
ferrocene008_allyl_cs,CONF_0012,235.3,234.55,343.25,227.14,219.99,227.95,93.86
ferrocene008_allyl_cs,CONF_0013,234.26,233.23,349.8,228.82,220.92,226.56,96.88
ferrocene008_allyl_cs,CONF_0014,235.22,235.01,345.09,227.39,219.86,227.11,94.42
ferrocene008_allyl_cs,CONF_0015,234.25,233.26,349.77,228.74,220.87,226.44,96.86
ferrocene008_allyl_cs,CONF_0016,235.19,234.96,344.86,227.49,219.86,226.96,94.36
ferrocene008_allyl_cs,CONF_0017,233.43,233.39,347.64,224.23,219.3,227.58,96.26
ferrocene008_allyl_cs,CONF_0018,236.09,232.23,340.87,227.86,220.59,226.74,93.41
ferrocene008_allyl_cs,CONF_0019,233.63,233.15,345.08,225.94,220.38,227.82,95.34
ferrocene008_allyl_cs,CONF_0020,233.43,233.43,347.37,224.39,219.27,227.27,96.16
ferrocene008_allyl_cs,CONF_0021,235.6,232.41,341.38,227.37,220.89,227.11,93.67
ferrocene008_allyl_cs,CONF_0022,233.77,233.03,346.3,226.77,220.99,228.3,95.78
ferrocene008_allyl_cs,CONF_0023,236.04,232.24,340.47,227.46,220.81,227.85,93.28
ferrocene008_allyl_cs,CONF_0024,235.6,232.39,340.97,226.93,221.07,228.21,93.53
ferrocene008_allyl_cs,CONF_0025,233.43,233.7,346.98,224.09,219.34,227.8,95.94
ferrocene008_allyl_cs,CONF_0028,233.53,233.73,346.51,224.22,219.3,227.75,95.73
ferrocene008_allyl_cs,CONF_0029,234.43,233.14,348.27,222.56,219.96,228.84,96.29
ferrocene008_allyl_cs,CONF_0030,234.28,233.08,348.24,222.24,219.86,228.77,96.34
ferrocene008_allyl_cs,CONF_0033,234.34,233.18,348.43,222.19,219.88,229.19,96.36
ferrocene008_allyl_cs,CONF_0034,234.21,233.1,348.43,221.88,219.76,229.14,96.42
ferrocene008_allyl_cs,CONF_0035,234.61,235.42,342.4,225.31,219.92,228.65,93.52
ferrocene008_allyl_cs,CONF_0036,234.57,235.4,342.19,224.91,219.85,228.98,93.45
ferrocene008_allyl_cs,CONF_0037,234.61,235.6,342.69,225.17,219.88,228.86,93.57
ferrocene008_allyl_cs,CONF_0038,234.55,235.64,341.95,224.36,219.58,229.0,93.31
ferrocene008_allyl_cs,CONF_0039,234.74,234.48,347.39,224.11,219.57,229.4,95.52
ferrocene008_allyl_cs,CONF_0040,234.63,234.37,347.37,223.88,219.53,229.5,95.57
ferrocene008_allyl_cs,CONF_0112,235.49,232.82,352.06,231.4,221.15,225.63,97.49
ferrocene008_allyl_cs,CONF_0116,237.9,233.59,341.46,228.47,220.69,228.83,92.8
ferrocene008_allyl_cs,CONF_0128,235.42,232.95,351.83,230.92,221.18,226.32,97.38
ferrocene008_allyl_cs,CONF_0129,237.7,232.98,335.4,230.78,219.34,223.42,90.89
ferrocene008_allyl_cs,CONF_0132,237.84,232.73,335.5,231.63,219.55,222.4,90.95
ferrocene008_allyl_cs,CONF_0133,235.37,232.8,351.46,230.35,221.03,226.45,97.3
ferrocene008_allyl_cs,CONF_0139,237.75,232.65,335.32,231.48,219.5,222.36,90.92
ferrocene008_allyl_cs,CONF_0141,237.7,232.99,335.4,230.7,219.34,223.46,90.88
ferrocene008_allyl_cs,CONF_0142,237.91,233.07,335.7,231.11,219.28,223.13,90.92
ferrocene008_allyl_cs,CONF_0146,235.72,232.4,340.98,227.5,220.71,226.74,93.5
ferrocene008_allyl_cs,CONF_0148,235.4,232.52,341.12,226.95,220.81,227.15,93.61
ferrocene008_allyl_cs,CONF_0150,237.83,232.69,335.78,231.64,219.45,222.13,91.05
ferrocene008_allyl_cs,CONF_0154,235.65,232.41,340.58,227.08,220.96,227.87,93.38
ferrocene008_allyl_cs,CONF_0165,237.91,232.7,335.93,231.72,219.48,222.11,91.09
ferrocene008_allyl_cs,CONF_0170,237.9,233.02,335.76,231.19,219.32,223.04,90.95
ferrocene008_allyl_cs,CONF_0200,235.5,232.8,352.1,231.57,221.17,225.59,97.5
ferrocene008_allyl_cs,CONF_0232,239.18,233.55,335.64,229.5,219.21,227.72,90.46
ferrocene008_allyl_cs,CONF_0233,237.71,232.64,335.3,231.41,219.45,222.29,90.93
ferrocene008_allyl_cs,CONF_0235,237.79,232.65,335.8,231.52,219.41,222.14,91.08
ferrocene008_allyl_cs,CONF_0237,239.43,233.5,336.06,229.74,219.2,227.5,90.56
ferrocene008_allyl_cs,CONF_0268,236.82,232.44,334.2,237.71,221.6,219.95,90.82
ferrocene008_allyl_cs,CONF_0271,238.41,232.88,336.03,231.69,219.94,223.51,90.95
ferrocene008_allyl_cs,CONF_0272,237.77,232.61,335.31,231.38,219.5,222.28,90.93
ferrocene008_allyl_cs,CONF_0279,237.66,232.97,335.29,230.61,219.28,223.39,90.86
ferrocene008_allyl_cs,CONF_0292,236.85,232.35,334.02,237.76,221.59,220.01,90.77
ferrocene008_allyl_cs,CONF_0300,238.41,232.96,336.25,231.64,219.85,223.37,91.01
ferrocene008_allyl_cs,CONF_0309,236.2,234.15,351.33,238.0,221.64,225.82,96.65
ferrocene008_allyl_cs,CONF_0337,235.0,234.02,344.12,230.79,220.65,222.99,94.39
ferrocene008_allyl_cs,CONF_0411,236.9,233.25,350.4,225.32,218.65,225.21,96.37
ferrocene008_allyl_cs,CONF_0417,236.26,231.99,343.06,231.48,220.81,225.57,94.21
ferrocene008_allyl_cs,CONF_0421,236.0,235.19,347.66,228.92,219.23,223.53,95.09
ferrocene008_allyl_cs,CONF_0423,236.22,232.02,342.53,230.94,220.83,226.31,94.03
ferrocene008_allyl_cs,CONF_0425,233.74,233.48,340.97,230.74,220.7,222.93,93.73
ferrocene009_allyl_2_cs,CONF_0001,233.04,236.04,352.45,224.29,220.46,232.56,97.42
ferrocene009_allyl_2_cs,CONF_0002,232.74,235.79,352.0,224.26,220.49,232.62,97.4
ferrocene009_allyl_2_cs,CONF_0003,233.1,236.09,352.45,224.27,220.47,232.65,97.39
ferrocene009_allyl_2_cs,CONF_0004,232.89,235.86,352.15,224.31,220.48,232.67,97.4
ferrocene009_allyl_2_cs,CONF_0005,233.05,236.05,352.48,224.24,220.44,232.56,97.42
ferrocene009_allyl_2_cs,CONF_0006,232.67,235.72,351.88,224.31,220.49,232.49,97.4
ferrocene009_allyl_2_cs,CONF_0007,232.83,235.91,352.09,224.2,220.39,232.26,97.38
ferrocene009_allyl_2_cs,CONF_0008,232.61,235.73,351.82,224.19,220.43,232.43,97.39
ferrocene009_allyl_2_cs,CONF_0009,232.49,235.44,351.85,224.41,220.29,231.18,97.51
ferrocene009_allyl_2_cs,CONF_0010,232.95,235.92,352.35,224.22,220.23,231.66,97.43
ferrocene009_allyl_2_cs,CONF_0011,232.56,235.45,351.86,224.45,220.3,231.26,97.49
ferrocene009_allyl_2_cs,CONF_0012,233.25,236.16,352.86,224.18,220.18,232.0,97.48
ferrocene009_allyl_2_cs,CONF_0013,233.14,235.35,357.12,224.75,220.11,230.39,99.33
ferrocene009_allyl_2_cs,CONF_0014,232.83,235.81,352.14,224.25,220.25,231.48,97.42
ferrocene009_allyl_2_cs,CONF_0015,232.51,235.44,352.26,224.29,220.24,231.1,97.66
ferrocene009_allyl_2_cs,CONF_0016,232.98,235.96,352.42,224.22,220.26,231.75,97.44
ferrocene009_allyl_2_cs,CONF_0017,233.85,235.15,376.1,226.8,220.77,231.66,106.63
ferrocene009_allyl_2_cs,CONF_0018,233.12,237.22,357.66,228.67,220.45,229.8,99.0
ferrocene009_allyl_2_cs,CONF_0019,234.13,235.07,376.47,226.91,220.74,231.3,106.71
ferrocene009_allyl_2_cs,CONF_0020,233.15,235.31,374.25,227.62,221.22,231.12,106.05
ferrocene009_allyl_2_cs,CONF_0022,233.46,235.45,374.4,227.98,221.17,230.55,105.96
ferrocene009_allyl_2_cs,CONF_0023,232.85,235.97,368.07,225.09,220.38,233.12,103.46
ferrocene009_allyl_2_cs,CONF_0024,233.07,236.01,368.14,225.06,220.19,232.48,103.4
ferrocene009_allyl_2_cs,CONF_0025,232.87,236.95,357.81,228.44,220.53,230.12,99.2
ferrocene009_allyl_2_cs,CONF_0026,232.89,236.32,367.1,225.65,220.42,233.06,102.95
ferrocene009_allyl_2_cs,CONF_0027,233.05,236.0,368.48,225.07,220.26,232.77,103.54
ferrocene009_allyl_2_cs,CONF_0028,232.91,236.09,368.35,225.06,220.41,233.51,103.51
ferrocene009_allyl_2_cs,CONF_0029,233.88,234.85,376.41,227.24,220.54,230.21,106.84
ferrocene009_allyl_2_cs,CONF_0030,232.97,236.26,367.14,225.53,220.23,232.24,102.96
ferrocene009_allyl_2_cs,CONF_0031,232.89,236.99,357.95,228.51,220.56,230.29,99.24
ferrocene009_allyl_2_cs,CONF_0032,232.89,236.39,367.41,225.5,220.42,233.37,103.06
ferrocene009_allyl_2_cs,CONF_0033,233.04,236.27,367.48,225.67,220.24,232.35,103.07
ferrocene009_allyl_2_cs,CONF_0035,234.2,234.79,376.85,227.42,220.53,229.78,106.94
ferrocene009_allyl_2_cs,CONF_0037,233.21,235.5,374.18,227.4,221.44,232.45,105.94
ferrocene009_allyl_2_cs,CONF_0039,234.08,235.16,376.48,226.83,220.74,231.39,106.7
ferrocene009_allyl_2_cs,CONF_0040,233.72,235.12,375.75,226.88,220.78,231.58,106.54
ferrocene009_allyl_cs,CONF_0001,237.09,233.57,351.68,232.66,220.42,222.39,96.7
ferrocene009_allyl_cs,CONF_0002,236.79,233.71,352.78,232.61,220.4,222.26,97.14
ferrocene009_allyl_cs,CONF_0003,236.46,234.36,355.05,232.47,220.41,222.66,97.89
ferrocene009_allyl_cs,CONF_0004,236.22,233.99,355.71,232.61,220.41,221.93,98.31
ferrocene009_allyl_cs,CONF_0005,236.8,234.03,353.78,232.75,220.47,222.59,97.42
ferrocene009_allyl_cs,CONF_0006,237.0,233.68,352.96,233.26,220.47,222.0,97.16
ferrocene009_allyl_cs,CONF_0008,237.17,233.4,351.6,232.93,220.5,222.29,96.69
ferrocene009_allyl_cs,CONF_0009,236.82,233.65,352.62,232.7,220.42,222.23,97.09
ferrocene009_allyl_cs,CONF_0010,236.96,233.73,353.18,233.21,220.48,222.04,97.24
ferrocene009_allyl_cs,CONF_0011,236.33,234.03,355.22,232.74,220.4,221.92,98.09
ferrocene009_allyl_cs,CONF_0012,236.66,233.79,353.04,232.57,220.37,222.23,97.25
ferrocene009_allyl_cs,CONF_0013,236.96,233.59,352.32,232.78,220.41,222.24,96.96
ferrocene009_allyl_cs,CONF_0014,237.0,233.68,353.01,233.33,220.49,221.99,97.18
ferrocene009_allyl_cs,CONF_0016,236.98,233.69,353.07,233.37,220.5,222.04,97.2
ferrocene009_allyl_cs,CONF_0025,235.88,233.97,376.16,226.86,221.69,232.41,106.37
ferrocene009_allyl_cs,CONF_0027,238.68,233.53,374.95,226.01,222.08,231.29,105.12
ferrocene009_allyl_cs,CONF_0029,235.8,233.99,376.01,226.7,221.72,232.55,106.33
ferrocene009_allyl_cs,CONF_0030,238.73,233.61,374.8,226.69,222.29,231.35,105.03
ferrocene009_allyl_cs,CONF_0031,238.65,233.51,375.01,226.28,222.12,231.14,105.16
ferrocene009_allyl_cs,CONF_0032,235.87,233.92,376.0,226.87,221.7,232.29,106.33
ferrocene009_allyl_cs,CONF_0033,238.68,233.49,374.7,226.09,222.12,231.35,105.04
ferrocene009_allyl_cs,CONF_0034,238.71,233.52,374.65,226.48,222.25,231.46,105.0
ferrocene009_allyl_cs,CONF_0035,235.87,233.79,375.67,227.27,221.68,231.96,106.23
ferrocene009_allyl_cs,CONF_0036,236.13,233.64,366.62,240.37,221.79,222.06,102.6
ferrocene009_allyl_cs,CONF_0037,235.79,233.99,376.17,226.69,221.71,232.48,106.4
ferrocene009_allyl_cs,CONF_0039,238.66,233.55,374.78,226.3,222.08,231.18,105.06
ferrocene009_allyl_cs,CONF_0040,238.7,233.62,374.59,226.57,222.25,231.46,104.95
ferrocene009_allyl_cs,CONF_0044,236.12,233.6,366.61,240.54,221.82,222.0,102.61
ferrocene009_allyl_cs,CONF_0111,238.72,230.25,370.06,249.86,222.88,219.34,104.19
ferrocene009_allyl_cs,CONF_0112,236.2,233.87,366.17,237.4,221.56,223.26,102.33
ferrocene009_allyl_cs,CONF_0131,238.72,230.41,371.1,250.28,222.88,219.22,104.55
ferrocene009_allyl_cs,CONF_0132,236.15,233.52,369.8,240.72,221.4,222.98,103.88
ferrocene009_allyl_cs,CONF_0135,236.06,234.13,370.28,239.84,221.2,223.09,103.91
ferrocene009_allyl_cs,CONF_0141,236.61,233.07,371.28,245.38,221.87,221.67,104.46
ferrocene009_allyl_cs,CONF_0172,236.07,234.28,367.8,236.72,221.13,222.96,102.88
ferrocene009_allyl_cs,CONF_0181,236.07,234.18,370.17,239.72,221.18,223.08,103.84
ferrocene009_allyl_cs,CONF_0186,236.49,233.28,370.86,244.63,221.72,221.77,104.27
ferrocene009_allyl_cs,CONF_0288,236.07,234.12,367.51,237.1,221.35,223.06,102.82
Ferrocene010_allyl_cs,CONF_0001,229.98,232.97,443.57,213.1,287.57,373.52,146.73
Ferrocene010_allyl_cs,CONF_0002,237.07,235.83,365.04,227.07,220.65,229.46,101.05
Ferrocene010_allyl_cs,CONF_0003,236.54,236.79,366.09,227.24,221.56,231.17,101.33
Ferrocene010_allyl_cs,CONF_0004,240.51,249.58,395.65,237.48,220.34,224.58,107.66
Ferrocene010_allyl_cs,CONF_0005,229.29,234.08,442.31,212.9,287.75,371.32,145.32
Ferrocene010_allyl_cs,CONF_0006,237.65,235.96,366.26,226.51,220.36,229.86,101.31
Ferrocene010_allyl_cs,CONF_0007,229.3,234.11,442.35,212.87,287.67,371.24,145.32
Ferrocene010_allyl_cs,CONF_0008,240.85,247.36,396.73,242.49,220.34,222.01,108.7
Ferrocene010_allyl_cs,CONF_0009,238.38,233.47,356.53,246.55,223.34,221.36,98.15
Ferrocene010_allyl_cs,CONF_0010,229.85,233.95,441.55,212.71,286.47,369.75,144.36
Ferrocene010_allyl_cs,CONF_0011,248.23,237.7,391.48,241.49,222.63,222.19,107.32
Ferrocene010_allyl_cs,CONF_0013,236.39,238.42,366.49,231.26,221.34,229.22,101.04
Ferrocene010_allyl_cs,CONF_0014,249.15,238.14,392.64,241.43,222.7,221.75,107.35
Ferrocene010_allyl_cs,CONF_0015,237.59,236.32,345.53,230.21,220.2,224.72,93.62
Ferrocene010_allyl_cs,CONF_0016,233.72,237.93,355.86,220.13,223.68,245.56,97.96
Ferrocene010_allyl_cs,CONF_0017,238.08,236.23,353.02,231.22,220.71,225.97,96.19
Ferrocene010_allyl_cs,CONF_0018,235.8,237.37,353.08,231.18,220.04,224.22,96.53
Ferrocene010_allyl_cs,CONF_0019,236.35,238.48,366.49,231.16,221.39,229.34,101.04
Ferrocene011_allyl_cs,CONF_0001,232.86,229.96,443.54,373.79,287.71,213.09,146.81
Ferrocene011_allyl_cs,CONF_0002,235.83,237.03,365.04,229.36,220.59,226.94,101.06
Ferrocene011_allyl_cs,CONF_0003,236.81,236.55,366.24,231.28,221.6,227.35,101.37
Ferrocene011_allyl_cs,CONF_0004,236.76,235.24,354.98,225.37,220.38,229.7,97.54
Ferrocene011_allyl_cs,CONF_0005,234.03,229.3,442.39,371.36,287.78,212.86,145.42
Ferrocene011_allyl_cs,CONF_0006,235.94,237.67,366.32,230.04,220.49,226.72,101.33
Ferrocene011_allyl_cs,CONF_0007,247.56,240.87,396.62,222.13,220.38,242.32,108.58
Ferrocene011_allyl_cs,CONF_0008,233.6,238.48,356.49,221.44,223.23,246.43,98.07
Ferrocene011_allyl_cs,CONF_0009,234.0,229.81,441.55,369.46,286.43,212.71,144.36
Ferrocene011_allyl_cs,CONF_0010,237.68,248.36,391.4,222.17,222.63,241.33,107.26
Ferrocene011_allyl_cs,CONF_0012,238.49,236.41,366.36,229.43,221.37,231.12,100.97
Ferrocene011_allyl_cs,CONF_0013,238.09,249.29,392.57,221.74,222.67,241.4,107.29
Ferrocene011_allyl_cs,CONF_0014,237.23,237.54,346.26,226.82,220.67,229.87,93.66
Ferrocene011_allyl_cs,CONF_0015,236.36,237.58,345.53,224.76,220.14,229.95,93.62
Ferrocene011_allyl_cs,CONF_0016,237.93,233.6,355.67,245.67,223.72,220.02,97.93
Ferrocene011_allyl_cs,CONF_0017,236.2,238.1,353.19,225.97,220.75,231.24,96.26
Ferrocene011_allyl_cs,CONF_0018,237.37,235.81,353.21,224.11,220.04,231.27,96.57
Ferrocene011_allyl_cs,CONF_0019,238.46,236.39,366.41,229.4,221.39,231.05,101.0
Ferrocene012_allyl_cs,CONF_0001,235.44,234.64,360.62,231.75,220.0,222.32,100.19
Ferrocene012_allyl_cs,CONF_0002,236.21,235.14,361.26,230.75,220.04,222.26,100.07
Ferrocene012_allyl_cs,CONF_0005,235.08,236.22,361.1,222.22,220.11,230.95,100.02
Ferrocene012_allyl_cs,CONF_0008,236.26,235.05,361.46,231.18,220.14,222.28,100.16
Ferrocene013_allyl_cs,CONF_0006,238.85,236.33,367.12,226.32,221.02,233.02,101.18
