Ligand,Conformer,atom_1_ISOTROPIC,atom_2_ISOTROPIC,atom_3_ISOTROPIC,atom_5_ISOTROPIC,atom_6_ISOTROPIC,atom_7_ISOTROPIC,atom_1_ANISOTROPIC,atom_2_ANISOTROPIC,atom_3_ANISOTROPIC,atom_5_ANISOTROPIC,atom_6_ANISOTROPIC,atom_7_ANISOTROPIC,atom_1_dD/dB-CONTRIBUTION,atom_2_dD/dB-CONTRIBUTION,atom_3_dD/dB-CONTRIBUTION,atom_5_dD/dB-CONTRIBUTION,atom_6_dD/dB-CONTRIBUTION,atom_7_dD/dB-CONTRIBUTION
141_cs,CONF_0022,104.2139027,89.4583555,99.95977477,-10.42348265,309.5202044,313.1583243,68.4082449,124.2770767,74.03505681,172.0164899,130.8168235,131.3153078,-169.5937215,-187.7266699,-173.8581721,-331.3182842,-681.3952389,-677.4498222
142_cs,CONF_0010,97.47864604,88.03292027,107.1058415,-10.07165023,302.809166,315.8896817,79.23125493,121.142807,62.84412864,174.1549973,133.1742143,132.3229366,-175.989422,-189.8690855,-167.2558623,-331.262227,-688.6256388,-674.2858976
142_cs,CONF_0011,107.4029675,87.66987555,98.43337371,-4.38764234,313.1271309,309.7099402,68.84731496,124.4583236,78.93758153,161.0734192,112.5128536,127.5083419,-166.9443025,-191.0696087,-175.8346077,-325.4392396,-678.4672417,-681.2639448
142_cs,CONF_0014,102.0122643,90.63716006,103.4381761,-10.62282296,302.8413796,314.6773194,72.81905869,128.8297571,67.93020898,174.9587008,130.633155,129.5410936,-172.8629957,-188.1849729,-171.808308,-332.0186401,-688.9767824,-676.4276611
142_cs,CONF_0016,102.1987946,90.64128255,103.2832815,-10.9093366,303.0436521,314.7578371,72.47175392,128.9050571,68.25989024,175.5002613,130.1860177,129.6952959,-172.6461369,-188.2694056,-172.0032569,-332.3133211,-688.8010356,-676.3545919
145_cs,CONF_0001,96.22647208,86.16237245,106.0567966,-70.02514525,370.1750664,389.2707393,79.48391065,124.6906502,64.66360737,281.6709041,73.41255154,76.83399689,-179.8908505,-194.4099105,-172.6825472,-394.1712206,-626.6293396,-605.9069851
145_cs,CONF_0002,99.05372269,86.80809302,101.264175,-54.51515118,362.5597471,365.5613591,73.75759001,124.6368334,69.34409539,267.123115,114.1119007,60.31637985,-179.0946669,-193.4535461,-175.6830167,-378.6050521,-633.7550518,-629.9901857
145_cs,CONF_0006,98.86623487,86.98573247,101.5592732,-54.96455611,362.7310001,366.0849524,74.01645066,125.1669745,68.72747439,268.0320511,115.2908177,60.33465852,-179.4393271,-193.2938641,-175.4530009,-379.0889485,-633.6069666,-629.4935502
145_cs,CONF_0010,105.856137,86.52057856,96.58610783,-69.78508532,390.6678329,370.2747664,65.85359558,125.6971352,78.99440085,281.2306825,78.25195257,73.00033599,-173.1479339,-194.1107179,-179.5222018,-394.1261014,-604.530311,-626.5200532
145_cs,CONF_0011,97.2075403,87.13250344,105.3296006,-70.58248055,373.224439,391.1909404,78.05098407,127.9220411,69.00948366,281.4619159,76.2820496,79.52213823,-178.9930325,-193.8785666,-173.935569,-395.0548233,-623.4056113,-603.9893363
145_cs,CONF_0013,101.1381962,86.74861588,99.03816249,-54.21651036,365.2345034,362.4564925,69.38668847,124.2517851,74.00851689,266.8695232,60.43534881,113.8242092,-175.8521895,-193.5516924,-179.0423854,-378.3185506,-630.2924577,-633.8647562
145_cs,CONF_0028,98.59461517,88.92383041,107.2465845,-84.15010186,369.291595,378.0309352,77.12157075,126.7516164,69.25959552,268.3666078,87.1594884,78.88523931,-176.6527798,-191.8299725,-171.3970552,-407.0777872,-626.429988,-615.7440551
145_cs,CONF_0036,98.83206835,88.98465268,107.1927316,-84.42382618,369.1349903,377.8690271,76.83699594,126.9489648,69.40635858,268.4467038,86.57083831,78.81384322,-176.4467895,-191.8700241,-171.4872668,-407.3218502,-626.5656493,-615.9069994
146_cs,CONF_0007,97.27208783,85.70936726,102.2091174,-63.60796853,370.8485712,370.0592376,78.08207555,130.6609692,75.33647124,287.7533301,91.99458543,58.4326348,-178.7295334,-197.5611751,-178.2347051,-387.1277424,-625.0329364,-625.3050119
146_cs,CONF_0011,97.23388543,85.66727329,102.2404365,-63.61121876,370.8779535,370.0314972,78.21245414,130.5758889,75.23949245,287.7461175,91.78716862,58.45114751,-178.7372028,-197.5884845,-178.1841757,-387.1156802,-624.9932774,-625.330065
146_cs,CONF_0026,101.3524512,87.79879818,98.54326696,-74.12979022,373.0213994,382.1142821,71.74518463,128.2379838,80.06823175,297.7915294,76.08762306,77.74463463,-174.7951548,-194.1302236,-178.8576582,-398.2392588,-623.7248298,-612.993249
146_cs,CONF_0029,103.8163677,90.11515691,101.6034939,-77.57478803,373.5504404,352.4551079,83.53184652,135.1559342,74.33220563,280.0393034,84.36684135,137.6603294,-173.8089274,-192.8500458,-175.7412854,-401.9694117,-619.7496954,-643.4455085
146_cs,CONF_0031,104.0643724,90.38500045,101.1600761,-77.11348771,372.8463452,352.3850525,82.25110575,135.3172014,75.09666704,280.0864515,84.39290135,138.0057136,-173.5807165,-192.6194322,-176.1597865,-401.5431619,-620.5519926,-643.4482855
146_cs,CONF_0036,100.5736885,85.35010508,101.5762677,-70.16629395,361.8575166,364.2102695,84.7203723,125.3023074,75.34268807,266.5816375,89.19864901,107.0664515,-176.7496131,-197.2408317,-172.8211119,-393.8772698,-631.5989939,-630.9514618
146_cs,CONF_0040,104.0700469,86.69101095,98.3383444,-58.16703816,369.7486553,365.4415726,69.40518259,128.2981183,77.01800803,262.3586053,59.5470472,60.63841477,-175.6646738,-195.95666,-177.7870269,-382.2923408,-625.1123292,-630.916587
147_cs,CONF_0003,99.04892064,87.22183201,99.79888419,-61.07104479,382.569309,383.4213184,70.32450608,122.7593876,73.13280444,275.938337,84.11525124,121.9988496,-176.3785125,-190.7881996,-176.577518,-382.9520811,-609.0839507,-609.3826406
147_cs,CONF_0004,101.0641822,87.81870685,101.1632791,-69.85648745,386.3951499,386.7254461,77.54694817,139.6804636,77.20513825,284.3742535,95.05518462,98.0447403,-177.4515712,-194.6018596,-177.1872649,-393.4766896,-605.6180384,-605.3770783
147_cs,CONF_0005,97.66483512,87.15058056,103.3572607,-64.52653108,384.8901679,385.6056677,77.05517878,129.1411949,70.26325228,278.7597796,95.32442796,78.43582303,-176.6704507,-193.6728372,-173.9483264,-386.5924081,-606.9813358,-605.8589813
147_cs,CONF_0008,98.23485671,87.08835164,102.6031705,-64.5307761,388.5247039,384.0000973,76.53328148,130.6918241,73.53215819,279.2445907,97.51270121,75.59157032,-176.1825271,-194.0362126,-175.1702148,-386.6651144,-603.2252978,-607.3788598
148_cs,CONF_0001,99.94108278,87.2763172,99.02381286,-60.92710737,383.3928609,382.802215,72.94680174,122.9316242,70.39196558,276.154278,124.6777615,84.29571036,-176.5308095,-190.8605482,-176.3904461,-382.8327386,-609.4455297,-608.8453911
148_cs,CONF_0003,98.57715007,87.33807678,103.4419421,-71.26935352,376.9013698,391.9852323,83.20324411,137.283137,69.5230784,288.0652626,101.6704774,110.7364543,-180.1331869,-195.0227056,-173.5885875,-394.6676198,-615.6917516,-600.7815092
148_cs,CONF_0005,97.24558338,86.96603782,103.7847987,-64.76748741,383.2605423,386.5092652,77.48790315,127.87906,68.74280778,278.9081472,94.10433918,81.36907073,-176.9913792,-193.5858515,-173.3380393,-386.7351334,-608.6919403,-604.9272097
149_cs,CONF_0001,95.89645083,83.52279931,95.90949051,-27.31342146,394.5715979,394.5855727,79.63370615,117.0064472,79.58427669,215.8934741,86.28442725,85.60744148,-177.5509536,-190.047693,-177.602989,-345.3895459,-590.9208402,-590.9113297
149_cs,CONF_0003,97.98558828,90.32325304,99.40708637,-18.25188551,399.722246,379.6384169,75.37125142,126.5540737,71.62636029,181.1994119,109.7925276,115.0323874,-176.6403155,-183.1265979,-174.5238181,-336.0900143,-585.646891,-606.9517973
149_cs,CONF_0006,96.17107793,88.81152083,96.34260471,-20.90459558,394.9275739,394.8216581,75.3369486,122.3931348,75.16305276,198.6139624,74.51339886,72.02123387,-178.4429292,-183.1013161,-178.288054,-339.1772296,-590.0016337,-590.0544163
149_cs,CONF_0007,96.51811229,89.31141113,97.07706039,-20.13890426,394.6215854,393.4845873,75.00487319,124.0865557,74.36903211,197.563597,83.86449256,68.72354958,-178.2313669,-182.8995808,-177.661334,-338.404632,-590.7028737,-591.4680564
150_cs,CONF_0006,97.57199062,90.60041414,97.62100014,-19.80686493,397.7491098,397.3471387,77.07294136,126.3091345,76.90682628,189.8649543,63.03212862,63.55958262,-172.5273608,-188.4905326,-172.3631311,-336.3647045,-585.3623596,-585.8682085
150_cs,CONF_0008,97.43411107,90.55338375,97.85278008,-19.69636319,398.7195251,396.8905528,77.42761965,126.3046294,76.73131626,189.853804,62.15482426,65.5147634,-172.7677269,-188.6122672,-172.0843111,-336.2741613,-584.205585,-586.5526443
151_cs,CONF_0002,83.05690534,87.70286471,106.4303475,-50.00877376,318.2351991,318.511595,100.1592309,114.5776218,68.76399664,203.006306,145.7514384,128.7606285,-203.2264241,-201.4498506,-177.9350181,-383.9373181,-682.8661123,-683.4874307
152_cs,CONF_0005,84.09491167,87.52487886,106.7893558,-47.89541234,317.3787031,317.6222519,99.02676923,114.0866673,68.34397077,200.5547877,150.0325824,130.2302345,-202.6989811,-201.6443564,-177.5473347,-381.8935751,-683.7322896,-684.3386046
153_cs,CONF_0011,105.9661427,90.65663658,89.78103131,-36.60106673,352.3001067,366.106571,66.91913901,123.0552297,103.8371071,198.5260712,115.5685702,81.84967081,-178.6973776,-196.3052412,-193.1904107,-366.6086349,-651.0696652,-635.8245556
154_cs,CONF_0001,89.12700743,83.52906419,103.9372975,-30.76332474,354.9810894,365.5805856,93.78491068,117.039865,74.32071133,222.634936,102.3167839,101.9075122,-192.4526291,-204.8022489,-178.5484012,-361.0708396,-647.2450622,-637.4075876
154_cs,CONF_0003,97.19504072,88.15253067,97.72919339,-27.36601111,355.2012864,357.3977339,80.38306118,115.9685563,78.11738787,213.1249408,77.99017363,80.63851417,-184.715768,-198.3521944,-184.1082095,-358.0022422,-647.6605829,-644.9167853
154_cs,CONF_0026,94.70948194,85.9108094,104.3367984,-27.87612231,357.5409549,363.8328787,99.19830297,122.7458214,73.0296241,205.1336621,96.7971662,94.94497438,-188.7282931,-201.1559708,-177.8987015,-358.3741191,-644.5370642,-639.8994912
154_cs,CONF_0027,107.9134444,84.55416091,89.40164975,-38.3372853,372.5734469,352.2800482,69.80788725,118.0951938,93.65817529,221.2234467,70.91810611,87.04919622,-174.4801943,-203.5007826,-192.1704688,-368.6715324,-630.9700424,-649.1796839
154_cs,CONF_0028,107.765565,84.54487584,89.25913476,-38.71301653,370.6382396,352.4153268,69.6064232,117.8684187,93.57340921,222.5709293,70.86972456,89.47696165,-174.6450875,-203.3501613,-191.9861595,-368.9136121,-632.9262407,-649.0166153
155_cs,CONF_0001,101.2589056,86.87371509,96.90791007,-13.61209176,325.4335613,335.1811339,74.37465898,121.7798477,78.59880262,180.2373418,85.60364472,82.49565683,-173.8696713,-193.2394379,-180.2081334,-337.5092333,-670.1055348,-657.9240905
155_cs,CONF_0002,97.23950628,84.55758996,100.8004093,-6.61782945,322.1735208,338.0180411,80.60484658,113.5109208,75.76699473,164.871918,90.64612644,84.91765421,-177.7345134,-194.670503,-174.7262126,-330.1815753,-672.519303,-655.5041726
155_cs,CONF_0003,102.6459858,87.98271728,97.14645183,-9.9818376,321.2855438,328.2504323,69.65873562,125.6328633,79.39740149,170.2677114,132.0216218,113.7799422,-173.760912,-193.560944,-179.3575051,-334.0752886,-673.0349816,-665.9875584
155_cs,CONF_0004,97.11941637,86.43234196,102.1082593,-19.32123605,328.3877935,329.8497699,82.90659884,125.1489283,77.32923097,174.8977382,130.6286074,100.9473599,-177.1620798,-195.1088905,-175.2910971,-342.6190725,-664.2588878,-663.0629252
155_cs,CONF_0006,101.2487024,87.9010577,96.04722169,-19.61458262,325.7150636,345.6042995,75.54990087,124.7194664,81.59712798,179.4612998,107.9973659,84.62280165,-177.1681077,-192.7757466,-180.4447463,-344.207445,-669.9875822,-647.3594368
155_cs,CONF_0009,100.6894434,87.01281595,97.8936837,-3.74886062,320.5031792,338.2334429,73.42434518,117.0788384,79.00947039,153.0878556,103.5316069,130.7305194,-175.2440211,-192.29407,-177.5357493,-327.3086297,-673.7908107,-656.1814005
155_cs,CONF_0010,100.2243926,90.63023422,99.58667491,-23.09228579,321.3794586,333.0514364,75.9228705,131.2616254,78.09004569,172.225684,136.5069061,111.4650458,-178.0310025,-190.4717268,-178.8088747,-347.7869586,-674.5556884,-661.108344
155_cs,CONF_0012,100.385085,90.63183814,99.52454677,-22.88317101,321.0572277,332.4797792,75.55867402,131.2617936,78.41137004,171.5916253,137.5567518,113.3653617,-177.8416566,-190.4278947,-178.881012,-347.5475557,-674.8495524,-661.7346862
155_cs,CONF_0014,101.5928176,89.29381518,99.37627821,-13.84396653,320.1213955,323.9251741,72.04827419,128.6840984,77.97762936,164.3496638,128.5300624,128.0658132,-174.5613463,-191.7804742,-178.2682932,-337.9248227,-673.4586497,-670.4851119
156_cs,CONF_0001,102.0988974,85.38886631,94.64079255,-12.64360403,347.2982647,322.5181479,75.23526286,124.8965905,88.87345036,183.7490317,121.9043817,88.95376763,-172.9214901,-195.7417317,-183.7482415,-336.6361742,-647.1058372,-672.0449291
156_cs,CONF_0002,98.27389206,85.32150266,100.623758,-8.82629076,334.2786981,326.1503349,79.03813993,116.3046481,74.02645668,168.8651481,86.58873679,84.33011668,-177.1511888,-194.4454724,-174.6558703,-332.4409156,-659.5435022,-668.631259
156_cs,CONF_0004,99.71798183,87.34413273,98.4185165,-5.21710281,334.175382,330.1014988,74.35414043,117.8634681,77.97004129,160.6031702,99.98577595,115.1260224,-176.5209631,-192.0765714,-176.8797999,-328.9450886,-658.9531503,-665.4269669
156_cs,CONF_0005,95.18360864,87.64838339,100.4269708,-12.50863341,333.7863444,316.1994612,82.67656741,123.3093219,73.99351236,175.9272423,119.2587233,114.2841214,-180.5762304,-193.0525804,-176.6866269,-336.3041059,-660.1820928,-678.2082306
156_cs,CONF_0006,101.7356358,91.58541245,97.67575138,-9.68677793,335.3556306,313.0276131,79.45958407,133.1355333,80.54036855,166.0483496,114.9136522,143.7550477,-175.1924821,-189.2575442,-180.0271253,-333.5710415,-659.2211834,-680.4378537
156_cs,CONF_0008,99.92097965,89.38320517,100.5007817,-13.4737267,330.0988833,321.2504851,74.95191301,125.9448399,73.01247658,165.4272299,109.2977644,113.962655,-177.9280328,-191.2405928,-176.0304043,-338.2394213,-664.435431,-674.0411417
157_cs,CONF_0001,100.9132625,84.25557175,97.56877615,-5.226651,328.1766921,322.5827588,76.16731121,113.4146043,81.08055175,158.9639276,87.54275974,94.49798597,-174.8666389,-195.5319829,-177.8346412,-329.3856824,-667.4484049,-672.8030698
157_cs,CONF_0005,95.2544893,91.10527109,103.0258718,-4.96674536,310.6525336,320.8097484,84.65635776,133.798669,80.30614135,167.1129038,166.4331502,142.8704522,-182.8702429,-190.9113449,-174.4977063,-329.4617989,-684.1181098,-675.0210903
158_cs,CONF_0005,95.33906918,91.18461691,103.154638,-5.12253629,310.9980062,320.8175016,84.68147502,133.6876235,79.94926036,166.7962455,165.439053,142.4707289,-182.980902,-190.7242716,-174.408149,-329.6123631,-683.7288983,-675.015394
158_cs,CONF_0007,98.74287237,87.34874959,100.3779433,-1.55069477,325.1174604,320.5001619,78.04075018,118.789553,74.13968713,148.2679502,126.1691568,107.4602966,-176.9040417,-192.8369208,-176.2295644,-325.9248834,-671.150049,-674.5304758
159_cs,CONF_0007,110.8033909,88.89479866,95.79644155,-31.03221484,329.4167863,311.1880321,61.45258574,126.2419798,86.52707214,148.4916146,103.0496518,112.4945573,-168.9753107,-194.0755296,-183.6813635,-358.2257993,-669.5200168,-687.9491919
159_cs,CONF_0008,108.2051733,88.14197369,96.93917292,-18.98180153,320.2684232,313.6613241,64.6923646,124.3905524,83.02533514,148.6384975,109.4105923,95.45177672,-171.037654,-196.0346874,-182.016216,-346.1888453,-679.0013637,-685.5380432
159_cs,CONF_0018,108.1115847,87.95353851,96.91538452,-18.53501703,320.1589162,313.8072818,64.95338866,124.0492702,83.02029482,148.1244115,109.5637861,95.72644869,-171.1221591,-196.149589,-182.0660454,-345.7632269,-679.1088714,-685.3780824
159_cs,CONF_0039,109.0726495,88.97836383,96.4585469,-20.4501734,323.187027,331.6506841,63.87729481,124.746619,88.52968316,140.1553999,126.0375924,134.953045,-170.2218086,-195.3618523,-182.5152611,-347.6450433,-676.5111494,-666.4543175
159_cs,CONF_0040,110.7195559,88.79101595,96.19242705,-25.44722052,336.3757517,316.4938426,62.38062669,124.9863838,86.03079943,143.8219639,110.9749949,125.2573853,-168.6680203,-193.6949482,-183.4096056,-352.3075973,-662.2495947,-682.3908273
15_cs,CONF_0010,67.57769068,96.94194521,121.2504798,-189.7356889,327.4071425,333.1806125,130.7703554,107.2130836,56.91192532,388.8128996,99.9720682,119.0304354,-213.551081,-182.3189717,-154.995292,-512.2705835,-668.2712922,-663.977214
15_cs,CONF_0018,112.6057307,107.0972713,98.88433023,-245.2449985,353.1611757,329.210138,74.63721914,111.1814084,95.68310233,363.2946851,70.13063209,115.2710759,-166.9786187,-177.6416875,-181.0126481,-570.8071698,-643.6390823,-668.2152469
15_cs,CONF_0023,112.7130243,107.0941415,98.42719523,-245.8918974,352.6303621,329.3902312,74.64099095,111.2566815,96.33966934,364.0289565,70.05741872,114.9946483,-166.842453,-177.6675738,-181.4463377,-571.4996757,-644.1474899,-668.0393216
160_cs,CONF_0001,109.606354,87.17228686,97.32466489,-16.29007952,332.8422286,317.0878935,64.90811499,123.319736,83.87849741,141.9635993,111.5083,131.4998377,-169.7184828,-196.1248796,-182.4384532,-343.6820289,-666.6920282,-682.4040932
160_cs,CONF_0002,109.0217988,88.12652624,97.02778292,-17.98282291,317.4699855,320.3260468,64.12027652,125.1484164,83.05292001,151.2554494,113.1639374,119.6616837,-170.7551247,-195.9884928,-181.9705682,-345.3028148,-681.8227793,-678.9935334
160_cs,CONF_0005,108.8397437,89.38488168,95.74730492,-14.21945129,321.3305152,323.8749153,63.4596651,124.5454998,87.58042779,143.9708614,127.6396344,130.3517764,-170.397572,-194.1958838,-184.2821895,-341.8744166,-678.9567206,-675.0549192
160_cs,CONF_0007,110.7378394,88.91041092,95.81410928,-31.2344471,329.1869538,311.3305218,61.62247809,126.4982407,86.5202211,148.7053525,103.2939061,112.2013333,-168.9063318,-194.172868,-183.7422226,-358.440597,-669.7367482,-687.8285817
160_cs,CONF_0024,108.257593,88.16480052,96.94141693,-19.10237083,320.6847051,313.5798715,64.72555598,124.3044428,83.03856636,148.7689572,108.8605654,96.12560917,-170.9388116,-196.0828312,-182.1509892,-346.3107075,-678.5966276,-685.6313574
160_cs,CONF_0028,108.0940521,89.03735249,97.50043629,-25.28241924,332.1057369,327.7740053,65.50276462,123.566018,82.68713389,144.5133969,100.4345959,134.8513711,-170.7513674,-192.9944948,-181.6177044,-351.9261718,-666.6430653,-671.2458776
161_cs,CONF_0001,98.08902926,86.4262963,107.5443373,-5.92190775,314.1829545,318.930184,80.46167647,124.0475719,67.03196269,147.3523688,112.2257423,123.3417384,-178.7705362,-195.8742734,-169.5941374,-330.8707828,-682.6250842,-678.0192586
161_cs,CONF_0013,96.19303911,88.09354919,109.3850425,-17.55987259,318.093555,319.4753223,83.76233831,126.3881253,63.04337162,155.6006395,113.7994622,115.6635502,-180.6545708,-193.9888525,-168.1821626,-342.2019918,-678.1682047,-677.0704831
161_cs,CONF_0017,96.21891536,88.040767,109.3180011,-17.45575631,318.0999285,319.4293467,83.71364761,126.3379997,63.11061899,155.5271883,113.9764573,115.743926,-180.6282658,-194.0286875,-168.2030932,-342.1048983,-678.1564375,-677.1150522
162_cs,CONF_0001,98.06509634,86.48661231,107.6813012,-6.1372907,314.2086132,319.4273372,80.55472139,124.255226,66.96683797,147.2961681,111.6595885,122.7374475,-178.7988727,-195.8591113,-169.3889594,-331.0673925,-682.6103593,-677.5334629
162_cs,CONF_0011,95.13348031,88.3998607,109.7381189,-13.20637925,313.2408019,319.8599317,83.69973699,125.93733,62.77892368,148.7927655,104.9623221,103.2641934,-182.2027327,-193.3712309,-168.1468748,-338.2564246,-683.784496,-677.5643235
162_cs,CONF_0018,95.41479655,88.44182423,109.9765579,-19.43119676,314.9711797,327.3930201,84.99122777,126.8127843,62.87375598,153.1563487,95.39165628,109.9043557,-181.4528968,-193.9796743,-167.9477735,-344.1123079,-681.5151557,-668.8630716
