Ligand,Conformer,Atom1,Atom2,Atom3,Atom4,Atom5,Atom6,Atom7,Atom8,Atom9
164_cs,CONF_0041,-0.28138,-0.21979,-0.29392,0.24027,0.33149,0.96920,0.96215,0.24197,0.24292
164_cs,CONF_0043,-0.29001,-0.22219,-0.28238,0.23723,0.29959,0.97255,0.97328,0.24223,0.24490
164_cs,CONF_0044,-0.29720,-0.22345,-0.27908,0.23791,0.31272,0.96643,0.97790,0.24190,0.24377
164_cs,CONF_0045,-0.28175,-0.22677,-0.28445,0.24049,0.31416,0.96897,0.95534,0.24140,0.23955
164_cs,CONF_0046,-0.28172,-0.22100,-0.28607,0.24010,0.30107,0.96742,0.96654,0.24244,0.24358
164_cs,CONF_0048,-0.27268,-0.22751,-0.28941,0.23524,0.31429,0.97655,0.94049,0.25123,0.24586
164_cs,CONF_0049,-0.29031,-0.22653,-0.26936,0.23755,0.29718,0.96577,0.97122,0.24103,0.24154
164_cs,CONF_0050,-0.30056,-0.21811,-0.28094,0.23626,0.32195,0.97442,0.96723,0.24268,0.24253
164_cs,CONF_0051,-0.28381,-0.22676,-0.28282,0.24027,0.31396,0.95537,0.96903,0.23990,0.24157
165_cs,CONF_0001,-0.28277,-0.22241,-0.28033,0.23526,0.28311,1.00719,0.99774,0.24235,0.24310
165_cs,CONF_0002,-0.28329,-0.22231,-0.28005,0.23505,0.28297,1.00755,0.99803,0.24252,0.24323
165_cs,CONF_0003,-0.27886,-0.22302,-0.28630,0.23618,0.28075,0.99547,1.00783,0.24072,0.24302
165_cs,CONF_0004,-0.29761,-0.22311,-0.26707,0.23587,0.29033,0.99161,0.99353,0.24338,0.24174
165_cs,CONF_0005,-0.27747,-0.22942,-0.27512,0.23323,0.27858,0.99998,0.99726,0.23802,0.23519
165_cs,CONF_0006,-0.27777,-0.23008,-0.27604,0.23830,0.27060,1.00039,0.99943,0.23605,0.23583
165_cs,CONF_0007,-0.29228,-0.22527,-0.26876,0.23486,0.27786,1.01018,1.00870,0.24125,0.23737
165_cs,CONF_0008,-0.27231,-0.22788,-0.28515,0.23485,0.28153,1.00180,0.99646,0.23661,0.23500
165_cs,CONF_0009,-0.27863,-0.22595,-0.27943,0.23584,0.27687,0.99344,0.99348,0.23814,0.23812
165_cs,CONF_0010,-0.27690,-0.22997,-0.27714,0.23816,0.27074,1.00005,0.99995,0.23597,0.23603
165_cs,CONF_0011,-0.27853,-0.22590,-0.27962,0.23583,0.27677,0.99353,0.99348,0.23816,0.23810
165_cs,CONF_0012,-0.27931,-0.22569,-0.27886,0.23588,0.27695,0.99317,0.99344,0.23800,0.23805
165_cs,CONF_0013,-0.29977,-0.23011,-0.24870,0.23869,0.27405,1.00400,0.98973,0.24235,0.23804
166_cs,CONF_0001,-0.28373,-0.22223,-0.28000,0.23497,0.28329,1.00768,0.99817,0.24260,0.24329
166_cs,CONF_0002,-0.28480,-0.22221,-0.27926,0.23463,0.28281,1.00787,0.99901,0.24287,0.24343
166_cs,CONF_0004,-0.29764,-0.22322,-0.26728,0.23596,0.29001,0.99138,0.99390,0.24338,0.24175
166_cs,CONF_0005,-0.27810,-0.22955,-0.27411,0.23314,0.27845,0.99957,0.99742,0.23820,0.23521
166_cs,CONF_0006,-0.27700,-0.23007,-0.27680,0.23817,0.27095,1.00014,0.99971,0.23603,0.23586
166_cs,CONF_0007,-0.29151,-0.22515,-0.27012,0.23529,0.27763,1.00969,1.00867,0.24131,0.23761
166_cs,CONF_0008,-0.27114,-0.22837,-0.28533,0.23482,0.28119,1.00202,0.99620,0.23634,0.23481
166_cs,CONF_0009,-0.27850,-0.22578,-0.27935,0.23587,0.27683,0.99363,0.99324,0.23794,0.23794
166_cs,CONF_0010,-0.27668,-0.23000,-0.27698,0.23821,0.27089,0.99989,0.99978,0.23585,0.23597
166_cs,CONF_0011,-0.27864,-0.22585,-0.27918,0.23590,0.27664,0.99373,0.99345,0.23787,0.23788
166_cs,CONF_0012,-0.27682,-0.23012,-0.27681,0.23823,0.27082,0.99992,0.99997,0.23582,0.23594
166_cs,CONF_0013,-0.27898,-0.22600,-0.27885,0.23580,0.27687,0.99360,0.99318,0.23803,0.23803
166_cs,CONF_0014,-0.27858,-0.22596,-0.27927,0.23579,0.27683,0.99413,0.99256,0.23803,0.23801
166_cs,CONF_0015,-0.29850,-0.23023,-0.25026,0.23864,0.27393,1.00519,0.98995,0.24220,0.23785
166_cs,CONF_0016,-0.28502,-0.23082,-0.26548,0.23690,0.27961,1.01148,0.98689,0.23972,0.23592
166_cs,CONF_0017,-0.26933,-0.22521,-0.29185,0.23472,0.27841,1.00850,1.01012,0.23767,0.24125
167_cs,CONF_0001,-0.27167,-0.22459,-0.31587,0.23861,0.30473,0.98218,0.97100,0.23848,0.24180
167_cs,CONF_0003,-0.26715,-0.22460,-0.31397,0.23642,0.31344,0.96752,0.96545,0.23961,0.24234
167_cs,CONF_0005,-0.27713,-0.22886,-0.29153,0.23899,0.31049,0.97186,0.95091,0.23905,0.23999
167_cs,CONF_0006,-0.26175,-0.22735,-0.31124,0.23821,0.31238,0.96859,0.95183,0.23722,0.24087
167_cs,CONF_0008,-0.26867,-0.22516,-0.31295,0.23913,0.31452,0.97497,0.96002,0.23915,0.24101
167_cs,CONF_0012,-0.27258,-0.22447,-0.31554,0.23870,0.30472,0.98238,0.97110,0.23852,0.24181
167_cs,CONF_0013,-0.26004,-0.22834,-0.32050,0.23690,0.31355,0.96655,0.95920,0.23832,0.24261
167_cs,CONF_0014,-0.26812,-0.22579,-0.30637,0.23739,0.31348,0.97571,0.95825,0.23942,0.24136
167_cs,CONF_0019,-0.26860,-0.22498,-0.31284,0.23825,0.31467,0.97480,0.95980,0.23931,0.24109
167_cs,CONF_0021,-0.25699,-0.22922,-0.31991,0.23732,0.30849,0.96686,0.96106,0.23704,0.24239
167_cs,CONF_0024,-0.25728,-0.22918,-0.32005,0.23735,0.30863,0.96696,0.96098,0.23706,0.24236
167_cs,CONF_0025,-0.26845,-0.22498,-0.31285,0.23822,0.31470,0.97484,0.95975,0.23929,0.24108
167_cs,CONF_0027,-0.26733,-0.22919,-0.30761,0.23892,0.30881,0.95255,0.96164,0.23790,0.24073
167_cs,CONF_0028,-0.26039,-0.22869,-0.30513,0.23548,0.31507,0.96143,0.94085,0.24004,0.23934
167_cs,CONF_0031,-0.27768,-0.22892,-0.29109,0.23917,0.31042,0.97183,0.95092,0.23901,0.23995
167_cs,CONF_0035,-0.26225,-0.22745,-0.31520,0.23832,0.30739,0.96869,0.94764,0.23755,0.24069
167_cs,CONF_0036,-0.26106,-0.22845,-0.30459,0.23534,0.31530,0.96109,0.94060,0.24005,0.23927
167_cs,CONF_0038,-0.25972,-0.22866,-0.32140,0.23784,0.30850,0.96038,0.96345,0.23709,0.24187
167_cs,CONF_0039,-0.26074,-0.22750,-0.31189,0.23825,0.31261,0.96892,0.95135,0.23715,0.24088
167_cs,CONF_0041,-0.26127,-0.22857,-0.31904,0.23755,0.31313,0.95496,0.95704,0.23921,0.24254
167_cs,CONF_0042,-0.25521,-0.22997,-0.32036,0.23762,0.30858,0.95000,0.95062,0.23759,0.24266
167_cs,CONF_0043,-0.26751,-0.22913,-0.30756,0.23900,0.30864,0.95270,0.96188,0.23789,0.24074
167_cs,CONF_0055,-0.26735,-0.22818,-0.30398,0.23734,0.30730,0.96592,0.94356,0.23670,0.23978
167_cs,CONF_0056,-0.27331,-0.22309,-0.31493,0.23825,0.31731,0.99275,0.97700,0.23968,0.24277
167_cs,CONF_0057,-0.25536,-0.22992,-0.32028,0.23763,0.30857,0.94996,0.95072,0.23758,0.24264
167_cs,CONF_0059,-0.26611,-0.22713,-0.30779,0.23670,0.31463,0.97416,0.96317,0.23905,0.24195
167_cs,CONF_0072,-0.26157,-0.22617,-0.31103,0.23862,0.32349,0.96811,0.95639,0.23870,0.24121
167_cs,CONF_0076,-0.26578,-0.22763,-0.31315,0.23911,0.31738,0.95901,0.97414,0.23907,0.23978
167_cs,CONF_0077,-0.25686,-0.22804,-0.30759,0.23877,0.32132,0.95423,0.93448,0.23844,0.24079
167_cs,CONF_0079,-0.26831,-0.22553,-0.30640,0.23678,0.31324,0.97570,0.95847,0.23943,0.24140
167_cs,CONF_0083,-0.25908,-0.22873,-0.31737,0.23654,0.31341,0.95139,0.93914,0.23939,0.24243
167_cs,CONF_0127,-0.25824,-0.22864,-0.31611,0.23836,0.31988,0.96213,0.96337,0.23691,0.23968
167_cs,CONF_0134,-0.27549,-0.22815,-0.29527,0.24017,0.31495,0.96773,0.93509,0.23926,0.24019
167_cs,CONF_0153,-0.26566,-0.22752,-0.31330,0.23910,0.31736,0.95909,0.97397,0.23913,0.23984
167_cs,CONF_0186,-0.25955,-0.22864,-0.32126,0.23779,0.30837,0.96003,0.96302,0.23711,0.24189
167_cs,CONF_0215,-0.26075,-0.22855,-0.30480,0.23543,0.31514,0.96129,0.94077,0.24005,0.23928
167_cs,CONF_0227,-0.25812,-0.22842,-0.31643,0.23628,0.31358,0.94935,0.93775,0.23922,0.24262
167_cs,CONF_0278,-0.27335,-0.22311,-0.31485,0.23826,0.31734,0.99272,0.97701,0.23971,0.24277
167_cs,CONF_0281,-0.26721,-0.22821,-0.30386,0.23710,0.30765,0.96559,0.94333,0.23679,0.23982
167_cs,CONF_0318,-0.26743,-0.22910,-0.30759,0.23892,0.30876,0.95272,0.96193,0.23788,0.24071
168_cs,CONF_0001,-0.27025,-0.22422,-0.31701,0.23833,0.30487,0.98123,0.97078,0.23838,0.24205
168_cs,CONF_0003,-0.26713,-0.22468,-0.31385,0.23645,0.31350,0.96689,0.96545,0.23963,0.24240
168_cs,CONF_0004,-0.26006,-0.22988,-0.31988,0.23829,0.30188,0.97996,0.97745,0.23580,0.24109
168_cs,CONF_0005,-0.27805,-0.22884,-0.29066,0.23903,0.31045,0.97200,0.95069,0.23910,0.24014
168_cs,CONF_0006,-0.26169,-0.22726,-0.31145,0.23827,0.31200,0.96818,0.95189,0.23710,0.24103
168_cs,CONF_0008,-0.26813,-0.22488,-0.31366,0.23828,0.31438,0.97501,0.95977,0.23931,0.24123
168_cs,CONF_0012,-0.25912,-0.22871,-0.31998,0.23691,0.31337,0.96554,0.95879,0.23812,0.24230
168_cs,CONF_0013,-0.27074,-0.22426,-0.31661,0.23838,0.30469,0.98142,0.97087,0.23840,0.24199
168_cs,CONF_0014,-0.26801,-0.22580,-0.30643,0.23648,0.31357,0.97544,0.95764,0.23971,0.24163
168_cs,CONF_0017,-0.26805,-0.22497,-0.31375,0.23812,0.31474,0.97484,0.95956,0.23976,0.24188
168_cs,CONF_0020,-0.25727,-0.22933,-0.31968,0.23744,0.30833,0.96701,0.96164,0.23701,0.24227
168_cs,CONF_0023,-0.25773,-0.22920,-0.31958,0.23747,0.30831,0.96712,0.96174,0.23704,0.24227
168_cs,CONF_0024,-0.26807,-0.22497,-0.31380,0.23814,0.31459,0.97479,0.95957,0.23975,0.24189
168_cs,CONF_0026,-0.26730,-0.22884,-0.30799,0.23871,0.30891,0.95238,0.96171,0.23792,0.24089
168_cs,CONF_0027,-0.25691,-0.22870,-0.31312,0.23666,0.31118,0.96515,0.94464,0.23876,0.24051
168_cs,CONF_0030,-0.27801,-0.22884,-0.29067,0.23905,0.31054,0.97191,0.95067,0.23910,0.24015
168_cs,CONF_0033,-0.27518,-0.22823,-0.29537,0.24015,0.31490,0.96800,0.93474,0.23934,0.24031
168_cs,CONF_0034,-0.26236,-0.22741,-0.31495,0.23834,0.30777,0.96774,0.94747,0.23756,0.24068
168_cs,CONF_0035,-0.26194,-0.22824,-0.30414,0.23521,0.31539,0.96101,0.94046,0.24035,0.23924
168_cs,CONF_0037,-0.25985,-0.22864,-0.32131,0.23770,0.30853,0.96004,0.96441,0.23699,0.24162
168_cs,CONF_0039,-0.26040,-0.22892,-0.31856,0.23751,0.31314,0.95386,0.95668,0.23904,0.24239
168_cs,CONF_0040,-0.25533,-0.23002,-0.31989,0.23770,0.30857,0.94987,0.95059,0.23750,0.24265
168_cs,CONF_0041,-0.26739,-0.22886,-0.30789,0.23875,0.30888,0.95252,0.96166,0.23793,0.24090
168_cs,CONF_0053,-0.26705,-0.22788,-0.30454,0.23718,0.30728,0.96580,0.94343,0.23670,0.23984
168_cs,CONF_0054,-0.27291,-0.22280,-0.31563,0.23816,0.31710,0.99266,0.97716,0.23963,0.24286
168_cs,CONF_0055,-0.25538,-0.23006,-0.31984,0.23771,0.30871,0.94974,0.95053,0.23750,0.24266
168_cs,CONF_0057,-0.26658,-0.22705,-0.30788,0.23652,0.31422,0.97420,0.96312,0.23936,0.24220
168_cs,CONF_0070,-0.26123,-0.22586,-0.31159,0.23845,0.32343,0.96819,0.95624,0.23864,0.24125
168_cs,CONF_0073,-0.26560,-0.22749,-0.31390,0.23911,0.31710,0.95929,0.97453,0.23912,0.24003
168_cs,CONF_0075,-0.25641,-0.22834,-0.30761,0.23894,0.32116,0.95392,0.93499,0.23828,0.24058
168_cs,CONF_0076,-0.26731,-0.22559,-0.30733,0.23631,0.31316,0.97575,0.95817,0.23956,0.24163
168_cs,CONF_0080,-0.25873,-0.22915,-0.31751,0.23667,0.31385,0.95127,0.93912,0.23941,0.24230
168_cs,CONF_0124,-0.25789,-0.22907,-0.31563,0.23852,0.31972,0.96192,0.96416,0.23680,0.23945
168_cs,CONF_0131,-0.27515,-0.22829,-0.29550,0.24011,0.31481,0.96806,0.93504,0.23940,0.24032
168_cs,CONF_0150,-0.26559,-0.22746,-0.31376,0.23914,0.31706,0.95933,0.97448,0.23911,0.23999
168_cs,CONF_0184,-0.25966,-0.22864,-0.32147,0.23768,0.30809,0.96043,0.96487,0.23696,0.24156
168_cs,CONF_0213,-0.26135,-0.22844,-0.30470,0.23534,0.31513,0.96138,0.94068,0.24037,0.23936
168_cs,CONF_0225,-0.25930,-0.22890,-0.31659,0.23659,0.31373,0.95070,0.93903,0.23939,0.24231
168_cs,CONF_0274,-0.27288,-0.22278,-0.31558,0.23815,0.31699,0.99277,0.97720,0.23963,0.24281
168_cs,CONF_0293,-0.26692,-0.22897,-0.30822,0.23876,0.30879,0.95261,0.96153,0.23789,0.24092
169_cs,CONF_0001,-0.22727,-0.23721,-0.31187,0.23577,0.33322,1.01847,1.00206,0.23778,0.23852
169_cs,CONF_0002,-0.23467,-0.23766,-0.31302,0.23578,0.33823,1.03145,0.99576,0.23882,0.23772
169_cs,CONF_0003,-0.23202,-0.23352,-0.31295,0.23469,0.33822,1.01382,1.00715,0.23936,0.23891
169_cs,CONF_0005,-0.22438,-0.23900,-0.31270,0.23563,0.33202,1.01860,0.99208,0.23724,0.23834
169_cs,CONF_0010,-0.23991,-0.23395,-0.30163,0.23441,0.34680,1.00400,0.96925,0.23722,0.23952
169_cs,CONF_0013,-0.30231,-0.24266,-0.21780,0.23746,0.33679,0.99138,1.01330,0.23549,0.23614
169_cs,CONF_0025,-0.30816,-0.24045,-0.22538,0.23482,0.33988,1.01376,1.00954,0.23540,0.23754
169_cs,CONF_0031,-0.22595,-0.23748,-0.31237,0.23589,0.33223,1.01952,1.00131,0.23732,0.23850
169_cs,CONF_0032,-0.31055,-0.24210,-0.21942,0.23845,0.33765,0.99123,1.02139,0.23516,0.23533
169_cs,CONF_0033,-0.22460,-0.23791,-0.31304,0.23599,0.33199,1.02002,1.00083,0.23731,0.23846
16_cs,CONF_0001,-0.17808,-0.20455,-0.30565,0.20455,0.36276,0.94840,0.88804,0.20245,0.21847
16_cs,CONF_0002,-0.10606,-0.29593,-0.27757,0.24143,0.41331,0.88410,0.84738,0.22807,0.22781
16_cs,CONF_0003,-0.14610,-0.24366,-0.25666,0.20782,0.40449,0.88185,0.85245,0.20693,0.22092
16_cs,CONF_0004,-0.29121,-0.29116,-0.10101,0.24095,0.39456,0.84123,0.91303,0.22999,0.22665
16_cs,CONF_0005,-0.10684,-0.29578,-0.27712,0.24247,0.41423,0.88234,0.84779,0.22804,0.22766
16_cs,CONF_0006,-0.10628,-0.29603,-0.27750,0.24209,0.41376,0.88302,0.84756,0.22802,0.22787
16_cs,CONF_0008,-0.10654,-0.29582,-0.27726,0.24226,0.41381,0.88253,0.84761,0.22802,0.22791
16_cs,CONF_0009,-0.18799,-0.20661,-0.29962,0.19926,0.36474,0.89169,0.94347,0.20603,0.20834
16_cs,CONF_0010,-0.10719,-0.29566,-0.27735,0.24215,0.41439,0.88253,0.84766,0.22810,0.22776
16_cs,CONF_0011,-0.10590,-0.29604,-0.27764,0.24129,0.41353,0.88343,0.84741,0.22805,0.22799
16_cs,CONF_0013,-0.10715,-0.29563,-0.27744,0.24207,0.41418,0.88293,0.84763,0.22810,0.22774
16_cs,CONF_0015,-0.18761,-0.20589,-0.29876,0.19899,0.36663,0.88941,0.94277,0.20541,0.21028
16_cs,CONF_0016,-0.10069,-0.29182,-0.29048,0.24115,0.39497,0.91329,0.84119,0.22652,0.22980
16_cs,CONF_0017,-0.29110,-0.29104,-0.10133,0.24091,0.39476,0.84141,0.91364,0.23000,0.22658
16_cs,CONF_0018,-0.20246,-0.27405,-0.21097,0.23612,0.53750,0.77007,0.84070,0.22572,0.22834
16_cs,CONF_0019,-0.20280,-0.27403,-0.21022,0.23605,0.53730,0.77030,0.84059,0.22567,0.22824
16_cs,CONF_0020,-0.19150,-0.20287,-0.31709,0.20064,0.35389,0.96578,0.90044,0.20577,0.21276
16_cs,CONF_0022,-0.30614,-0.20372,-0.17858,0.20403,0.36243,0.88853,0.94856,0.21820,0.20236
16_cs,CONF_0023,-0.20061,-0.27455,-0.21382,0.23668,0.53927,0.76961,0.83967,0.22597,0.22871
16_cs,CONF_0024,-0.18561,-0.20553,-0.29596,0.19716,0.37045,0.94274,0.88159,0.20345,0.21871
16_cs,CONF_0025,-0.19346,-0.28524,-0.19249,0.24250,0.51748,0.84514,0.77049,0.22493,0.22367
16_cs,CONF_0026,-0.10077,-0.29182,-0.29050,0.24114,0.39506,0.91333,0.84115,0.22658,0.22971
16_cs,CONF_0027,-0.19294,-0.28503,-0.19330,0.24247,0.51738,0.77048,0.84483,0.22374,0.22476
16_cs,CONF_0028,-0.27697,-0.29613,-0.10665,0.24238,0.41424,0.84792,0.88206,0.22770,0.22794
16_cs,CONF_0029,-0.19149,-0.20287,-0.31713,0.20065,0.35386,0.96581,0.90055,0.20573,0.21278
16_cs,CONF_0030,-0.27712,-0.29586,-0.10687,0.24252,0.41410,0.84800,0.88176,0.22768,0.22806
16_cs,CONF_0031,-0.27699,-0.29581,-0.10690,0.24241,0.41426,0.84811,0.88140,0.22771,0.22814
170_cs,CONF_0001,-0.31213,-0.23714,-0.22653,0.23603,0.33215,1.00208,1.01921,0.23849,0.23735
170_cs,CONF_0008,-0.31237,-0.23765,-0.23489,0.23560,0.33818,0.99612,1.03069,0.23760,0.23894
170_cs,CONF_0022,-0.31184,-0.23724,-0.22677,0.23600,0.33201,1.00235,1.01898,0.23849,0.23731
170_cs,CONF_0027,-0.31238,-0.23719,-0.22621,0.23605,0.33214,1.00199,1.01939,0.23848,0.23733
170_cs,CONF_0041,-0.31301,-0.23340,-0.23194,0.23461,0.33762,1.00690,1.01427,0.23904,0.23930
170_cs,CONF_0114,-0.31237,-0.23762,-0.23497,0.23555,0.33827,0.99612,1.03072,0.23761,0.23897
171_cs,CONF_0002,-0.26190,-0.23014,-0.30785,0.23527,0.28210,0.97811,0.99550,0.23659,0.23687
171_cs,CONF_0004,-0.26795,-0.22878,-0.31607,0.23486,0.28413,1.00748,0.99501,0.23650,0.24003
171_cs,CONF_0005,-0.31660,-0.22852,-0.26812,0.23469,0.28394,0.99580,1.00798,0.24020,0.23639
171_cs,CONF_0008,-0.26207,-0.23043,-0.31165,0.23680,0.28513,1.00890,0.96501,0.23633,0.24072
171_cs,CONF_0012,-0.28588,-0.22805,-0.28344,0.23312,0.28455,0.97811,0.97838,0.23725,0.23692
171_cs,CONF_0015,-0.28667,-0.22655,-0.29647,0.23334,0.28615,1.00141,0.98176,0.23766,0.24026
171_cs,CONF_0020,-0.26099,-0.23322,-0.31435,0.23661,0.28027,1.01533,0.97839,0.23430,0.23915
171_cs,CONF_0021,-0.29597,-0.22645,-0.28718,0.23348,0.28617,0.98200,1.00117,0.24031,0.23745
171_cs,CONF_0025,-0.26684,-0.22868,-0.31937,0.23658,0.28643,1.01312,0.98163,0.23592,0.24062
171_cs,CONF_0027,-0.29583,-0.22512,-0.29639,0.23407,0.28716,1.00048,1.00039,0.23988,0.24008
171_cs,CONF_0030,-0.29709,-0.22646,-0.28313,0.23328,0.27916,1.00245,0.98591,0.23798,0.23762
171_cs,CONF_0032,-0.26967,-0.22930,-0.31428,0.23662,0.28710,1.01375,0.97807,0.23606,0.23987
171_cs,CONF_0034,-0.25851,-0.23253,-0.30629,0.23481,0.27726,0.98448,0.98294,0.23534,0.23755
171_cs,CONF_0037,-0.26842,-0.23118,-0.30595,0.23604,0.28202,1.01322,0.97711,0.23483,0.23618
171_cs,CONF_0040,-0.26817,-0.23123,-0.30608,0.23619,0.28203,1.01313,0.97697,0.23477,0.23614
171_cs,CONF_0044,-0.23801,-0.23676,-0.32773,0.23661,0.28186,0.99186,0.97370,0.23520,0.23754
171_cs,CONF_0045,-0.26865,-0.23105,-0.30564,0.23600,0.28214,1.01336,0.97674,0.23484,0.23613
171_cs,CONF_0046,-0.31203,-0.22536,-0.27688,0.23561,0.28844,1.00076,0.98538,0.24027,0.23960
171_cs,CONF_0047,-0.30796,-0.22681,-0.27322,0.23466,0.28723,0.99461,0.98224,0.23959,0.23900
171_cs,CONF_0049,-0.23714,-0.23778,-0.32811,0.23742,0.28148,0.99575,0.97329,0.23474,0.23740
171_cs,CONF_0052,-0.29150,-0.22637,-0.28867,0.23217,0.27714,0.98537,0.98648,0.24041,0.24020
171_cs,CONF_0054,-0.26816,-0.23109,-0.30598,0.23607,0.28215,1.01342,0.97673,0.23481,0.23609
171_cs,CONF_0058,-0.25673,-0.23047,-0.31434,0.23616,0.28598,0.98292,0.97416,0.23776,0.23894
171_cs,CONF_0062,-0.26244,-0.23039,-0.31138,0.23680,0.28524,1.00882,0.96505,0.23637,0.24072
171_cs,CONF_0064,-0.29155,-0.22614,-0.29169,0.23408,0.28940,0.99298,0.99312,0.23833,0.23843
171_cs,CONF_0065,-0.29959,-0.22650,-0.28177,0.23436,0.28494,0.99329,0.99773,0.23691,0.23784
171_cs,CONF_0073,-0.30811,-0.22680,-0.27338,0.23455,0.28737,0.99441,0.98197,0.23970,0.23915
171_cs,CONF_0076,-0.30797,-0.22741,-0.27367,0.23562,0.28898,0.99416,0.99210,0.23769,0.23744
171_cs,CONF_0078,-0.30786,-0.22682,-0.27339,0.23462,0.28703,0.99476,0.98240,0.23958,0.23903
171_cs,CONF_0082,-0.31259,-0.22488,-0.28099,0.23466,0.29094,0.99321,1.01062,0.24068,0.23861
171_cs,CONF_0083,-0.29078,-0.22557,-0.29017,0.23237,0.27873,0.98539,0.98580,0.24067,0.24050
172_cs,CONF_0002,-0.25964,-0.23048,-0.31012,0.23517,0.28257,0.97899,0.99389,0.23651,0.23711
172_cs,CONF_0004,-0.26772,-0.22857,-0.31633,0.23464,0.28385,1.00783,0.99528,0.23653,0.24009
172_cs,CONF_0005,-0.31606,-0.22872,-0.26794,0.23461,0.28384,0.99490,1.00789,0.24016,0.23653
172_cs,CONF_0006,-0.31702,-0.22897,-0.26666,0.23609,0.28492,0.99525,1.00589,0.23994,0.23598
172_cs,CONF_0009,-0.26205,-0.23039,-0.31164,0.23655,0.28504,1.00939,0.96486,0.23640,0.24084
172_cs,CONF_0013,-0.28424,-0.22815,-0.28539,0.23304,0.28462,0.97858,0.97781,0.23735,0.23718
172_cs,CONF_0016,-0.28787,-0.22651,-0.29573,0.23346,0.28628,1.00105,0.98213,0.23785,0.24021
172_cs,CONF_0021,-0.26060,-0.23337,-0.31438,0.23656,0.28015,1.01618,0.97791,0.23438,0.23912
172_cs,CONF_0022,-0.29565,-0.22640,-0.28804,0.23330,0.28648,0.98245,1.00081,0.24056,0.23760
172_cs,CONF_0026,-0.26536,-0.22862,-0.32093,0.23613,0.28586,1.01425,0.98205,0.23588,0.24073
172_cs,CONF_0028,-0.29623,-0.22519,-0.29639,0.23398,0.28732,1.00048,1.00056,0.24043,0.24001
172_cs,CONF_0031,-0.29673,-0.22633,-0.28356,0.23325,0.27914,1.00235,0.98647,0.23796,0.23765
172_cs,CONF_0033,-0.26635,-0.22825,-0.32033,0.23634,0.28584,1.01362,0.98218,0.23586,0.24067
172_cs,CONF_0035,-0.25718,-0.23269,-0.30734,0.23458,0.27726,0.98435,0.98233,0.23528,0.23752
172_cs,CONF_0038,-0.26924,-0.23106,-0.30505,0.23598,0.28210,1.01382,0.97661,0.23495,0.23607
172_cs,CONF_0041,-0.26882,-0.23092,-0.30543,0.23591,0.28214,1.01415,0.97623,0.23494,0.23606
172_cs,CONF_0045,-0.23850,-0.23668,-0.32770,0.23651,0.28125,0.99265,0.97403,0.23521,0.23803
172_cs,CONF_0046,-0.31225,-0.22537,-0.27652,0.23562,0.28843,1.00102,0.98491,0.24018,0.23967
172_cs,CONF_0047,-0.30768,-0.22672,-0.27354,0.23458,0.28713,0.99495,0.98206,0.23953,0.23907
172_cs,CONF_0049,-0.23717,-0.23764,-0.32799,0.23743,0.28135,0.99530,0.97368,0.23474,0.23744
172_cs,CONF_0052,-0.28797,-0.22650,-0.29250,0.23212,0.27758,0.98669,0.98489,0.24020,0.24041
172_cs,CONF_0054,-0.26891,-0.23095,-0.30521,0.23598,0.28219,1.01384,0.97626,0.23494,0.23598
172_cs,CONF_0058,-0.23954,-0.23631,-0.32726,0.23650,0.28140,0.99205,0.97470,0.23532,0.23802
172_cs,CONF_0062,-0.26201,-0.23044,-0.31158,0.23658,0.28510,1.00941,0.96465,0.23641,0.24083
172_cs,CONF_0064,-0.29111,-0.22630,-0.29181,0.23410,0.28966,0.99236,0.99292,0.23826,0.23842
172_cs,CONF_0065,-0.29899,-0.22654,-0.28196,0.23452,0.28492,0.99329,0.99778,0.23682,0.23783
172_cs,CONF_0073,-0.30750,-0.22668,-0.27384,0.23468,0.28715,0.99452,0.98220,0.23945,0.23915
172_cs,CONF_0078,-0.30754,-0.22662,-0.27394,0.23458,0.28711,0.99474,0.98212,0.23953,0.23906
172_cs,CONF_0082,-0.31200,-0.22476,-0.28134,0.23462,0.29059,0.99324,1.01019,0.24055,0.23863
172_cs,CONF_0083,-0.28908,-0.22563,-0.29207,0.23212,0.27907,0.98680,0.98468,0.24073,0.24072
173_cs,CONF_0001,-0.29155,-0.23004,-0.24818,0.24181,0.30399,1.01673,1.01688,0.24274,0.23972
173_cs,CONF_0002,-0.23518,-0.23643,-0.29186,0.23634,0.30159,1.01312,1.02104,0.23362,0.23619
173_cs,CONF_0003,-0.23470,-0.23639,-0.29195,0.23633,0.30168,1.01282,1.02104,0.23353,0.23614
173_cs,CONF_0004,-0.29296,-0.23445,-0.24975,0.23733,0.28937,1.01817,1.03603,0.24231,0.24042
173_cs,CONF_0005,-0.23206,-0.23401,-0.30733,0.23538,0.29624,1.03050,1.02356,0.23647,0.24220
173_cs,CONF_0006,-0.23848,-0.23322,-0.29221,0.23833,0.30465,1.00803,1.01943,0.23641,0.24152
173_cs,CONF_0007,-0.24013,-0.23278,-0.29077,0.23824,0.30464,1.00771,1.01947,0.23656,0.24118
173_cs,CONF_0008,-0.29296,-0.23419,-0.25007,0.23730,0.29012,1.01902,1.03468,0.24246,0.24055
173_cs,CONF_0009,-0.23429,-0.23685,-0.29219,0.23637,0.30160,1.01303,1.02077,0.23343,0.23636
173_cs,CONF_0011,-0.24857,-0.23003,-0.29135,0.24186,0.30417,1.01635,1.01667,0.23966,0.24268
