Ligand,Conformer,Vbur_5,Vbur_6,Vbur_7
S-35-tBu-C5-TUNEPHOS_2,CONF_0135,7.388912092966186,7.278746207648283,7.407908638904247
S-35-tBu-C5-TUNEPHOS_2,CONF_0530,7.228405729677843,7.308987113503949,7.338721018052496
S-35-tBu-C5-TUNEPHOS_2,CONF_0242,7.178580111311579,7.204973557580786,7.396308129026401
S-35-tBu-C5-TUNEPHOS_2,CONF_0108,7.203748682640064,7.209842149810322,7.342958572124861
S-35-tBu-C5-TUNEPHOS_2,CONF_0027,6.862498958472791,6.959882947090184,7.023479133717071
S-35-tBu-C5-TUNEPHOS_2,CONF_0032,6.952101317846488,6.98513638599122,6.931609773329495
S-35-tBu-C5-TUNEPHOS_2,CONF_0026,6.825762584980353,6.967741976910125,6.982611153958747
S-35-tBu-C5-TUNEPHOS_2,CONF_0152,7.15915571310103,7.563988673733782,7.434611460587623
S-35-tBu-C5-TUNEPHOS_2,CONF_0179,7.226815155371793,7.409521091332456,7.385816937159968
S-35-tBu-C5-TUNEPHOS_2,CONF_0186,7.294403634960844,7.183426696188402,7.295190528383289
S-35-tBu-C5-TUNEPHOS_2,CONF_0155,7.078225123484329,7.078225123484329,7.236139730269414
S-35-tBu-C5-TUNEPHOS_2,CONF_0586,7.225662712045016,7.230889135208399,7.437545694330536
S-35-tBu-C5-TUNEPHOS_2,CONF_0140,7.236811891255836,7.238023685724677,7.366463985311297
S-35-tBu-C5-TUNEPHOS_2,CONF_0195,6.984099320623049,7.019004133497615,7.5185913925996255
S-35-tBu-C5-TUNEPHOS_2,CONF_0416,7.301870663534189,7.373010902297572,7.410568715250856
S-35-tBu-C5-TUNEPHOS_2,CONF_0563,7.055551207901861,7.04019976446121,7.360546737366327
S-35-tBu-C5-TUNEPHOS_2,CONF_0167,7.220278506393374,7.228690193951967,7.382605556379053
S-35-tBu-C5-TUNEPHOS_2,CONF_0165,7.203748682640064,7.209842149810322,7.306793068761731
S-35-tBu-C5-TUNEPHOS_2,CONF_0212,7.073631767686132,7.058443486397843,7.25
S-35-tBu-C5-TUNEPHOS_2,CONF_0400,7.199044635204034,7.224656857128105,7.398506552511777
S-35-tBu-C5-TUNEPHOS_2,CONF_0000,7.064740841903111,7.216655776721007,7.263786988863972
S-35-tBu-C5-TUNEPHOS_2,CONF_0001,7.157681347189978,7.262704344535897,7.262704344535897
S-35-tBu-C5-TUNEPHOS_2,CONF_0203,7.019403837522568,7.04824424595531,7.433771233122237
S-35-tBu-C5-TUNEPHOS_2,CONF_0176,7.182923613591832,7.220994636428802,7.393695937062048
S-35-tBu-C5-TUNEPHOS_2,CONF_0065,7.492782528837763,7.578667067877365,7.450001039007852
S-35-tBu-C5-TUNEPHOS_2,CONF_0138,7.258361315608546,7.169359583609268,7.26197515515635
S-35-tBu-C5-TUNEPHOS_2,CONF_0110,7.188277192004559,7.535533345455868,7.403314662308896
S-35-tBu-C5-TUNEPHOS_2,CONF_0088,7.255109888557786,7.266066792686942,7.364468732559838
S-35-tBu-C5-TUNEPHOS_2,CONF_0076,7.346310616521343,7.5930008235062685,7.47846377769776
S-35-tBu-C5-TUNEPHOS_2,CONF_0328,7.355384773560099,7.28319984622144,7.397529556880242
S-Phanephos_1,CONF_0004,5.728975592758461,5.782722132151507,5.648780366869515
S-Phanephos_1,CONF_0005,5.094133044786418,5.207462795759884,5.075575286112624
S-Phanephos_1,CONF_0007,5.087710064170073,5.246581047416072,5.086911873954097
S-Phanephos_1,CONF_0006,5.363378512828021,5.377774003486981,5.172628604024308
S-Phanephos_1,CONF_0002,5.704035445735178,5.704035445735178,5.678283541989675
S-Phanephos_1,CONF_0003,5.363378512828021,5.377774003486981,5.172628604024308
S-Phanephos_1,CONF_0001,5.686928984445576,5.686928984445576,5.664658661734463
S-Phanephos_1,CONF_0000,5.686928984445576,5.686928984445576,5.681765123024064
S-Phanephos_2,CONF_0006,5.355302928404605,5.350536660740877,5.1852602871310856
S-Phanephos_2,CONF_0007,5.08579718873268,5.237350282563695,5.069132832203279
S-Phanephos_2,CONF_0005,5.067356574083074,5.19597055993734,5.06457145883459
S-Phanephos_2,CONF_0004,5.077820045144693,5.231891008969688,5.063698838512726
S-Phanephos_2,CONF_0000,5.7022561736209685,5.7022561736209685,5.68847430583012
S-Phanephos_2,CONF_0001,5.68847430583012,5.68847430583012,5.68847430583012
S-Phanephos_2,CONF_0003,5.749365860128369,5.793409137892293,5.624088679921517
S-Phanephos_2,CONF_0002,5.355302928404605,5.350536660740877,5.1852602871310856
SRR-C3-TUNEPHOS_1,CONF_0001,4.178992729146453,4.118180189198525,4.234265143736804
SRR-C3-TUNEPHOS_1,CONF_0000,4.174799133419255,4.101808889669135,4.237783598513311
SRR-C3-TUNEPHOS_1,CONF_0002,3.981155906981548,5.031861977394845,5.176129157905201
SRR-C3-TUNEPHOS_1,CONF_0003,3.971984839410029,5.0333142295035165,5.151266301519773
SRR-C3-TUNEPHOS_2,CONF_0003,4.04048000045291,5.05057055325414,5.147068672480573
SRR-C3-TUNEPHOS_2,CONF_0002,3.978926349319865,5.05057055325414,5.147068672480573
SRR-C3-TUNEPHOS_2,CONF_0000,4.152911082423488,4.081893158316677,4.233191835471462
SRR-C3-TUNEPHOS_2,CONF_0001,4.1553633009069495,4.095675026107528,4.218472722137212
306_1_1,CONF_0013,4.766696877102126,4.66109564806607,4.5
306_1_1,CONF_0012,4.39255863115153,5.17643998021329,5.249345687180771
306_1_1,CONF_0011,4.794656420460592,4.757367578315882,4.605575190922356
306_1_1,CONF_0010,4.767316937718771,4.7389719304293605,4.609158600948881
306_1_1,CONF_0009,5.707342193999709,5.707342193999709,5.684321049024205
306_1_1,CONF_0008,5.498991125505499,5.714184322132908,5.79456261010774
306_1_1,CONF_0007,5.084092934948152,5.222136783679511,5.070479097023326
306_1_1,CONF_0006,5.092152893736464,5.2383792970811935,5.072382135342394
306_1_1,CONF_0005,5.101499137005646,5.239957878937538,5.0725717825701855
306_1_1,CONF_0004,5.735525472918081,5.788160593922791,5.623213894389247
306_1_1,CONF_0003,5.365360887418518,5.369226334478396,5.202449285531935
306_1_1,CONF_0002,5.361239626394761,5.358164747374271,5.199627073670171
306_1_1,CONF_0001,5.699688825359264,5.699688825359264,5.685848356811102
306_1_1,CONF_0000,5.697944451591085,5.697944451591085,5.673621854837252
306_1_2,CONF_0013,4.754389864602704,4.639146413672869,4.502391346439565
306_1_2,CONF_0012,4.759068935166514,4.723615335273889,4.596277033520996
306_1_2,CONF_0011,4.376832653158219,5.176266860033205,5.272781215993447
306_1_2,CONF_0010,4.765767664977293,4.726362180365529,4.596277033520996
306_1_2,CONF_0009,4.778442299874653,4.745315197826769,4.610199490333167
306_1_2,CONF_0008,5.345507739415114,5.358450865695874,5.178389664349302
306_1_2,CONF_0007,5.4985822689730535,5.715311457872742,5.784923352512391
306_1_2,CONF_0006,5.119178277422961,5.25376571146493,5.105914234144988
306_1_2,CONF_0005,5.092479271296255,5.235530472897435,5.081055693207365
306_1_2,CONF_0004,5.747424114325978,5.791941234973182,5.623462930191432
306_1_2,CONF_0003,5.348168625970284,5.377858614871581,5.179774941164094
306_1_2,CONF_0002,5.366568565292901,5.355159089884603,5.19595909716607
306_1_2,CONF_0001,5.698255102148188,5.698255102148188,5.665843449974461
306_1_2,CONF_0000,5.698255102148188,5.698255102148188,5.666946037610511
475_1,CONF_2924,6.58682574873297,6.652959657294479,6.750995495353164
475_1,CONF_2649,6.644296766509318,6.747804058108316,6.803971200159731
475_1,CONF_2615,6.737374851709846,6.75665004465521,6.61144840409422
475_1,CONF_2610,6.680694208534742,6.527296583216375,6.669709581221618
475_1,CONF_2588,6.577925135753119,6.663927739582533,6.69634452830084
475_1,CONF_2577,6.765946301782274,6.723753894370337,6.649649541450938
475_1,CONF_2528,6.638472174545571,6.650880441475349,6.741077560934716
475_1,CONF_2443,6.6941457469817705,6.644047988307115,6.869487896894535
475_1,CONF_2427,6.7623433936426975,6.775843169791132,6.71009363428588
475_1,CONF_2371,6.700588147123522,6.700588147123522,6.842482569898911
475_1,CONF_2204,6.580428875727037,6.65264292585596,6.735863139393676
475_1,CONF_2112,6.756048702207812,6.670978728938275,6.582389171947414
475_1,CONF_1926,6.632653337769211,6.745913685352745,6.807162512542765
475_1,CONF_1837,6.726744277189457,6.725663665947801,6.744540026704637
475_1,CONF_1793,6.761464898657159,6.833390401987241,6.902937247059857
475_1,CONF_1782,6.599999999999998,6.755723823750708,6.331177901629769
475_1,CONF_1778,6.8312529452396085,6.772103590413244,6.5636787622448205
475_1,CONF_1557,6.7175570760966,6.733781267687855,6.750083755207592
475_1,CONF_1540,6.639402421150818,6.743337188293641,6.812024534975003
475_1,CONF_1426,6.794205455059725,6.837970524819049,6.820052127341784
475_1,CONF_1420,6.869060722558865,6.656360719409178,6.656360719409178
475_1,CONF_1379,6.752869760331529,6.6658943800355415,6.77377000667413
475_1,CONF_1356,6.492143551403787,6.592011399583575,6.759073273587922
475_1,CONF_1231,6.868565467328177,6.866564239234202,6.717045764109574
475_1,CONF_1226,6.746791889912167,6.793106811746975,6.844104840393428
475_1,CONF_0998,6.609161919291338,6.736243162876831,6.579093835655777
475_1,CONF_0975,6.815783219587482,6.697768657930816,6.71009363428588
475_1,CONF_0969,6.927781371816123,6.87140908276975,6.591501742367033
475_1,CONF_0962,6.607443284440297,6.6354223731012265,6.772319942584836
475_1,CONF_0953,6.612504963700765,6.736243162876831,6.555830338618116
475_1,CONF_0892,6.72328104813607,6.699999999999999,6.741737953319165
475_1,CONF_0781,6.609571352350951,6.712394543710765,6.763620667976085
475_1,CONF_0770,6.623307912361038,6.759307253742448,6.659360050014062
475_1,CONF_0716,6.58836223849235,6.595428980081147,6.685630710265527
475_1,CONF_0689,6.617963316507117,6.728840572957688,6.776947298455931
475_1,CONF_0497,6.888134381900769,6.726125444964149,6.693308505041798
475_1,CONF_0301,5.853951428691211,5.853951428691211,5.848692081531283
475_1,CONF_0130,6.670445910467789,6.661968623592783,6.674493727078402
475_1,CONF_0118,6.8732545220980805,6.675970714317558,6.70531890128389
475_1,CONF_0016,6.766751838755822,6.762306695894641,6.615802816210241
475_2,CONF_3971,6.277568393360814,6.206634796990421,6.656763297198968
475_2,CONF_3844,6.4,6.487119630307229,6.5026084435841565
475_2,CONF_3831,6.783640853062846,6.85234172664367,6.664941749012998
475_2,CONF_3736,6.904409169856082,6.954193652561681,7.026966324253758
475_2,CONF_3660,6.4099409508602365,6.5589736948321375,6.604585999521284
475_2,CONF_3474,6.422896838187533,6.551684171052733,6.609284961421797
475_2,CONF_3444,6.116447177250117,6.4278633857372265,6.877405642604954
475_2,CONF_3249,6.847628634175973,6.841352757027665,6.638575091455753
475_2,CONF_3220,6.6906491031771695,6.769744425096283,6.648963080995816
475_2,CONF_3218,6.850676794527755,6.936100198294223,6.955915612198292
475_2,CONF_3043,6.680581288757104,6.558356475447893,6.296873023289645
475_2,CONF_2993,6.681822497575719,6.763775823851051,6.698686301451917
475_2,CONF_2845,6.398044637824719,6.257302484228994,6.2364617326520655
475_2,CONF_2798,6.363581499922508,6.260102260864636,6.454511928050126
475_2,CONF_2741,6.811107567453797,6.713028779584035,6.607745423842513
475_2,CONF_2554,6.77991093998033,6.784490637360922,6.622955543428331
475_2,CONF_2538,6.862030993325973,6.908319301743911,6.722951136781696
475_2,CONF_2391,6.791729559300636,6.841729559300637,6.671141113702129
475_2,CONF_2343,6.795418752138492,6.723431496514745,6.621334217938271
475_2,CONF_2340,5.969315235778885,6.171223762896849,6.421001327920743
475_2,CONF_2268,5.585576884425714,6.083336993285391,6.451427967404387
475_2,CONF_2104,6.644406140112544,6.802377262294141,6.823570421393593
475_2,CONF_2070,6.292549996061528,6.09018766061829,6.473982159555101
475_2,CONF_1718,6.365326474757633,6.261068468686019,6.450501163650598
475_2,CONF_1647,6.821439624055482,6.7969391925675815,6.59439193853257
475_2,CONF_1590,6.683037966343642,6.778803211469898,6.679213253783855
475_2,CONF_1461,6.672923964188971,6.742115562038738,6.743768328668534
475_2,CONF_1423,6.591186757407975,6.633716857408418,6.396247527207533
475_2,CONF_1174,6.449811532681892,6.521842804995496,6.756199971547467
475_2,CONF_1024,6.370082321625163,6.261068468686019,6.463624228734816
475_2,CONF_0980,6.4647046211765495,6.460712201847507,6.414339342333998
475_2,CONF_0660,6.859865232471062,6.894518779678699,6.785382907247956
475_2,CONF_0652,6.423060224926856,6.518960666924215,6.810703834595034
475_2,CONF_0606,6.691654293859767,6.772674357237799,6.692935804679815
475_2,CONF_0321,6.3945685609484,6.497729718916454,6.5969648789831465
475_2,CONF_0297,6.7738997809437125,6.718427887940194,6.556410038705771
475_2,CONF_0144,6.72544528296533,6.620034290810138,6.705710285289214
475_2,CONF_0142,6.79647858965865,6.723046769879361,6.620421875759034
475_2,CONF_0067,6.292345739720221,6.100238457188823,6.465191121397496
475_2,CONF_0039,6.28769641530103,6.286940938050972,6.219696767794487
478_1,CONF_2927,7.289755489790128,7.50566914336936,7.52635457224301
478_1,CONF_2852,6.894291116568839,6.64109497715711,6.278421353457663
478_1,CONF_2793,6.874433687066203,6.955586045179949,7.030424725780474
478_1,CONF_2771,6.989320037949439,6.713424210364009,6.442379635521052
478_1,CONF_2723,6.712219272329564,6.796679976634422,6.8540765221566495
478_1,CONF_2712,6.8387450575712805,6.9136772548688405,6.934344841277268
478_1,CONF_2661,6.739304187467537,6.626795985955472,6.35966113105261
478_1,CONF_2586,6.677501559857971,6.677501559857971,6.573431257948213
478_1,CONF_2516,7.181134208041216,7.152455386223664,7.376068635073346
478_1,CONF_2365,6.908938587646416,6.973892546240505,7.068717753086403
478_1,CONF_2339,6.691242519469509,6.829872605827448,6.883909963254765
478_1,CONF_2299,6.85161724934661,6.737163330296603,6.453852635678096
478_1,CONF_2107,6.771735132931732,6.91448719442186,7.019443461247088
478_1,CONF_2015,6.495288883178221,6.694479391457825,7.441506831747928
478_1,CONF_2014,6.834087858334712,6.693124241706332,6.384557271027954
478_1,CONF_1994,6.658968813620757,6.783370205397484,6.827647295239807
478_1,CONF_1978,6.7389764526405065,6.895497979878721,6.966563066531569
478_1,CONF_1911,6.559027380659527,6.713569073989659,6.859354534367724
478_1,CONF_1884,6.912548107486703,6.658010113457391,6.4127722997653605
478_1,CONF_1798,6.77957923742127,6.911857366987013,7.029688204272648
478_1,CONF_1632,6.486954839957064,6.701438046505828,7.402995036252124
478_1,CONF_1625,6.88311542762984,6.837332377328905,6.465544456622768
478_1,CONF_1615,6.442481802549684,6.682159082212873,7.068157234983857
478_1,CONF_1594,6.414677631516267,6.8056016956965175,6.576093065034893
478_1,CONF_1505,6.678049713158412,6.793168696302088,6.827647295239807
478_1,CONF_1441,6.741729596904047,6.899683579124993,6.97503985008903
478_1,CONF_1332,6.870604898396925,6.988884649915631,6.999854700952346
478_1,CONF_1291,6.916056846164131,6.958664682414831,7.045356708400713
478_1,CONF_1254,6.762194683162905,6.91448719442186,7.0157151688766
478_1,CONF_1166,6.854187647555713,6.727540243977545,6.868423449258096
478_1,CONF_1068,6.766457744532117,6.909756092359741,7.0157151688766
478_1,CONF_0988,6.922948489255057,6.961508793931335,7.046627383085046
478_1,CONF_0917,6.766457744532117,6.911987774180877,7.0157151688766
478_1,CONF_0894,6.595251280333165,6.638493583236705,6.884611226397289
478_1,CONF_0877,6.908938587646416,6.967799079070248,7.060896029834392
478_1,CONF_0728,6.590556568078356,6.8,6.910658453047328
478_1,CONF_0259,6.893336844702926,6.981559173249309,7.08904294973456
478_1,CONF_0215,6.916056846164131,6.953438259251448,7.03839805335271
478_1,CONF_0205,6.894185764024462,6.980245917517682,7.015951773513428
478_1,CONF_0189,6.922948489255057,6.961508793931335,7.047014152283593
478_2,CONF_1803,6.878841268624034,6.959125371565044,6.96899042668827
478_2,CONF_1786,6.516139928403614,6.31126082687143,6.262622352685662
478_2,CONF_1740,6.884506192126908,6.943367471988665,6.965304609670542
478_2,CONF_1647,6.596386182256785,7.023972375328013,7.172366350518617
478_2,CONF_1631,6.579656297295244,6.9151772209211,7.228967403719076
478_2,CONF_1593,6.7804193595218845,6.89379837611833,7.147040036689473
478_2,CONF_1580,6.844767966246644,6.907188690373511,7.013044648573603
478_2,CONF_1455,6.856186607744671,6.930004025093895,6.962966122048558
478_2,CONF_1427,6.476807352910863,6.9406844356749815,6.952320000980468
478_2,CONF_1371,6.486407534585734,6.681124983790969,6.486858842063464
478_2,CONF_1355,6.481051559256135,7.0927642949601495,7.231152141999558
478_2,CONF_1306,7.066450617531138,7.107423928008255,7.0947305742273095
478_2,CONF_1284,6.858935777509512,6.914432730110647,6.948307488672333
478_2,CONF_1170,6.998701502491643,7.045935439285859,7.074453384104805
478_2,CONF_1157,6.57117126953179,6.413352647596516,6.280032940872417
478_2,CONF_1149,6.586768824556005,7.0650569660282425,7.073380082336653
478_2,CONF_1132,6.878378788985904,6.945644814434244,6.976427888200527
478_2,CONF_1117,6.973399137420784,7.059041951396488,7.059041951396488
478_2,CONF_1091,6.594360028889352,7.075871974102952,7.080644520492719
478_2,CONF_1087,6.580428875727036,7.060140276999605,7.072236371779588
478_2,CONF_1057,6.483824569957001,7.104742847497414,7.238377522125539
478_2,CONF_1019,6.728398503157459,6.5073026667906895,6.362271920289167
478_2,CONF_0997,6.760992723813201,6.720321814970355,6.366697363545355
478_2,CONF_0961,6.465559584818916,7.05,7.228144680815312
478_2,CONF_0937,6.47818803206712,6.949002164904733,6.970852966127173
478_2,CONF_0919,6.579306824888583,6.43307035285989,6.272725906244779
478_2,CONF_0865,6.593923131933522,6.423144438987172,6.279670086028736
478_2,CONF_0830,6.580223975418559,7.014018575327219,7.343531982119307
478_2,CONF_0812,6.598265535018099,7.066537876209143,7.066537876209143
478_2,CONF_0772,6.588845197334311,7.103135901698668,7.177600515961012
478_2,CONF_0579,6.570612102797656,6.413499310377576,6.28019006636005
478_2,CONF_0566,7.075413457277894,6.993263044828561,6.954148704899243
478_2,CONF_0495,6.706808511975757,6.506379313746743,6.348397020150529
478_2,CONF_0489,6.826440080286011,7.060577375709478,7.060577375709478
478_2,CONF_0395,6.482080134899112,6.708533253457522,6.470027047856909
478_2,CONF_0294,6.881739055272448,6.944400914300051,6.944400914300051
478_2,CONF_0239,6.717514421272202,6.503930936121552,6.352687307027566
478_2,CONF_0215,6.739413423636691,6.86618647720382,6.919696590987424
478_2,CONF_0061,6.701958095628203,6.811523078313332,6.778789679232099
478_2,CONF_0052,6.562289962436558,6.909362243376541,6.961052669847686
719_1,CONF_0016,4.0413848518114825,3.720218219029367,3.314244034219169
719_1,CONF_0015,4.821477912386918,4.724605900416895,4.440476218855586
719_1,CONF_0014,4.356828121994051,4.247199985061646,4.144585108149808
719_1,CONF_0013,4.328635087218043,4.211954465843561,4.989210733202119
719_1,CONF_0012,4.330560394998715,4.211954465843561,4.989210733202119
719_1,CONF_0011,3.921548398187276,4.27560151437056,4.22005486244344
719_1,CONF_0010,3.352764137422026,3.759379286366796,3.839082730938967
719_1,CONF_0009,4.258831898041468,4.108135346523103,3.906705046888365
719_1,CONF_0008,3.830632151667955,4.085557730631567,5.261967840685415
719_1,CONF_0007,4.299603835410087,4.135333022419272,3.892872092991685
719_1,CONF_0006,4.047491050182034,5.091484488825347,5.230963586465299
719_1,CONF_0005,4.032938321878663,5.0886585127163375,5.234097016692904
719_1,CONF_0004,4.0194949784091385,3.8584658698028074,3.4305186683405404
719_1,CONF_0003,4.367146882713847,4.248540953558688,5.011252940150968
719_1,CONF_0002,4.692135732548797,4.539399132414205,4.171523257859363
719_1,CONF_0001,3.059644422858185,4.749546470375991,5.1236922246911245
719_1,CONF_0000,4.5369841964666975,4.378726423792372,4.260120494637217
719_2,CONF_0014,4.02560728688875,3.725252926300418,3.31136846014958
719_2,CONF_0013,4.848479265921055,4.71134572517798,4.4437724227624535
719_2,CONF_0012,4.353941916244324,4.224556063506787,4.161479111506344
719_2,CONF_0011,4.361455883482402,4.221410830162467,5.0368991489862
719_2,CONF_0010,3.968813649605308,4.308501876313179,4.260525659720893
719_2,CONF_0009,3.331938504296481,3.770318105212175,3.85543443129583
719_2,CONF_0008,3.839066728767912,4.101914043169272,5.260791570719815
719_2,CONF_0007,4.260901342178816,4.1226538879179095,3.884841876709965
719_2,CONF_0006,4.077911428097249,5.096858410743564,5.222293686221968
719_2,CONF_0005,4.065209640315028,5.094240549777972,5.227500773963215
719_2,CONF_0004,4.025882238740585,3.867521702238085,3.423638994752332
719_2,CONF_0003,4.349725139141168,4.229929812634074,5.019228714644487
719_2,CONF_0002,4.733340170263123,4.5572619010292925,4.183219815114414
719_2,CONF_0001,3.0813985833822275,4.767439396852277,5.12951193015128
719_2,CONF_0000,4.539994316811522,4.403941916244324,4.254165124598852
binap-r_1,CONF_0004,4.015583594453766,5.061528817452988,5.206045922234995
binap-r_1,CONF_0003,3.7874104349095976,3.9926914536239786,4.742581528953638
binap-r_1,CONF_0002,4.092468293337285,3.9766276791013695,4.537312984421648
binap-r_1,CONF_0001,4.026050562463669,5.088139720814412,5.180938349103375
binap-r_1,CONF_0000,3.79951905283833,3.9836509554580353,4.740918484839869
binap-r_2,CONF_0004,4.0239340587311085,4.9562346434725,5.02310218665097
binap-r_2,CONF_0003,3.798944988277317,3.979595676409176,4.7489184419263255
binap-r_2,CONF_0002,4.103880174677615,4.0142096907343925,4.567092891311776
binap-r_2,CONF_0001,4.017733690536068,5.060842957076369,5.190071363137986
binap-r_2,CONF_0000,3.792782146605694,3.979595676409176,4.7489184419263255
binap-s_1,CONF_0003,4.033190829957087,4.994936475219518,5.030399780957504
binap-s_1,CONF_0002,4.060591875654846,3.969521754683728,4.606169810526194
binap-s_1,CONF_0001,3.999859091831466,5.045908845506176,5.199472481678503
binap-s_1,CONF_0000,3.7988575711336954,3.9966825645960418,4.733716857408417
binap-s_2,CONF_0003,3.7788110098941465,3.9959780773857543,4.718493454719522
binap-s_2,CONF_0002,4.083379210473482,3.988512474520875,4.552263695410487
binap-s_2,CONF_0001,4.013792935476686,5.045266512597405,5.170816889740315
binap-s_2,CONF_0000,3.793537582997617,3.9959780773857543,4.718493454719522
R-DTBM-SEGPHOS_1,CONF_0713,7.047089009691172,7.143207492806275,7.199039780585841
R-DTBM-SEGPHOS_1,CONF_0629,7.517201504415841,7.474969285103896,7.262566736232724
R-DTBM-SEGPHOS_1,CONF_0625,7.047089009691172,7.164023462509679,7.2150459091147106
R-DTBM-SEGPHOS_1,CONF_0606,7.397283307291509,7.388132831687299,7.129514009511366
R-DTBM-SEGPHOS_1,CONF_0586,7.520021018275023,7.521217861697103,7.329479796868609
R-DTBM-SEGPHOS_1,CONF_0571,7.08495671046055,7.206764111193493,6.883459156606794
R-DTBM-SEGPHOS_1,CONF_0561,7.279283025326584,7.183319162974634,6.742227895971031
R-DTBM-SEGPHOS_1,CONF_0541,7.253170185171983,7.212489168102786,6.7577927404613245
R-DTBM-SEGPHOS_1,CONF_0515,7.51429328251413,7.480257685410857,7.252868890012692
R-DTBM-SEGPHOS_1,CONF_0500,7.271511650202536,7.251764866794148,6.943336688216462
R-DTBM-SEGPHOS_1,CONF_0493,7.01991868009306,7.085679209981166,7.059072406871089
R-DTBM-SEGPHOS_1,CONF_0483,6.949003409948646,7.046569350699131,7.021146398957177
R-DTBM-SEGPHOS_1,CONF_0482,7.255206750700456,7.184851806158262,6.732518910844326
R-DTBM-SEGPHOS_1,CONF_0452,7.0162179691371325,7.086837136769475,7.051712162577603
R-DTBM-SEGPHOS_1,CONF_0416,7.110084896682156,7.1370659080613805,7.069633020605375
R-DTBM-SEGPHOS_1,CONF_0397,7.020995535544036,7.071067811865476,7.046006745528267
R-DTBM-SEGPHOS_1,CONF_0385,7.477092221003213,7.389265863399423,7.216656887615585
R-DTBM-SEGPHOS_1,CONF_0349,7.319979254147681,7.477754608792026,7.305401951708672
R-DTBM-SEGPHOS_1,CONF_0294,6.962220788272605,7.030663452856409,7.056325262793918
R-DTBM-SEGPHOS_1,CONF_0254,7.034957470456476,7.236044133618227,7.132644880968618
R-DTBM-SEGPHOS_1,CONF_0244,7.102914843203832,7.202606029768499,7.258866025276795
R-DTBM-SEGPHOS_1,CONF_0224,7.003757656500602,7.236987777340584,7.148560720567748
R-DTBM-SEGPHOS_1,CONF_0220,6.964736943616845,7.038781233255805,7.064516202975616
R-DTBM-SEGPHOS_1,CONF_0205,7.04628370456838,7.117236953783214,7.031913554366215
R-DTBM-SEGPHOS_1,CONF_0175,6.988828989731108,7.1256206888414,7.02799672596203
R-DTBM-SEGPHOS_1,CONF_0172,6.958957843773853,7.053970498636232,7.083785294241843
R-DTBM-SEGPHOS_1,CONF_0148,7.055595971103824,7.261022011050969,7.114994346146816
R-DTBM-SEGPHOS_1,CONF_0143,7.046597294707583,7.083457136168693,7.094679286933608
R-DTBM-SEGPHOS_1,CONF_0132,7.018271307636599,7.230570763124689,7.12441659337161
R-DTBM-SEGPHOS_1,CONF_0114,6.978904250784384,7.053601349182708,7.028397338981206
R-DTBM-SEGPHOS_1,CONF_0084,6.937252971044343,7.074165905887625,7.198263067780731
R-DTBM-SEGPHOS_1,CONF_0070,6.9516502140913365,7.086402703422362,7.17198421700151
R-DTBM-SEGPHOS_1,CONF_0061,7.007505810437337,7.135116002833208,7.106921938165306
R-DTBM-SEGPHOS_1,CONF_0057,7.031358596765693,7.137554689078865,7.208742809398021
R-DTBM-SEGPHOS_1,CONF_0055,7.06120728476259,7.139791554746772,7.21707428707457
R-DTBM-SEGPHOS_1,CONF_0053,7.006305533778821,7.135116002833208,7.11217782649107
R-DTBM-SEGPHOS_1,CONF_0049,6.870291014047538,7.111013398676462,7.2231182998041135
R-DTBM-SEGPHOS_1,CONF_0045,7.031358596765693,7.137554689078865,7.208742809398021
R-DTBM-SEGPHOS_1,CONF_0037,7.060803733529696,7.138818855872553,7.214822691287671
R-DTBM-SEGPHOS_1,CONF_0032,7.081159229055526,7.113509876056963,7.234056289690685
R-DTBM-SEGPHOS_2,CONF_1564,7.009717337512885,7.076340128149589,7.071067811865476
R-DTBM-SEGPHOS_2,CONF_1280,7.515895383564935,7.4419577697357715,7.235194480404387
R-DTBM-SEGPHOS_2,CONF_1099,7.038061307108142,7.038061307108142,7.05656440659452
R-DTBM-SEGPHOS_2,CONF_1094,7.516662105986183,7.454634812711618,7.190121960598892
R-DTBM-SEGPHOS_2,CONF_1081,7.035712472806147,7.148645443063399,7.201854043791878
R-DTBM-SEGPHOS_2,CONF_1044,7.527966571641451,7.502524147634856,7.290671861809688
R-DTBM-SEGPHOS_2,CONF_1027,7.269277361913263,7.264485512188995,6.9306369125936085
R-DTBM-SEGPHOS_2,CONF_0976,7.25792214762065,7.160092925857573,6.722540306238154
R-DTBM-SEGPHOS_2,CONF_0939,7.124742261192855,7.196391861632465,6.873905974210698
R-DTBM-SEGPHOS_2,CONF_0938,7.250706325450502,7.181171418902816,6.715139942439653
R-DTBM-SEGPHOS_2,CONF_0930,7.005282386226838,7.079430318817091,7.047925500788968
R-DTBM-SEGPHOS_2,CONF_0884,7.035002024403226,7.109481141795687,7.020096395574609
R-DTBM-SEGPHOS_2,CONF_0828,7.099999999999998,7.149467131742703,7.053248795004397
R-DTBM-SEGPHOS_2,CONF_0808,7.014930385261005,7.106423150924803,7.013741969993281
R-DTBM-SEGPHOS_2,CONF_0801,7.009329182886521,7.080472122239918,7.052876258531641
R-DTBM-SEGPHOS_2,CONF_0787,7.4832488775285295,7.393112309916789,7.226574229014108
R-DTBM-SEGPHOS_2,CONF_0722,7.297066852569348,7.472325297040863,7.339759272341956
R-DTBM-SEGPHOS_2,CONF_0656,6.942696087383895,7.014435949149525,7.0802709176438405
R-DTBM-SEGPHOS_2,CONF_0575,6.976501405078336,7.230120361613247,7.148531276537924
