Ligand,Conformer,1C,2C,3C,5Pd,6P,7P
S-35-tBu-C2-TUNEPHOS_2,CONF_0373,0.20353,0.02171,0.08125,0.25091,0.17138,0.17870
S-35-tBu-C2-TUNEPHOS_2,CONF_0440,0.20472,0.02043,0.07864,0.25108,0.17281,0.18253
S-35-tBu-C2-TUNEPHOS_2,CONF_0449,0.20376,0.02084,0.07648,0.25283,0.17494,0.17692
S-35-tBu-C2-TUNEPHOS_2,CONF_0460,0.20472,0.02042,0.07866,0.25091,0.17293,0.18254
S-35-tBu-C2-TUNEPHOS_1,CONF_0003,0.10103,0.02393,0.17344,0.22279,0.17464,0.14773
S-35-tBu-C2-TUNEPHOS_1,CONF_0047,0.09047,0.02322,0.19564,0.22883,0.16744,0.16114
S-35-tBu-C2-TUNEPHOS_1,CONF_0053,0.09351,0.02296,0.19537,0.22921,0.17199,0.16006
S-35-tBu-C2-TUNEPHOS_1,CONF_0066,0.09571,0.02269,0.17559,0.21563,0.15667,0.15121
S-35-tBu-C2-TUNEPHOS_1,CONF_0087,0.09540,0.02269,0.17598,0.21563,0.15668,0.15143
S-35-tBu-C2-TUNEPHOS_1,CONF_0094,0.19956,0.02157,0.09856,0.22460,0.17011,0.16987
S-35-tBu-C2-TUNEPHOS_1,CONF_0104,0.19963,0.02141,0.09431,0.23150,0.16843,0.17265
S-35-tBu-C2-TUNEPHOS_1,CONF_0111,0.20142,0.02143,0.09321,0.23062,0.16935,0.17207
S-35-tBu-C2-TUNEPHOS_1,CONF_0124,0.20867,0.01936,0.07303,0.25446,0.17164,0.18297
S-35-tBu-C2-TUNEPHOS_1,CONF_0138,0.19929,0.02180,0.09535,0.23145,0.16803,0.17068
S-35-tBu-C2-TUNEPHOS_1,CONF_0145,0.19945,0.02179,0.09518,0.23220,0.16885,0.17044
S-35-tBu-C2-TUNEPHOS_1,CONF_0150,0.20096,0.02143,0.09100,0.23617,0.16844,0.17384
S-35-tBu-C2-TUNEPHOS_1,CONF_0154,0.19887,0.02130,0.09281,0.22908,0.17117,0.17100
S-35-tBu-C2-TUNEPHOS_1,CONF_0162,0.18861,0.02010,0.12437,0.20579,0.16444,0.17272
S-35-tBu-C2-TUNEPHOS_1,CONF_0165,0.19145,0.02123,0.11396,0.21522,0.16739,0.17139
S-35-tBu-C2-TUNEPHOS_1,CONF_0168,0.20035,0.02153,0.09185,0.23524,0.16738,0.17361
S-35-tBu-C2-TUNEPHOS_1,CONF_0169,0.20064,0.02092,0.08872,0.23495,0.17087,0.17532
S-35-tBu-C2-TUNEPHOS_1,CONF_0179,0.20811,0.01976,0.07080,0.25751,0.17376,0.17825
S-35-tBu-C2-TUNEPHOS_1,CONF_0189,0.20207,0.02227,0.08424,0.24378,0.17124,0.17921
S-35-tBu-C2-TUNEPHOS_1,CONF_0190,0.19446,0.02105,0.11213,0.21450,0.16418,0.17488
S-35-tBu-C2-TUNEPHOS_1,CONF_0192,0.20868,0.01935,0.07301,0.25449,0.17168,0.18304
S-35-tBu-C2-TUNEPHOS_1,CONF_0210,0.19953,0.02147,0.09421,0.23037,0.17116,0.16864
S-35-tBu-C2-TUNEPHOS_1,CONF_0224,0.19845,0.02120,0.09155,0.23462,0.16818,0.17246
S-35-tBu-C2-TUNEPHOS_1,CONF_0234,0.20850,0.02011,0.07090,0.25925,0.17457,0.17550
S-35-tBu-C2-TUNEPHOS_1,CONF_0245,0.18606,0.01982,0.12555,0.20586,0.16228,0.17340
S-35-tBu-C2-TUNEPHOS_1,CONF_0252,0.20913,0.01979,0.07362,0.25627,0.17264,0.18119
S-35-tBu-C2-TUNEPHOS_1,CONF_0253,0.19947,0.02316,0.09064,0.23064,0.17557,0.17393
S-35-tBu-C2-TUNEPHOS_1,CONF_0266,0.19473,0.02173,0.11082,0.22220,0.17009,0.17346
S-35-tBu-C2-TUNEPHOS_1,CONF_0269,0.19246,0.02099,0.11546,0.21549,0.16873,0.17297
S-35-tBu-C2-TUNEPHOS_1,CONF_0271,0.20140,0.02176,0.08071,0.25052,0.17048,0.17912
S-35-tBu-C2-TUNEPHOS_1,CONF_0275,0.20218,0.02223,0.08418,0.24389,0.17135,0.17925
S-35-tBu-C2-TUNEPHOS_1,CONF_0290,0.20360,0.02204,0.08341,0.24717,0.17257,0.17865
S-35-tBu-C2-TUNEPHOS_1,CONF_0292,0.19170,0.02076,0.11854,0.21307,0.16658,0.17541
S-35-tBu-C2-TUNEPHOS_1,CONF_0347,0.18874,0.02004,0.12402,0.20956,0.16630,0.17444
S-35-tBu-C2-TUNEPHOS_1,CONF_0352,0.21196,0.02135,0.07435,0.25485,0.17452,0.17993
S-35-tBu-C2-TUNEPHOS_1,CONF_0379,0.20376,0.02208,0.08311,0.24799,0.17273,0.17844
S-35-tBu-C2-TUNEPHOS_1,CONF_0387,0.20243,0.02166,0.08072,0.25129,0.17159,0.17859
S-35-tBu-C2-TUNEPHOS_1,CONF_0451,0.20266,0.02093,0.07593,0.25452,0.17498,0.17659
S-35-tBu-C2-TUNEPHOS_1,CONF_0454,0.20322,0.02049,0.07847,0.25212,0.17259,0.18270
S-35-tBu-C2-TUNEPHOS_1,CONF_0471,0.20342,0.02055,0.07861,0.25244,0.17291,0.18237
1R4S-catASium-T2_2,CONF_0000,0.10057,0.01758,0.08825,0.19774,0.04325,0.19747
1R4S-catASium-T2_2,CONF_0001,0.10063,0.01752,0.08828,0.19740,0.04344,0.19740
1R4S-catASium-T2_2,CONF_0002,0.05968,0.02087,0.20214,0.21112,0.11662,0.19598
S-35-tBu-C3-TUNAPHOS_1,CONF_0066,0.20064,0.02137,0.10140,0.21887,0.16866,0.17086
S-35-tBu-C3-TUNAPHOS_1,CONF_0068,0.20031,0.02134,0.10137,0.21903,0.16834,0.17137
S-35-tBu-C3-TUNAPHOS_1,CONF_0075,0.20062,0.02127,0.09346,0.23055,0.16723,0.17271
S-35-tBu-C3-TUNAPHOS_1,CONF_0076,0.20036,0.02135,0.09439,0.22905,0.16774,0.17227
S-35-tBu-C3-TUNAPHOS_1,CONF_0079,0.20238,0.02124,0.09630,0.22413,0.16688,0.17371
S-35-tBu-C3-TUNAPHOS_1,CONF_0081,0.20198,0.02119,0.09694,0.22347,0.16680,0.17228
S-35-tBu-C3-TUNAPHOS_1,CONF_0089,0.21107,0.01936,0.07216,0.25371,0.17054,0.18392
S-35-tBu-C3-TUNAPHOS_1,CONF_0090,0.21040,0.01937,0.07181,0.25351,0.17092,0.18357
S-35-tBu-C3-TUNAPHOS_1,CONF_0091,0.19952,0.02167,0.10021,0.22287,0.16759,0.17045
S-35-tBu-C3-TUNAPHOS_1,CONF_0095,0.19956,0.02172,0.09965,0.22308,0.16777,0.17009
S-35-tBu-C3-TUNAPHOS_1,CONF_0097,0.19985,0.02168,0.09712,0.22694,0.16677,0.17043
S-35-tBu-C3-TUNAPHOS_1,CONF_0099,0.19974,0.02168,0.09701,0.22680,0.16739,0.16978
S-35-tBu-C3-TUNAPHOS_1,CONF_0106,0.20174,0.02152,0.09214,0.23248,0.16595,0.17406
S-35-tBu-C3-TUNAPHOS_1,CONF_0107,0.20193,0.02144,0.09119,0.23298,0.16672,0.17417
S-35-tBu-C3-TUNAPHOS_1,CONF_0109,0.19525,0.02116,0.11223,0.21333,0.16554,0.17230
S-35-tBu-C3-TUNAPHOS_1,CONF_0113,0.20113,0.02149,0.09276,0.23214,0.16619,0.17341
S-35-tBu-C3-TUNAPHOS_1,CONF_0114,0.20142,0.02146,0.09223,0.23250,0.16662,0.17333
S-35-tBu-C3-TUNAPHOS_1,CONF_0118,0.21045,0.02061,0.07622,0.24478,0.17530,0.17734
S-35-tBu-C3-TUNAPHOS_1,CONF_0128,0.19217,0.02009,0.12171,0.20450,0.15952,0.17245
S-35-tBu-C3-TUNAPHOS_1,CONF_0129,0.20358,0.02208,0.08461,0.24251,0.16916,0.17909
S-35-tBu-C3-TUNAPHOS_1,CONF_0130,0.19029,0.01996,0.12476,0.20132,0.15988,0.17432
S-35-tBu-C3-TUNAPHOS_1,CONF_0132,0.20395,0.02210,0.08481,0.24304,0.16886,0.18019
S-35-tBu-C3-TUNAPHOS_1,CONF_0133,0.21003,0.02067,0.07667,0.24439,0.17528,0.17713
S-35-tBu-C3-TUNAPHOS_1,CONF_0138,0.20990,0.02062,0.07715,0.24317,0.17580,0.17635
S-35-tBu-C3-TUNAPHOS_1,CONF_0143,0.21126,0.02022,0.07154,0.25340,0.17293,0.17835
S-35-tBu-C3-TUNAPHOS_1,CONF_0145,0.21072,0.02023,0.07144,0.25318,0.17318,0.17755
S-35-tBu-C3-TUNAPHOS_1,CONF_0154,0.21126,0.01940,0.07205,0.25365,0.17049,0.18400
S-35-tBu-C3-TUNAPHOS_1,CONF_0158,0.20019,0.02124,0.09863,0.22314,0.16940,0.16979
S-35-tBu-C3-TUNAPHOS_1,CONF_0160,0.21076,0.01937,0.07206,0.25316,0.17064,0.18316
S-35-tBu-C3-TUNAPHOS_1,CONF_0162,0.20133,0.02113,0.08956,0.23264,0.16929,0.17232
S-35-tBu-C3-TUNAPHOS_1,CONF_0166,0.20057,0.02113,0.09098,0.23207,0.16746,0.17279
S-35-tBu-C3-TUNAPHOS_1,CONF_0173,0.20076,0.02113,0.09070,0.23203,0.16873,0.17211
S-35-tBu-C3-TUNAPHOS_1,CONF_0176,0.21136,0.01983,0.07311,0.25610,0.17078,0.18156
S-35-tBu-C3-TUNAPHOS_1,CONF_0184,0.21061,0.01983,0.07324,0.25533,0.17119,0.18092
S-35-tBu-C3-TUNAPHOS_1,CONF_0192,0.21168,0.01987,0.07274,0.25614,0.17090,0.18169
S-35-tBu-C3-TUNAPHOS_1,CONF_0194,0.21124,0.01978,0.07253,0.25577,0.17127,0.18123
S-35-tBu-C3-TUNAPHOS_1,CONF_0198,0.18923,0.01999,0.12571,0.20545,0.16315,0.17330
S-35-tBu-C3-TUNAPHOS_1,CONF_0200,0.18922,0.02013,0.12509,0.20604,0.16396,0.17230
S-35-tBu-C3-TUNAPHOS_1,CONF_0206,0.20550,0.02226,0.08525,0.24487,0.17046,0.17991
S-35-tBu-C3-TUNAPHOS_1,CONF_0212,0.19630,0.02173,0.10971,0.21894,0.16768,0.17171
S-35-tBu-C4-TUNEPHOS_1,CONF_0270,0.09298,0.02290,0.19297,0.22177,0.16450,0.15187
S-35-tBu-C4-TUNEPHOS_1,CONF_0330,0.20380,0.02208,0.10083,0.21722,0.17060,0.16980
S-35-tBu-C4-TUNEPHOS_1,CONF_0358,0.20341,0.02216,0.10287,0.21754,0.16910,0.17079
S-35-tBu-C4-TUNEPHOS_1,CONF_0363,0.21296,0.02070,0.07536,0.24628,0.17362,0.17862
S-35-tBu-C4-TUNEPHOS_1,CONF_0365,0.20326,0.02186,0.09385,0.23057,0.16969,0.17439
S-35-tBu-C4-TUNEPHOS_1,CONF_0377,0.21120,0.02010,0.07346,0.25348,0.17225,0.18218
S-35-tBu-C4-TUNEPHOS_1,CONF_0384,0.20200,0.02205,0.09594,0.22746,0.16744,0.17134
S-35-tBu-C4-TUNEPHOS_1,CONF_0386,0.20048,0.02295,0.08567,0.23441,0.17446,0.17389
S-35-tBu-C4-TUNEPHOS_1,CONF_0397,0.20344,0.02209,0.10389,0.21629,0.16964,0.17045
S-35-tBu-C4-TUNEPHOS_1,CONF_0402,0.21100,0.01947,0.07313,0.25068,0.17206,0.18440
S-35-tBu-C4-TUNEPHOS_1,CONF_0403,0.20280,0.02296,0.09044,0.22758,0.17474,0.17508
S-35-tBu-C4-TUNEPHOS_1,CONF_0406,0.21139,0.01998,0.07335,0.25463,0.17174,0.18231
S-35-tBu-C4-TUNEPHOS_1,CONF_0410,0.21128,0.02015,0.07361,0.25327,0.17229,0.18211
S-35-tBu-C4-TUNEPHOS_1,CONF_0425,0.20236,0.02202,0.08230,0.24419,0.16890,0.17933
S-35-tBu-C4-TUNEPHOS_1,CONF_0426,0.20428,0.02201,0.08642,0.23931,0.16884,0.18028
S-35-tBu-C4-TUNEPHOS_1,CONF_0435,0.20542,0.02202,0.08603,0.23868,0.16937,0.18085
S-35-tBu-C4-TUNEPHOS_1,CONF_0444,0.21299,0.02064,0.07500,0.24659,0.17377,0.17840
S-35-tBu-C4-TUNEPHOS_1,CONF_0450,0.20521,0.02183,0.09572,0.22183,0.17179,0.17127
S-35-tBu-C4-TUNEPHOS_1,CONF_0451,0.21064,0.02094,0.07753,0.24187,0.17680,0.17795
S-35-tBu-C4-TUNEPHOS_1,CONF_0459,0.20335,0.02312,0.09066,0.22886,0.17478,0.17493
S-35-tBu-C4-TUNEPHOS_1,CONF_0460,0.20249,0.02302,0.09027,0.22795,0.17479,0.17492
S-35-tBu-C4-TUNEPHOS_1,CONF_0470,0.21142,0.02004,0.07374,0.25415,0.17196,0.18216
S-35-tBu-C4-TUNEPHOS_1,CONF_0483,0.20060,0.02297,0.08595,0.23376,0.17443,0.17387
S-35-tBu-C4-TUNEPHOS_1,CONF_0494,0.20674,0.02237,0.08658,0.24059,0.17106,0.18066
S-35-tBu-C4-TUNEPHOS_1,CONF_0496,0.20908,0.02115,0.07723,0.24291,0.17709,0.17553
S-35-tBu-C4-TUNEPHOS_1,CONF_0497,0.21141,0.01967,0.07345,0.25017,0.17151,0.18407
S-35-tBu-C4-TUNEPHOS_1,CONF_0499,0.20672,0.02235,0.08663,0.24055,0.17111,0.18059
S-35-tBu-C4-TUNEPHOS_1,CONF_0523,0.21129,0.02011,0.07339,0.25355,0.17246,0.18207
S-35-tBu-C4-TUNEPHOS_1,CONF_0524,0.20526,0.02203,0.08642,0.23843,0.16938,0.18115
S-35-tBu-C4-TUNEPHOS_1,CONF_0528,0.20261,0.02207,0.08239,0.24311,0.16879,0.17906
S-35-tBu-C4-TUNEPHOS_1,CONF_0580,0.20290,0.02320,0.09003,0.22948,0.17530,0.17437
S-35-tBu-C4-TUNEPHOS_1,CONF_0600,0.20440,0.02217,0.08201,0.24659,0.17014,0.17965
S-35-tBu-C4-TUNEPHOS_1,CONF_0678,0.21562,0.02209,0.07656,0.24729,0.17441,0.18004
S-35-tBu-C4-TUNEPHOS_1,CONF_0726,0.19952,0.02236,0.08939,0.23752,0.16541,0.18362
S-35-tBu-C4-TUNEPHOS_1,CONF_0748,0.20458,0.02069,0.07643,0.25258,0.16932,0.18474
S-35-tBu-C4-TUNEPHOS_1,CONF_0749,0.19825,0.02205,0.08741,0.23873,0.16367,0.18286
S-35-tBu-C4-TUNEPHOS_1,CONF_0750,0.20797,0.02124,0.07949,0.24226,0.17029,0.18195
S-35-tBu-C4-TUNEPHOS_1,CONF_0761,0.20187,0.02266,0.08909,0.23990,0.16755,0.18329
S-35-tBu-C4-TUNEPHOS_1,CONF_0778,0.20458,0.02068,0.07637,0.25264,0.16936,0.18469
S-35-tBu-C4-TUNEPHOS_1,CONF_0785,0.20448,0.02113,0.07976,0.24892,0.17426,0.18211
S-35-tBu-C4-TUNEPHOS_2,CONF_0196,0.19280,0.02292,0.09309,0.22232,0.15264,0.16523
S-35-tBu-C4-TUNEPHOS_2,CONF_0248,0.09950,0.02240,0.20349,0.21941,0.16957,0.17070
S-35-tBu-C4-TUNEPHOS_2,CONF_0274,0.10200,0.02235,0.20310,0.21928,0.17111,0.16809
S-35-tBu-C4-TUNEPHOS_2,CONF_0277,0.09242,0.02211,0.20323,0.23109,0.17457,0.17007
S-35-tBu-C4-TUNEPHOS_2,CONF_0278,0.07370,0.02073,0.21214,0.24800,0.17872,0.17437
S-35-tBu-C4-TUNEPHOS_2,CONF_0289,0.07410,0.02077,0.21231,0.24741,0.17860,0.17446
S-35-tBu-C4-TUNEPHOS_2,CONF_0295,0.07328,0.02035,0.21123,0.25332,0.18264,0.17233
S-35-tBu-C4-TUNEPHOS_2,CONF_0296,0.09545,0.02235,0.20200,0.22736,0.17180,0.16751
S-35-tBu-C4-TUNEPHOS_2,CONF_0300,0.09051,0.02296,0.20288,0.22750,0.17536,0.17470
S-35-tBu-C4-TUNEPHOS_2,CONF_0303,0.10298,0.02237,0.20310,0.21849,0.17094,0.16822
S-35-tBu-C4-TUNEPHOS_2,CONF_0308,0.07307,0.01983,0.21086,0.24994,0.18463,0.17200
S-35-tBu-C4-TUNEPHOS_2,CONF_0310,0.11861,0.02063,0.20033,0.20037,0.17247,0.16496
S-35-tBu-C4-TUNEPHOS_2,CONF_0311,0.07313,0.02027,0.21096,0.25380,0.18274,0.17244
S-35-tBu-C4-TUNEPHOS_2,CONF_0316,0.09636,0.02224,0.20720,0.22351,0.17311,0.17026
S-35-tBu-C4-TUNEPHOS_2,CONF_0331,0.07423,0.02152,0.20974,0.24517,0.17235,0.18011
S-35-tBu-C4-TUNEPHOS_2,CONF_0334,0.08578,0.02196,0.20542,0.23854,0.18062,0.16954
S-35-tBu-C4-TUNEPHOS_2,CONF_0335,0.08600,0.02199,0.20544,0.23851,0.18077,0.16981
S-35-tBu-C4-TUNEPHOS_2,CONF_0347,0.07390,0.02073,0.21237,0.24769,0.17862,0.17436
S-35-tBu-C4-TUNEPHOS_2,CONF_0350,0.07653,0.02110,0.21039,0.24241,0.17821,0.17701
S-35-tBu-C4-TUNEPHOS_2,CONF_0353,0.09053,0.02305,0.20338,0.22859,0.17497,0.17509
S-35-tBu-C4-TUNEPHOS_2,CONF_0354,0.07644,0.02131,0.20905,0.24359,0.17576,0.17700
S-35-tBu-C4-TUNEPHOS_2,CONF_0355,0.07664,0.02140,0.20851,0.24359,0.17587,0.17705
S-35-tBu-C4-TUNEPHOS_2,CONF_0361,0.11052,0.02223,0.20082,0.21336,0.17292,0.16973
S-35-tBu-C4-TUNEPHOS_2,CONF_0373,0.07308,0.02025,0.21136,0.25370,0.18263,0.17237
S-35-tBu-C4-TUNEPHOS_2,CONF_0374,0.07311,0.02027,0.21114,0.25374,0.18268,0.17245
S-35-tBu-C4-TUNEPHOS_2,CONF_0384,0.08572,0.02287,0.20107,0.23456,0.17456,0.17470
S-35-tBu-C4-TUNEPHOS_2,CONF_0392,0.07307,0.01983,0.21125,0.24970,0.18459,0.17197
S-35-tBu-C4-TUNEPHOS_2,CONF_0401,0.08563,0.02223,0.20643,0.24178,0.18043,0.17171
S-35-tBu-C4-TUNEPHOS_2,CONF_0402,0.08610,0.02225,0.20656,0.24116,0.18045,0.17160
S-35-tBu-C4-TUNEPHOS_2,CONF_0403,0.07652,0.02136,0.20864,0.24376,0.17586,0.17712
S-35-tBu-C4-TUNEPHOS_2,CONF_0415,0.07304,0.02024,0.21113,0.25386,0.18272,0.17242
S-35-tBu-C4-TUNEPHOS_2,CONF_0421,0.08622,0.02199,0.20549,0.23812,0.18077,0.16964
S-35-tBu-C4-TUNEPHOS_2,CONF_0432,0.08140,0.02167,0.20343,0.24514,0.17981,0.16907
S-35-tBu-C4-TUNEPHOS_2,CONF_0488,0.08606,0.02227,0.20651,0.24119,0.18063,0.17156
S-35-tBu-C4-TUNEPHOS_2,CONF_0500,0.08163,0.02199,0.20463,0.24693,0.17933,0.17054
S-35-tBu-C4-TUNEPHOS_2,CONF_0543,0.07638,0.02221,0.21564,0.24782,0.18015,0.17443
S-35-tBu-C4-TUNEPHOS_2,CONF_0595,0.08961,0.02231,0.20039,0.23643,0.18380,0.16529
S-35-tBu-C4-TUNEPHOS_2,CONF_0601,0.08002,0.02198,0.20751,0.24469,0.18017,0.17216
S-35-tBu-C4-TUNEPHOS_2,CONF_0612,0.08717,0.02212,0.19859,0.23842,0.18268,0.16448
S-35-tBu-C4-TUNEPHOS_2,CONF_0618,0.08994,0.02236,0.20028,0.23642,0.18429,0.16520
S-35-tBu-C3-TUNAPHOS_2,CONF_0067,0.20127,0.02143,0.10079,0.22046,0.16836,0.16992
S-35-tBu-C3-TUNAPHOS_2,CONF_0076,0.20061,0.02132,0.09350,0.23076,0.16742,0.17218
S-35-tBu-C3-TUNAPHOS_2,CONF_0077,0.20060,0.02133,0.09364,0.23060,0.16804,0.17139
S-35-tBu-C3-TUNAPHOS_2,CONF_0081,0.21010,0.01947,0.07282,0.25292,0.17081,0.18240
S-35-tBu-C3-TUNAPHOS_2,CONF_0084,0.20267,0.02121,0.09595,0.22552,0.16631,0.17236
S-35-tBu-C3-TUNAPHOS_2,CONF_0089,0.21027,0.01950,0.07276,0.25274,0.17074,0.18228
S-35-tBu-C3-TUNAPHOS_2,CONF_0091,0.21083,0.01951,0.07266,0.25315,0.17047,0.18301
S-35-tBu-C3-TUNAPHOS_2,CONF_0093,0.20043,0.02159,0.09964,0.22391,0.16711,0.16937
S-35-tBu-C3-TUNAPHOS_2,CONF_0096,0.20029,0.02166,0.09770,0.22607,0.16749,0.16883
S-35-tBu-C3-TUNAPHOS_2,CONF_0098,0.20068,0.02161,0.09575,0.22863,0.16645,0.16954
S-35-tBu-C3-TUNAPHOS_2,CONF_0099,0.20047,0.02165,0.09612,0.22812,0.16734,0.16889
S-35-tBu-C3-TUNAPHOS_2,CONF_0107,0.20205,0.02136,0.09148,0.23344,0.16649,0.17312
S-35-tBu-C3-TUNAPHOS_2,CONF_0108,0.19307,0.02110,0.11307,0.21308,0.16502,0.17206
S-35-tBu-C3-TUNAPHOS_2,CONF_0110,0.20213,0.02135,0.09115,0.23384,0.16725,0.17254
S-35-tBu-C3-TUNAPHOS_2,CONF_0114,0.20193,0.02139,0.09198,0.23294,0.16628,0.17302
S-35-tBu-C3-TUNAPHOS_2,CONF_0116,0.20183,0.02142,0.09209,0.23285,0.16706,0.17220
S-35-tBu-C3-TUNAPHOS_2,CONF_0123,0.20299,0.02142,0.08903,0.22933,0.17228,0.17112
S-35-tBu-C3-TUNAPHOS_2,CONF_0126,0.19067,0.02018,0.12180,0.20473,0.15960,0.17261
S-35-tBu-C3-TUNAPHOS_2,CONF_0128,0.20353,0.02192,0.08454,0.24326,0.16897,0.17903
S-35-tBu-C3-TUNAPHOS_2,CONF_0130,0.18800,0.01983,0.12628,0.20193,0.15864,0.17333
S-35-tBu-C3-TUNAPHOS_2,CONF_0134,0.20338,0.02198,0.08440,0.24429,0.16879,0.18042
S-35-tBu-C3-TUNAPHOS_2,CONF_0136,0.20476,0.02093,0.08222,0.23851,0.17234,0.17594
S-35-tBu-C3-TUNAPHOS_2,CONF_0145,0.21109,0.02028,0.07199,0.25359,0.17273,0.17738
S-35-tBu-C3-TUNAPHOS_2,CONF_0148,0.21044,0.02026,0.07195,0.25347,0.17309,0.17648
S-35-tBu-C3-TUNAPHOS_2,CONF_0157,0.21072,0.01946,0.07247,0.25356,0.17043,0.18319
S-35-tBu-C3-TUNAPHOS_2,CONF_0158,0.20100,0.02109,0.09067,0.23270,0.16727,0.17161
S-35-tBu-C3-TUNAPHOS_2,CONF_0159,0.21011,0.01946,0.07267,0.25300,0.17081,0.18247
S-35-tBu-C3-TUNAPHOS_2,CONF_0162,0.20121,0.02108,0.09029,0.23308,0.16738,0.17162
S-35-tBu-C3-TUNAPHOS_2,CONF_0163,0.20102,0.02108,0.09040,0.23282,0.16805,0.17109
S-35-tBu-C3-TUNAPHOS_2,CONF_0166,0.20103,0.02108,0.09063,0.23287,0.16722,0.17166
S-35-tBu-C3-TUNAPHOS_2,CONF_0172,0.20100,0.02110,0.09062,0.23269,0.16789,0.17113
S-35-tBu-C3-TUNAPHOS_2,CONF_0179,0.21133,0.02066,0.07253,0.25481,0.17374,0.17538
S-35-tBu-C3-TUNAPHOS_2,CONF_0183,0.21086,0.02063,0.07243,0.25467,0.17408,0.17456
S-35-tBu-C3-TUNAPHOS_2,CONF_0189,0.21121,0.01989,0.07275,0.25627,0.17108,0.18116
S-35-tBu-C3-TUNAPHOS_2,CONF_0194,0.21066,0.01985,0.07289,0.25565,0.17151,0.18060
S-35-tBu-C3-TUNAPHOS_2,CONF_0201,0.18746,0.02028,0.12631,0.20611,0.16341,0.17223
S-35-tBu-C3-TUNAPHOS_2,CONF_0204,0.18729,0.02015,0.12644,0.20558,0.16259,0.17343
S-35-tBu-C3-TUNAPHOS_2,CONF_0207,0.20514,0.02211,0.08485,0.24619,0.17063,0.18002
S-35-tBu-C3-TUNAPHOS_2,CONF_0208,0.20424,0.02218,0.08510,0.24552,0.17062,0.17938
S-35-tBu-C5-TUNEPHOS_1,CONF_0000,0.10118,0.02292,0.17023,0.21484,0.17209,0.13466
S-35-tBu-C5-TUNEPHOS_1,CONF_0001,0.10356,0.02259,0.17253,0.21702,0.17714,0.13387
S-35-tBu-C5-TUNEPHOS_1,CONF_0002,0.09975,0.02322,0.17543,0.21325,0.16691,0.14122
S-35-tBu-C5-TUNEPHOS_1,CONF_0003,0.10173,0.02273,0.17736,0.21636,0.17234,0.14042
S-35-tBu-C5-TUNEPHOS_1,CONF_0027,0.08972,0.02249,0.19206,0.22429,0.16695,0.14296
S-35-tBu-C5-TUNEPHOS_1,CONF_0028,0.09359,0.02244,0.19121,0.22363,0.17233,0.14157
S-35-tBu-C5-TUNEPHOS_1,CONF_0031,0.09064,0.02216,0.19438,0.21987,0.16212,0.14984
S-35-tBu-C5-TUNEPHOS_1,CONF_0032,0.09370,0.02194,0.19446,0.22001,0.16682,0.14952
S-35-tBu-C5-TUNEPHOS_1,CONF_0066,0.20357,0.02202,0.10019,0.21379,0.16933,0.16672
S-35-tBu-C5-TUNEPHOS_1,CONF_0080,0.20363,0.02190,0.10499,0.20969,0.16797,0.16583
S-35-tBu-C5-TUNEPHOS_1,CONF_0084,0.21230,0.02047,0.07607,0.24186,0.17355,0.17711
S-35-tBu-C5-TUNEPHOS_1,CONF_0087,0.21294,0.02097,0.07692,0.24282,0.17456,0.17513
S-35-tBu-C5-TUNEPHOS_1,CONF_0093,0.20223,0.02275,0.09253,0.22182,0.17362,0.17297
S-35-tBu-C5-TUNEPHOS_1,CONF_0100,0.20593,0.02186,0.08201,0.23156,0.17542,0.17142
S-35-tBu-C5-TUNEPHOS_1,CONF_0101,0.20333,0.02185,0.09481,0.22458,0.16871,0.17329
S-35-tBu-C5-TUNEPHOS_1,CONF_0111,0.20442,0.02192,0.08698,0.23356,0.16931,0.17835
S-35-tBu-C5-TUNEPHOS_1,CONF_0116,0.20085,0.02283,0.08744,0.22974,0.17401,0.17169
S-35-tBu-C5-TUNEPHOS_1,CONF_0118,0.20792,0.02098,0.07808,0.24122,0.16958,0.17883
S-35-tBu-C5-TUNEPHOS_1,CONF_0127,0.21069,0.02009,0.07466,0.24890,0.17173,0.18201
S-35-tBu-C5-TUNEPHOS_1,CONF_0132,0.20803,0.02136,0.07831,0.24328,0.17097,0.17616
S-35-tBu-C5-TUNEPHOS_1,CONF_0135,0.21016,0.01938,0.07425,0.24681,0.17188,0.18282
S-35-tBu-C5-TUNEPHOS_1,CONF_0145,0.20989,0.02094,0.07964,0.23633,0.17609,0.17725
S-35-tBu-C5-TUNEPHOS_1,CONF_0146,0.20329,0.02185,0.08364,0.23834,0.16880,0.17676
S-35-tBu-C5-TUNEPHOS_1,CONF_0151,0.20502,0.02186,0.08787,0.23278,0.16898,0.17850
S-35-tBu-C5-TUNEPHOS_1,CONF_0164,0.20698,0.02214,0.08616,0.23708,0.17154,0.17761
S-35-tBu-C5-TUNEPHOS_1,CONF_0170,0.20596,0.01991,0.07646,0.24646,0.16762,0.18420
S-35-tBu-C5-TUNEPHOS_1,CONF_0173,0.20052,0.02274,0.08728,0.23055,0.17392,0.17191
S-35-tBu-C5-TUNEPHOS_1,CONF_0180,0.20675,0.02047,0.07707,0.24865,0.16792,0.18244
S-35-tBu-C5-TUNEPHOS_1,CONF_0184,0.20301,0.02173,0.08404,0.23900,0.16840,0.17703
S-35-tBu-C5-TUNEPHOS_1,CONF_0189,0.20472,0.02182,0.08279,0.24198,0.16981,0.17783
S-35-tBu-C5-TUNEPHOS_1,CONF_0202,0.20179,0.02258,0.09018,0.23484,0.16651,0.17961
