Ligand,Conformer,Bmin,Bmax,L,Bmin_0.0,Bmin_0.5,Bmin_1.0,Bmin_1.5,Bmin_2.0,Bmin_2.5,Bmin_3.0,Bmin_3.5,Bmin_4.0,Bmin_4.5,Bmin_5.0,Bmin_5.5,Bmin_6.0,Bmin_6.5,Bmin_7.0,Bmin_7.5,Bmin_8.0,Bmin_8.5,Bmin_9.0,Bmin_9.5,Bmin_10.0,Bmin_10.5,Bmin_11.0,Bmin_11.5,Bmin_12.0,Bmax_0.0,Bmax_0.5,Bmax_1.0,Bmax_1.5,Bmax_2.0,Bmax_2.5,Bmax_3.0,Bmax_3.5,Bmax_4.0,Bmax_4.5,Bmax_5.0,Bmax_5.5,Bmax_6.0,Bmax_6.5,Bmax_7.0,Bmax_7.5,Bmax_8.0,Bmax_8.5,Bmax_9.0,Bmax_9.5,Bmax_10.0,Bmax_10.5,Bmax_11.0,Bmax_11.5,Bmax_12.0
R-Tol-SDP_1,CONF_0001,4.575420078442832,4.464571284243015,4.011446961497459,4.575420078442832,4.464571284243015,4.011446961497459,4.386844248492693,4.667367903892504,4.577013559068934,4.56927820692584,4.149999999999999,4.088142787734994,3.9382137353012183,3.513672764829911,3.1796024417624675,3.0208057162042152,2.740896534380867,2.3709115417138453,1.9604303698699117,1.0462604929987291,0.5967440690380671,0.0,0.0,0.0,0.0,0.0,0.0,0,9.408108205160056,9.408108205160056,9.38855686460917,9.119347564382004,8.748857068211825,8.748857068211825,8.684612829596952,8.514693182963201,8.22876053850153,8.014518076590756,7.064347103589971,7.064347103589971,6.91809222257119,6.722536723588797,6.5797036407424905,6.020797289396146,3.420526275297413,1.04043260233424,0.0,0.0,0.0,0.0,0.0,0.0,0
R-Tol-SDP_1,CONF_0000,4.837794287745962,4.827612220326127,4.7901412698040575,4.837794287745962,4.827612220326127,4.7901412698040575,4.4753351449341,4.235218093650155,4.222199075632923,4.402675738927692,4.149999999999999,3.987939830069629,3.791750272966881,3.375518441726152,3.210474213582914,3.048723284483552,2.8332417681195707,2.3858408356298675,1.4935336499628429,1.2307642301254105,0.1754605495547106,0.0,0.0,0.0,0.0,0.0,0.0,0,9.361223210670705,9.34679089313546,9.301881530099164,9.073725805863871,8.852683209061531,8.852683209061531,8.767696390728867,8.64783209827758,8.50308767448625,7.864000254323495,6.7861992307918575,6.8309955350592935,6.8309955350592935,6.7861992307918575,6.527633568147036,6.06320872146094,5.503635162326805,4.759464255564905,0.0,0.0,0.0,0.0,0.0,0.0,0
R-Tol-SDP_2,CONF_0006,3.6040714536273377,4.039487561127823,4.700057948639325,3.6040714536273377,4.039487561127823,4.700057948639325,4.763268282219515,4.8907424882015285,4.732270761162407,4.451759722772428,4.434678751731759,4.380288007613289,4.219899113724332,3.859945414117057,3.610905355825996,2.8387359309054503,2.4785519769409,2.2183273115001456,1.7039898365304156,0.0080627117433739,0.008518757987333,0.0,0.0,0.0,0.0,0.0,0.0,0,8.524816713572203,7.707950440940833,7.64476945368531,8.055588122539534,8.507202830543068,8.605230967266364,8.605230967266364,8.605230967266364,8.448076704197232,8.316549765377466,8.01264625451542,7.791180911774543,7.397972695272673,6.88839603971781,4.5700109409059415,3.710121291817829,2.371181140275874,1.665082580534671,0.0,0.0,0.0,0.0,0.0,0.0,0
R-Tol-SDP_2,CONF_0005,3.4536242456444883,4.5824806577265855,5.0532170791138,3.4536242456444883,4.5824806577265855,5.0532170791138,5.200129784338648,5.457002636747971,5.883377961204844,5.549515275458069,4.9143921292465045,4.215750232637706,4.037956632882104,3.761665374516703,3.484719496228589,2.772703845859423,2.4696727865957446,2.0427412321724576,1.7629026382796256,1.3987172653960696,0.0056190680409184,0.0,0.0,0.0,0.0,0.0,0.0,0,9.378965827851172,9.378965827851172,9.3473258207896,9.04267659490264,8.154140052758475,8.223442101699263,8.266347440072913,8.266347440072913,8.266347440072913,8.091507894082536,7.885429601486528,7.658492018667905,6.956471806886017,5.0700098619233485,4.360045871318327,3.655475345286849,3.259601202601324,2.018043607061056,0.0,0.0,0.0,0.0,0.0,0.0,0
R-Tol-SDP_2,CONF_0004,5.023070084330689,4.921258258828433,4.561834564934259,5.023070084330689,4.921258258828433,4.561834564934259,4.165990799869557,4.235218093650155,4.226033139457087,4.395194837321419,4.136025603659498,3.953664648054668,3.791029001357239,3.388330925044571,3.195486900187407,3.066774110268521,2.8246243042055177,2.384293466531848,1.5179751472131728,1.2446226529646962,0.0048011066340633,0.0,0.0,0.0,0.0,0.0,0.0,0,9.39747306460625,9.39747306460625,9.309806657498315,8.887350561331537,8.87031566518351,8.852683209061531,8.76954958934608,8.59796487548071,8.477322690566876,7.968218119504511,6.562011886609168,6.598674109243463,6.598674109243463,6.549045732013177,6.259792328823697,6.149186938124422,5.657958995963122,1.5692354826475223,0.0,0.0,0.0,0.0,0.0,0.0,0
R-Tol-SDP_2,CONF_0003,3.4235334944868856,4.53522934526178,5.072107550630514,3.4235334944868856,4.53522934526178,5.072107550630514,5.171567658383806,5.458561931136579,5.881081166811099,5.5425566204100685,4.879036790187179,4.232771620452086,4.054302875793704,3.7503084225676897,3.506841586472605,2.7632400033895803,2.4807343736998675,2.043589955936993,1.7629026382796251,1.3959174887604258,0.0086726312186831,0.0,0.0,0.0,0.0,0.0,0.0,0,9.371365962334412,9.371365962334412,9.331934418972304,9.011797822854216,8.3553874835342,8.3553874835342,8.332166584988562,8.256512580987204,8.190848551890092,7.955501241279521,7.874801584801994,7.668767828015137,6.973700595809945,5.0700098619233485,4.38092455995307,3.655475345286849,3.255764119219941,2.018043607061056,0.0,0.0,0.0,0.0,0.0,0.0,0
R-Tol-SDP_2,CONF_0002,3.443783221299726,4.569915583001768,5.051220409869581,3.443783221299726,4.569915583001768,5.051220409869581,5.19072723526568,5.468422221855176,5.880151073680173,5.543168470898266,4.914392129246506,4.23642403414136,4.037956632882104,3.78115093412813,3.4994600239055784,2.7655010384286878,2.462406698189365,2.0427412321724576,1.7654559384386117,1.4074196917363684,0.008687505706847,0.0,0.0,0.0,0.0,0.0,0.0,0,9.37896582785117,9.37896582785117,9.323625904121208,9.027181176868003,8.154140052758475,8.223442101699263,8.266347440072911,8.266347440072911,8.259842613512678,8.080841540334768,7.874801584801994,7.668767828015137,6.975851202541521,5.080354318352213,4.360045871318328,3.655475345286849,3.259601202601325,2.018043607061056,0.0,0.0,0.0,0.0,0.0,0.0,0
R-Tol-SDP_2,CONF_0001,4.562199780251001,4.406217631604855,4.006952033338971,4.562199780251001,4.406217631604855,4.006952033338971,4.394831942348152,4.683407631185467,4.576863423404843,4.596803021901357,4.166670961868376,4.100124234867601,3.936488387973375,3.5227630091214377,3.16966063807408,3.012907958019055,2.7223611075682093,2.359329808937048,1.9590371224993623,1.029467924057235,0.6010407640085664,0.0,0.0,0.0,0.0,0.0,0.0,0,9.425099468971132,9.425099468971132,9.410765112359355,9.18313671900838,8.72424781858012,8.682453570276087,8.657078028988764,8.507202830543068,8.35374167663808,8.15138025122126,7.069123000768907,7.069123000768907,6.926037828369116,6.746851117373199,6.58217289350561,6.020797289396148,3.4300145772284987,1.04043260233424,0.0,0.0,0.0,0.0,0.0,0.0,0
R-Tol-SDP_2,CONF_0000,5.078661321263414,4.968723249953157,4.577567206321029,5.078661321263414,4.968723249953157,4.577567206321029,4.186345046521335,4.253295443559427,4.23755873877546,4.400352446021689,4.138276897126351,3.971660257613353,3.791405329123682,3.379218791875161,3.206325435204896,3.053043085243257,2.8317294163603632,2.3957122665755053,1.5081341228684109,1.247672131424419,0.0048011066340633,0.0,0.0,0.0,0.0,0.0,0.0,0,9.39747306460625,9.39747306460625,9.309806657498315,8.887350561331537,8.856212508742097,8.856212508742097,8.76954958934608,8.610023228772382,8.488963423174823,7.943078748193298,6.587298384011461,6.604922406811454,6.604922406811454,6.555341333599647,6.259792328823697,6.140439723668005,5.680008802810078,1.5692354826475223,0.0,0.0,0.0,0.0,0.0,0.0,0
S-BIPHOMP_1,CONF_0013,3.9365372242401766,4.574352933814697,5.149999999999999,3.9365372242401766,4.574352933814697,5.149999999999999,5.036929344535465,4.792523101853499,4.653329982964743,4.688592250026392,4.206083520832945,4.010265528233061,3.988971868657983,3.876886802389048,3.658075422112938,3.305673100311829,2.6974165450811536,2.3918910635028823,1.784051411918013,1.3898610672501637,0.8396664078626594,0.0003688472443943,0.0,0.0,0.0,0.0,0.0,0,8.060397012554652,7.9506289059419695,7.780906116899239,7.780906116899239,7.753870001489577,7.46542028287758,7.0400639201643616,7.070007072132248,7.070007072132248,7.030113797087498,6.740363491682031,6.434477445760456,5.838021925275717,5.297405025104274,4.547801666739656,3.889087296526011,3.324154027718932,2.1633307652783933,0.8746427842267956,0.0,0.0,0.0,0.0,0.0,0
S-BIPHOMP_1,CONF_0012,4.11482167503643,4.087706775345637,4.821998896530858,4.11482167503643,4.087706775345637,4.821998896530858,5.274777616926947,5.37803467335695,5.282693979564515,4.697250004328543,4.179020243909019,4.167958656804895,3.610534678189453,3.489547681259759,3.2197837441177706,2.9218592890158384,2.9015820223395665,2.563263559589903,1.4734520147125052,1.3711121892820857,1.1279029084181602,0.0,0.0,0.0,0.0,0.0,0.0,0,8.35224520712844,8.35224520712844,8.338015351389082,8.160882305241266,7.684074440035051,7.684074440035051,7.640844194197391,7.356119901143537,6.9656299069072,6.648308055437865,6.508648093114268,6.18465843842649,5.903388857258174,4.964876634922564,4.772054065075123,3.7443290453698106,3.417601498127012,2.9154759474226517,0.0,0.0,0.0,0.0,0.0,0.0,0
S-BIPHOMP_1,CONF_0011,3.924965026855548,4.539613634728714,5.146544907352785,3.924965026855548,4.539613634728714,5.146544907352785,5.045971828972951,4.800438956011764,4.649390183434758,4.673221601426283,4.201640821604785,4.006039467125202,3.9909382708260654,3.86091594944904,3.653454030386982,3.3009003844098985,2.6958121132536603,2.394782429781733,1.7964337056015465,1.404972695192202,0.825248010683437,0.0027582206564936,0.0,0.0,0.0,0.0,0.0,0,8.056208785775105,7.955029855380806,7.763053522937994,7.763053522937994,7.755804278087476,7.460730527233911,7.049113419430843,7.075485849042453,7.075485849042453,7.0400639201643616,6.73145600891813,6.444571358903553,5.841446738608509,5.310602602341847,4.533486517019765,3.883297567789521,3.332041416309228,2.1505813167606567,0.8732124598286489,0.0,0.0,0.0,0.0,0.0,0
S-BIPHOMP_1,CONF_0010,3.928207174022413,4.557039169140023,5.13267456883386,3.928207174022413,4.557039169140023,5.13267456883386,5.033862438472226,4.784049517486062,4.648207392169566,4.669315538766057,4.202026300927704,3.999046924577377,3.960535129081578,3.8859820040008377,3.642828531138057,3.3223171039162653,2.6741686126915565,2.3979125488326147,1.791630298248172,1.4133568922661597,0.8307862230470977,0.0003912215815993,0.0,0.0,0.0,0.0,0.0,0,8.056208785775105,7.946382824908449,7.755804278087476,7.755804278087476,7.752580215644337,7.454193450669226,7.05779710674655,7.083078426785911,7.083078426785911,7.0400639201643616,6.73145600891813,6.441273166075167,5.841232746604092,5.302122216622321,4.539823785126467,3.883297567789521,3.3154939300200814,2.1505813167606567,0.8732124598286489,0.0,0.0,0.0,0.0,0.0,0
S-BIPHOMP_1,CONF_0009,4.332422630522628,4.294631235550206,5.016263089594948,4.332422630522628,4.294631235550206,5.016263089594948,5.346222392854878,5.421679670679257,5.356763701431003,4.771048180668086,4.198076211353316,4.198076211353316,3.3682724983497754,3.322252579763548,3.060234802404298,2.8663516944045893,2.856041767998042,2.588879537132685,1.333896084249471,1.1923393758658798,0.9688135562218138,0.0,0.0,0.0,0.0,0.0,0.0,0,8.344159634139318,8.443044474595641,8.443044474595641,8.435786863120713,8.245301692479176,7.644769453685311,7.615773105863909,7.492829905983453,7.074249076757193,6.735911222692887,6.600189391222044,6.13371828502092,5.88600033978932,5.0990195135927845,4.808846015417836,3.7980258029665888,3.565459297201413,2.9347061181658374,0.0,0.0,0.0,0.0,0.0,0.0,0
S-BIPHOMP_1,CONF_0008,4.308249252901054,4.259248565753317,5.0994746256417045,4.308249252901054,4.259248565753317,5.0994746256417045,5.361940175157285,5.4463942236574905,5.3574721229142135,4.774682943003637,4.196009830653845,4.196009830653845,3.3496017587657008,3.2986376036815352,3.069094908829454,2.86817240078565,2.8463118244731644,2.600240878093073,1.3608564168865782,1.219408240826285,0.978032187109787,0.0,0.0,0.0,0.0,0.0,0.0,0,8.345058418010026,8.421995013059554,8.421995013059554,8.421995013059554,8.243937166184613,7.641989269817119,7.606083091841687,7.50483177692878,7.119691004531026,6.732384421584969,6.604922406811454,6.150203248673981,5.8591808301161,5.079862202855507,4.7940066750057815,3.771604433129221,3.54682957019364,2.9449108645254447,0.0,0.0,0.0,0.0,0.0,0.0,0
S-BIPHOMP_1,CONF_0007,3.9424321443382175,4.575634178748569,5.140257351994286,3.9424321443382175,4.575634178748569,5.140257351994286,5.05445395022635,4.75,4.639077200330841,4.654527504408405,4.201918375059307,4.007220317738419,3.9906119771207895,3.86435309248245,3.6400704206740815,3.3032330412788355,2.704464164549242,2.382364679341995,1.7940501658494217,1.428182730987135,0.8372652578020061,0.0042436188226814,0.0,0.0,0.0,0.0,0.0,0,8.063808033429368,7.958800160828264,7.789736837660179,7.789736837660179,7.765468434035387,7.479304780526061,7.049113419430843,7.08307842678591,7.08307842678591,7.0400639201643616,6.73145600891813,6.4352544627232895,5.836308764964376,5.304950518148119,4.541200281863816,3.881043674065006,3.3305404966761767,2.147673159491454,0.8902246907382415,0.0,0.0,0.0,0.0,0.0,0
S-BIPHOMP_1,CONF_0006,4.104006686589207,4.042849602014824,4.666188049336976,4.104006686589207,4.042849602014824,4.666188049336976,5.194162145915412,5.369283910649719,5.26881537677078,5.010638612912763,4.402336329604873,4.103086317416127,3.685963150448727,3.587208470907292,3.2642213768966664,3.00021677505506,2.851434784788573,2.4873953219037688,1.5783666639460772,1.5126269465253903,1.0761590759547035,0.0,0.0,0.0,0.0,0.0,0.0,0,8.312189843837785,8.312189843837785,8.307376240426336,8.062567829172044,7.727871634544661,7.7014609003746815,7.581721440411801,7.393578294709537,7.033135858207205,6.524185772952821,6.459489143887463,6.211682541791717,5.961543424315552,5.076662289339326,4.7539457296018846,4.148493702538308,3.359315406448165,2.8609439001839934,0.0,0.0,0.0,0.0,0.0,0.0,0
S-BIPHOMP_1,CONF_0005,4.336049345646192,4.287206393691595,5.052172219704702,4.336049345646192,4.287206393691595,5.052172219704702,5.350813963003548,5.442772009125478,5.367129350960479,4.753034775000692,4.202828005388284,4.190549224991386,3.3777186661840344,3.331295888966024,3.062878082531557,2.868653347947321,2.863476345569681,2.5936229744581656,1.3514485967139922,1.212627137808132,0.9746911753078004,0.0,0.0,0.0,0.0,0.0,0.0,0,8.34326075344646,8.440379138403676,8.440379138403676,8.428819608936946,8.246211251235321,7.641498544133867,7.610026281163553,7.494164396382027,7.09964787859229,6.741661516273271,6.601704325399615,6.144306307468729,5.879838433154434,5.085518655948476,4.802082881417188,3.7805422891431855,3.5584406697316164,2.9410882339705493,0.0,0.0,0.0,0.0,0.0,0.0,0
S-BIPHOMP_1,CONF_0004,3.932572391232029,4.56748660696293,5.146594420633143,3.932572391232029,4.56748660696293,5.146594420633143,5.046841848573844,4.776804834595247,4.648159977329323,4.678383791457409,4.201140840380162,3.993922582229336,3.9714592009693424,3.880466167106812,3.639849496748508,3.3201513469478825,2.684716325942164,2.3947230459500157,1.7888999808025874,1.40724596642682,0.840461562137907,1.1657341758564144e-15,0.0,0.0,0.0,0.0,0.0,0,8.052949770115296,7.941190087134293,7.786205751198717,7.786205751198717,7.759671384794589,7.48214541425118,7.035978965289762,7.067708256570866,7.067708256570866,7.035978965289762,6.741290677607663,6.430007776045064,5.838236034968097,5.308719242905956,4.522444029504401,3.8707234465923808,3.31436268383531,2.1592822881689187,0.8732124598286479,0.0,0.0,0.0,0.0,0.0,0
S-BIPHOMP_1,CONF_0003,3.944914979749497,4.586416734950884,5.120240196904457,3.944914979749497,4.586416734950884,5.120240196904457,5.021560036651683,4.7635276265664,4.637367647222093,4.673551070580244,4.199657466437094,3.9986638352212265,3.962519120955547,3.890380991682601,3.65937467654569,3.304026795581865,2.68647367097487,2.382638758266862,1.7798940688960676,1.4184295475189168,0.8365638922627154,0.0067822291123338,0.0,0.0,0.0,0.0,0.0,0,8.059931761497737,7.957700672933106,7.784118447197473,7.784118447197473,7.763053522937994,7.494164396382027,7.045565981523415,7.074072377350971,7.074072377350971,7.033135858207205,6.7424031324150295,6.430007776045064,5.835451996203893,5.302122216622322,4.540099117860754,3.883297567789521,3.3301651610693432,2.152324325003088,0.8746427842267946,0.0,0.0,0.0,0.0,0.0,0
S-BIPHOMP_1,CONF_0002,4.10992929421994,4.040299431026464,4.645079140198632,4.10992929421994,4.040299431026464,4.645079140198632,5.161879502661797,5.362403759608539,5.272016929336484,5.002926259643829,4.410698311387922,4.103938370509212,3.717339375865878,3.5988431703383235,3.269770270033008,2.997212578644552,2.834691413963086,2.483104843577046,1.606093516502567,1.5239068538764906,1.0627840294246411,0.0,0.0,0.0,0.0,0.0,0.0,0,8.327214420200791,8.327214420200791,8.318653737234168,8.081150908131836,7.725283166331187,7.701460900374682,7.585018127862318,7.39340922714278,7.042904230500369,6.518051856191388,6.456972975009266,6.226756780218735,5.977039400907441,5.104164965986111,4.742362280551751,4.18359892915179,3.3455193916640216,2.8635642126552714,0.0,0.0,0.0,0.0,0.0,0.0,0
S-BIPHOMP_1,CONF_0001,4.107476434950594,4.105022775584986,4.808326112068524,4.107476434950594,4.105022775584986,4.808326112068524,5.262571876874881,5.396385385471338,5.293723302740585,4.701257111496563,4.167616962872689,4.1633957252976685,3.6147052935886608,3.492980343635907,3.2164948013719594,2.9212640710290927,2.900031745070372,2.568821930910266,1.4725001690747173,1.3751249834015855,1.1334066690115754,0.0,0.0,0.0,0.0,0.0,0.0,0,8.34520820591074,8.34520820591074,8.338015351389082,8.152453618389986,7.678053138654355,7.678053138654355,7.634461343146612,7.366138744281159,6.952697318307479,6.657702306351644,6.508648093114268,6.18465843842649,5.911429607125503,4.9522722057657536,4.770744176750625,3.7443290453698106,3.417601498127012,2.909467305195232,0.0,0.0,0.0,0.0,0.0,0.0,0
S-BIPHOMP_1,CONF_0000,4.109020172258164,4.024885079409017,4.649135961872399,4.109020172258164,4.024885079409017,4.649135961872399,5.176458215769471,5.3445925069568,5.277263047936775,4.987198074098933,4.402037174171097,4.10137498389465,3.719578996550065,3.60249907475931,3.267691453623978,2.990557852849117,2.8423942036313767,2.4734126909883183,1.595448267190432,1.5265167597585494,1.0437520524818718,0.0,0.0,0.0,0.0,0.0,0.0,0,8.329765903073147,8.329765903073147,8.31038506929733,8.082233602167163,7.732561024654121,7.707788269017252,7.576938695805847,7.381395532011545,7.023175919767353,6.508648093114268,6.456972975009266,6.217113478134367,5.963430220938282,5.093623464686016,4.742362280551751,4.188675208225149,3.3455193916640216,2.853506614676056,0.0,0.0,0.0,0.0,0.0,0.0,0
S-BIPHOMP_2,CONF_0010,4.086278126790929,4.10099505028604,4.877804765718454,4.086278126790929,4.10099505028604,4.877804765718454,5.307851306460641,5.387541349267636,5.289746058651777,4.692972078803191,4.174673750309066,4.165133300540238,3.57669402050254,3.4668055950890078,3.192808564310383,2.905182871386013,2.895800191170608,2.560986255159124,1.4628630050163771,1.363621965951562,1.1344679177635903,0.0,0.0,0.0,0.0,0.0,0.0,0,8.35374167663808,8.35374167663808,8.35374167663808,8.173891362135906,7.672190039356427,7.672190039356427,7.653757247260983,7.3900270635499,6.964553108419806,6.657702306351643,6.508648093114269,6.181423784210236,5.897880975401249,4.9623583103198,4.778336530634902,3.7476659402887,3.4270978976387574,2.9090376415577697,0.0,0.0,0.0,0.0,0.0,0.0,0
S-BIPHOMP_2,CONF_0009,3.923164119033677,4.561336651793745,5.129285403609404,3.923164119033677,4.561336651793745,5.129285403609404,5.054185113797953,4.763126402807124,4.634603948368143,4.69161109453527,4.197086469476571,3.9727061181465166,3.970960877502789,3.887629893463505,3.670318137441824,3.3305006947350533,2.6875971049271934,2.3913634931768315,1.7635410712623247,1.1506316473522475,0.8551292027947417,0.0004905976739969,0.0,0.0,0.0,0.0,0.0,0,8.045029521387724,7.940403012442126,7.786205751198718,7.786205751198718,7.756448929761608,7.482145414251182,7.036511919978533,7.069830266703719,7.069830266703719,7.036511919978533,6.75148131894031,6.436808215256998,5.846580197004056,5.302122216622321,4.540099117860754,3.899999999999998,3.31096662622866,2.173131381210073,0.8514693182963197,0.0,0.0,0.0,0.0,0.0,0
S-BIPHOMP_2,CONF_0008,4.313244541466127,4.263820682387612,5.048686978947241,4.313244541466127,4.263820682387612,5.048686978947241,5.361872338155134,5.449523289002839,5.342246547326999,4.741612667578509,4.199821177183,4.198076202347875,3.3573188735572685,3.3000000000000007,3.075029493548932,2.874241995063357,2.8646240770424964,2.5926221744471323,1.352469404731389,1.219124536157143,0.9848503658436604,0.0,0.0,0.0,0.0,0.0,0.0,0,8.351347196710238,8.428671306914275,8.428671306914275,8.428671306914275,8.223442101699263,7.62167960491649,7.597697019492157,7.487656509215683,7.12214855222776,6.7424031324150295,6.603029607687671,6.153251173160412,5.857687256929991,5.065816814690402,4.804164859785726,3.771604433129221,3.5415392133929555,2.934706118165836,0.0,0.0,0.0,0.0,0.0,0.0,0
S-BIPHOMP_2,CONF_0007,3.9456949603571463,4.597738601391934,5.148809430418372,3.9456949603571463,4.597738601391934,5.148809430418372,5.053210534123911,4.791161514863036,4.6435126081521325,4.661321898757487,4.2020263009277015,4.000133258048313,3.975080195061441,3.877593476048754,3.6357400152699295,3.310291037113501,2.6970603605510064,2.3981480308277447,1.7909173996846235,1.426432027600775,0.8342325244109084,0.0062318635307571,0.0,0.0,0.0,0.0,0.0,0,8.064893055707557,7.9682181195045105,7.789736837660179,7.789736837660179,7.752418977325721,7.498333148106983,7.008744538075275,7.056380091803445,7.056380091803445,7.008744538075275,6.711929677819934,6.412487816752558,5.830951894845301,5.302122216622322,4.540099117860756,3.866846260197061,3.324154027718933,2.155226206225229,0.8860022573334672,0.0,0.0,0.0,0.0,0.0,0
S-BIPHOMP_2,CONF_0006,4.159279347079099,4.079486371584264,4.670186684539765,4.159279347079099,4.079486371584264,4.670186684539765,5.198616837406634,5.357845502430585,5.279864863445437,5.026082307957896,4.397409704096738,4.089482892930443,3.6815406507958497,3.5711404658368973,3.2549280777113863,3.006177139517206,2.8599063991933726,2.4774039999254973,1.5665794850604235,1.4976354480956782,1.069858311601165,0.0,0.0,0.0,0.0,0.0,0.0,0,8.330216083631925,8.330216083631925,8.325412902673357,8.113722943261001,7.727386362800813,7.694153624668538,7.5805672610959665,7.390027063549904,7.021573897638619,6.527059062089142,6.47012364642284,6.213895718468407,5.948108943185221,5.0635955604688645,4.763664555780561,4.117341375208036,3.381198012539341,2.881405906844781,0.0,0.0,0.0,0.0,0.0,0.0,0
S-BIPHOMP_2,CONF_0005,4.320640061211162,4.278312746977736,5.051659387843552,4.320640061211162,4.278312746977736,5.051659387843552,5.346502522760611,5.434698814424299,5.37775157529386,4.756085233623844,4.197627894437003,4.197627894437003,3.3866474423833286,3.3198918377451063,3.0675002979156387,2.875763884876683,2.8678203230275487,2.5938623732837547,1.354849842740732,1.2119439796626017,0.9779074705643288,0.0,0.0,0.0,0.0,0.0,0.0,0,8.345058418010026,8.417244204607586,8.417244204607586,8.417244204607586,8.238476800962664,7.638062581571324,7.606083091841687,7.494664769020692,7.102112361825881,6.740363491682031,6.600946901770987,6.150203248673982,5.881538914263852,5.085518655948475,4.808846015417836,3.791108017453471,3.553167600887974,2.944910864525444,0.0,0.0,0.0,0.0,0.0,0.0,0
S-BIPHOMP_2,CONF_0004,3.942397907703445,4.575142672970205,5.157253002913118,3.942397907703445,4.575142672970205,5.157253002913118,5.051278122995107,4.789101615137755,4.645116058483021,4.673595845374109,4.198904071656303,3.9990473568312814,3.9866098494684254,3.8661822108975583,3.657304208813143,3.309024396944478,2.6925402191494383,2.391023166054797,1.784762839066954,1.4075511693937657,0.8425306765313907,0.0111066434458441,0.0,0.0,0.0,0.0,0.0,0,8.056208785775105,7.960056532462567,7.786205751198718,7.786205751198718,7.760315715227055,7.478301946297702,7.014449372545218,7.061338400048535,7.061338400048535,7.011419257183242,6.71863081289633,6.428063471995277,5.835451996203893,5.297405025104274,4.552471856036015,3.889730067755345,3.3305404966761785,2.159282288168917,0.8732124598286495,0.0,0.0,0.0,0.0,0.0,0
S-BIPHOMP_2,CONF_0003,3.9316929630188975,4.550000000000001,5.119796097749216,3.9316929630188975,4.550000000000001,5.119796097749216,5.052575645274194,4.777294561771024,4.636844837493161,4.672012468158117,4.193026914797755,3.994092707333672,3.966528971751973,3.88461125519826,3.6532264870618665,3.312492098963752,2.6897641986639576,2.391992785929724,1.7849156132448187,1.4143288083257786,0.8261856155869018,0.002974277584409,0.0,0.0,0.0,0.0,0.0,0,8.065358020571683,7.954401297395046,7.781548689046416,7.781548689046416,7.7414468931847615,7.478301946297702,7.045565981523415,7.074072377350971,7.074072377350971,7.033135858207205,6.739621651101786,6.439914595706995,5.838236034968096,5.300943312279429,4.517742799230607,3.876209488662861,3.332416540590326,2.14009345590327,0.8860022573334672,0.0,0.0,0.0,0.0,0.0,0
S-BIPHOMP_2,CONF_0002,4.15397896618351,4.071721056124796,4.715733517575265,4.15397896618351,4.071721056124796,4.715733517575265,5.219996975322677,5.356522718270829,5.300599024565763,5.035341141517455,4.400559537784464,4.088563304121773,3.649609045436864,3.5541429300227056,3.250014704592152,2.99944164451778,2.854647613109019,2.504482092853708,1.5546824344008443,1.4826064596474235,1.0764549041938989,0.0,0.0,0.0,0.0,0.0,0.0,0,8.326613957666103,8.326613957666103,8.317752100177065,8.1038571063414,7.716540675717325,7.706004152607237,7.5823808925693,7.370549504616326,7.011419257183242,6.531653695657784,6.467804882647588,6.208461967347468,5.947478457296,5.0450470760935415,4.766812352086033,4.100304866714181,3.4047760572466426,2.9090376415577706,0.0,0.0,0.0,0.0,0.0,0.0,0
S-BIPHOMP_2,CONF_0001,4.086517777299463,4.102972143338742,4.865142140801286,4.086517777299463,4.102972143338742,4.865142140801286,5.266033212098036,5.377431071233535,5.300780753828411,4.709537906026615,4.163885170528946,4.153828972825063,3.587418873559755,3.45813714897224,3.215767285011033,2.914185948828381,2.887162686494057,2.564900569899223,1.4633351103308476,1.3605889569308491,1.1262263628372218,0.0,0.0,0.0,0.0,0.0,0.0,0,8.35239486614468,8.35239486614468,8.34101312791198,8.160882305241264,7.669419795525602,7.669419795525602,7.650653566852963,7.3730929737797295,6.958807369082722,6.662019213421707,6.518051856191388,6.18465843842649,5.895125104694556,4.966387016735607,4.775981574503821,3.747332384510347,3.4300145772284987,2.9154759474226504,0.0,0.0,0.0,0.0,0.0,0.0,0
S-BIPHOMP_2,CONF_0000,4.149093440529771,4.067561517158206,4.732370709879811,4.149093440529771,4.067561517158206,4.732370709879811,5.224078386413962,5.367229971412469,5.286592422718637,5.0496365352436055,4.380080922081636,4.087430592061374,3.6506143105874735,3.537421388737431,3.233564076074776,2.9837319220942238,2.8471058712876918,2.4990087538020567,1.564324086563881,1.4792619484066087,1.0893702156951075,0.0,0.0,0.0,0.0,0.0,0.0,0,8.329015548070492,8.329015548070492,8.324061508662705,8.10570786544889,7.720103626247512,7.700973964376194,7.591607207963276,7.383258088405143,6.985162847063767,6.52725056972689,6.462197768561405,6.195562928419014,5.935697094697471,5.032891812864646,4.778336530634902,4.1000000000000005,3.4047760572466426,2.9090376415577706,0.0,0.0,0.0,0.0,0.0,0.0,0
