mol1,mol2,rmsd
15.0,43.0,100.0
15.0,44.0,100.0
15.0,45.0,100.0
15.0,46.0,100.0
16.0,17.0,100.0
16.0,18.0,100.0
16.0,19.0,100.0
16.0,20.0,100.0
16.0,21.0,100.0
16.0,22.0,100.0
16.0,23.0,100.0
16.0,24.0,100.0
16.0,25.0,100.0
16.0,26.0,100.0
16.0,27.0,100.0
16.0,28.0,1.061669366077736
16.0,29.0,100.0
16.0,30.0,100.0
16.0,31.0,100.0
16.0,32.0,100.0
16.0,33.0,100.0
16.0,34.0,100.0
16.0,35.0,100.0
16.0,36.0,100.0
16.0,37.0,100.0
16.0,38.0,100.0
16.0,39.0,100.0
16.0,40.0,1.342889929567314
16.0,41.0,1.8684776443940374
16.0,42.0,100.0
16.0,43.0,100.0
16.0,44.0,100.0
16.0,45.0,100.0
16.0,46.0,100.0
17.0,18.0,100.0
17.0,19.0,100.0
17.0,20.0,100.0
17.0,21.0,100.0
17.0,22.0,100.0
17.0,23.0,100.0
17.0,24.0,100.0
17.0,25.0,100.0
17.0,26.0,1.0925173519583833
17.0,27.0,100.0
17.0,28.0,100.0
17.0,29.0,100.0
17.0,30.0,100.0
17.0,31.0,100.0
17.0,32.0,1.017263514062343
17.0,33.0,100.0
17.0,34.0,1.0174383454630107
17.0,35.0,100.0
17.0,36.0,2.142521610966899
17.0,37.0,2.1938441393301247
17.0,38.0,0.845797426287976
17.0,39.0,2.139908332202164
17.0,40.0,100.0
17.0,41.0,100.0
17.0,42.0,1.1116622189264183
17.0,43.0,100.0
17.0,44.0,100.0
17.0,45.0,100.0
17.0,46.0,100.0
18.0,19.0,1.7491215461088407
18.0,20.0,100.0
18.0,21.0,100.0
18.0,22.0,1.3787735042934124
18.0,23.0,100.0
18.0,24.0,1.214069659051436
18.0,25.0,100.0
18.0,26.0,100.0
18.0,27.0,1.2143976551172386
18.0,28.0,100.0
18.0,29.0,100.0
18.0,30.0,100.0
18.0,31.0,100.0
18.0,32.0,100.0
18.0,33.0,1.553646490624303
18.0,34.0,100.0
18.0,35.0,100.0
18.0,36.0,100.0
18.0,37.0,100.0
18.0,38.0,100.0
18.0,39.0,100.0
18.0,40.0,100.0
18.0,41.0,100.0
18.0,42.0,100.0
18.0,43.0,100.0
18.0,44.0,100.0
18.0,45.0,100.0
18.0,46.0,100.0
19.0,20.0,100.0
19.0,21.0,100.0
19.0,22.0,2.2646199853869255
19.0,23.0,100.0
19.0,24.0,1.6304176651459603
19.0,25.0,100.0
19.0,26.0,100.0
19.0,27.0,1.6304924119723558
19.0,28.0,100.0
19.0,29.0,100.0
19.0,30.0,100.0
19.0,31.0,100.0
19.0,32.0,100.0
19.0,33.0,1.7693659987509718
19.0,34.0,100.0
19.0,35.0,100.0
19.0,36.0,100.0
19.0,37.0,100.0
19.0,38.0,100.0
19.0,39.0,100.0
19.0,40.0,100.0
19.0,41.0,100.0
19.0,42.0,100.0
19.0,43.0,100.0
19.0,44.0,100.0
19.0,45.0,100.0
19.0,46.0,100.0
20.0,21.0,0.6592863632385442
20.0,22.0,100.0
20.0,23.0,100.0
20.0,24.0,100.0
20.0,25.0,100.0
20.0,26.0,100.0
20.0,27.0,100.0
20.0,28.0,100.0
20.0,29.0,0.38476411318590265
20.0,30.0,100.0
20.0,31.0,100.0
20.0,32.0,100.0
20.0,33.0,100.0
20.0,34.0,100.0
20.0,35.0,100.0
20.0,36.0,100.0
20.0,37.0,100.0
20.0,38.0,100.0
20.0,39.0,100.0
20.0,40.0,100.0
20.0,41.0,100.0
20.0,42.0,100.0
20.0,43.0,100.0
20.0,44.0,100.0
20.0,45.0,100.0
20.0,46.0,100.0
21.0,22.0,100.0
21.0,23.0,100.0
21.0,24.0,100.0
21.0,25.0,100.0
21.0,26.0,100.0
21.0,27.0,100.0
21.0,28.0,100.0
21.0,29.0,0.7307871946421309
21.0,30.0,100.0
21.0,31.0,100.0
21.0,32.0,100.0
21.0,33.0,100.0
21.0,34.0,100.0
21.0,35.0,100.0
21.0,36.0,100.0
21.0,37.0,100.0
21.0,38.0,100.0
21.0,39.0,100.0
21.0,40.0,100.0
21.0,41.0,100.0
21.0,42.0,100.0
21.0,43.0,100.0
21.0,44.0,100.0
21.0,45.0,100.0
21.0,46.0,100.0
22.0,23.0,100.0
22.0,24.0,0.916037765300392
22.0,25.0,100.0
22.0,26.0,100.0
22.0,27.0,0.9161884702651778
22.0,28.0,100.0
22.0,29.0,100.0
22.0,30.0,100.0
22.0,31.0,100.0
22.0,32.0,100.0
22.0,33.0,0.949744610848936
22.0,34.0,100.0
22.0,35.0,100.0
22.0,36.0,100.0
22.0,37.0,100.0
22.0,38.0,100.0
22.0,39.0,100.0
22.0,40.0,100.0
22.0,41.0,100.0
22.0,42.0,100.0
22.0,43.0,100.0
22.0,44.0,100.0
22.0,45.0,100.0
22.0,46.0,100.0
23.0,24.0,100.0
23.0,25.0,1.0299502929332087
23.0,26.0,100.0
23.0,27.0,100.0
23.0,28.0,100.0
23.0,29.0,100.0
23.0,30.0,100.0
23.0,31.0,0.7701221191805904
23.0,32.0,100.0
23.0,33.0,100.0
23.0,34.0,100.0
23.0,35.0,0.6732900051808941
23.0,36.0,100.0
23.0,37.0,100.0
23.0,38.0,100.0
23.0,39.0,100.0
23.0,40.0,100.0
23.0,41.0,100.0
23.0,42.0,100.0
23.0,43.0,100.0
23.0,44.0,100.0
23.0,45.0,0.8011834357423789
23.0,46.0,100.0
24.0,25.0,100.0
24.0,26.0,100.0
24.0,27.0,0.0024513445635863194
24.0,28.0,100.0
24.0,29.0,100.0
24.0,30.0,100.0
24.0,31.0,100.0
24.0,32.0,100.0
24.0,33.0,0.5108276748464223
24.0,34.0,100.0
24.0,35.0,100.0
24.0,36.0,100.0
24.0,37.0,100.0
24.0,38.0,100.0
24.0,39.0,100.0
24.0,40.0,100.0
24.0,41.0,100.0
24.0,42.0,100.0
24.0,43.0,100.0
24.0,44.0,100.0
24.0,45.0,100.0
24.0,46.0,100.0
25.0,26.0,100.0
25.0,27.0,100.0
25.0,28.0,100.0
25.0,29.0,100.0
25.0,30.0,100.0
25.0,31.0,1.109580001537479
25.0,32.0,100.0
25.0,33.0,100.0
25.0,34.0,100.0
25.0,35.0,0.6321947267784613
25.0,36.0,100.0
25.0,37.0,100.0
25.0,38.0,100.0
25.0,39.0,100.0
25.0,40.0,100.0
25.0,41.0,100.0
25.0,42.0,100.0
25.0,43.0,100.0
25.0,44.0,100.0
25.0,45.0,1.1188356853689732
25.0,46.0,100.0
26.0,27.0,100.0
26.0,28.0,100.0
26.0,29.0,100.0
26.0,30.0,100.0
26.0,31.0,100.0
26.0,32.0,0.79849540106526
26.0,33.0,100.0
26.0,34.0,0.7977619807273433
26.0,35.0,100.0
26.0,36.0,2.614166298677661
26.0,37.0,2.719336846361
26.0,38.0,0.8150227146114813
26.0,39.0,2.6923215230307243
26.0,40.0,100.0
26.0,41.0,100.0
26.0,42.0,0.40839014957697617
26.0,43.0,100.0
26.0,44.0,100.0
26.0,45.0,100.0
26.0,46.0,100.0
27.0,28.0,100.0
27.0,29.0,100.0
27.0,30.0,100.0
27.0,31.0,100.0
27.0,32.0,100.0
